Date,Open,High,Low,Close,Adj Close,Volume
2008-01-01,27.729999542236328,27.729999542236328,27.059999465942383,27.350000381469727,18.790782928466797,0.0
2008-01-08,27.280000686645508,27.780000686645508,26.6299991607666,26.6299991607666,18.296110153198242,0.0
2008-01-15,26.0,26.0,23.969999313354492,23.969999313354492,16.468557357788086,0.0
2008-01-22,21.90999984741211,25.280000686645508,21.90999984741211,24.209999084472656,16.63344955444336,0.0
2008-01-29,24.450000762939453,24.950000762939453,23.610000610351562,24.950000762939453,17.141864776611328,0.0
2008-02-05,25.0,25.0,23.549999237060547,23.600000381469727,16.214353561401367,0.0
2008-02-12,23.25,24.0,23.25,23.90999984741211,16.427335739135742,0.0
2008-02-19,24.280000686645508,24.280000686645508,23.420000076293945,23.420000076293945,16.090682983398438,0.0
2008-02-26,23.8700008392334,24.75,23.739999771118164,23.739999771118164,16.310537338256836,0.0
2008-03-04,23.270000457763672,23.5,22.649999618530273,22.850000381469727,15.699064254760742,0.0
2008-03-11,23.149999618530273,23.56999969482422,21.239999771118164,21.239999771118164,14.592916488647461,0.0
2008-03-18,21.540000915527344,22.1200008392334,21.360000610351562,21.360000610351562,14.675365447998047,0.0
2008-03-25,22.729999542236328,23.549999237060547,22.729999542236328,23.110000610351562,15.877700805664062,0.0
2008-04-01,23.399999618530273,24.850000381469727,23.399999618530273,24.850000381469727,17.073162078857422,0.0
2008-04-08,24.579999923706055,24.940000534057617,24.09000015258789,24.09000015258789,16.551002502441406,0.0
2008-04-15,24.18000030517578,25.030000686645508,24.15999984741211,25.030000686645508,17.19683074951172,0.0
2008-04-22,25.25,26.0,25.25,25.979999542236328,17.84952735900879,0.0
2008-04-29,26.010000228881836,26.3799991607666,25.860000610351562,26.31999969482422,18.0831298828125,0.0
2008-05-06,26.40999984741211,26.40999984741211,25.229999542236328,25.229999542236328,17.334245681762695,0.0
2008-05-13,25.739999771118164,25.940000534057617,25.709999084472656,25.940000534057617,17.822044372558594,0.0
2008-05-20,25.399999618530273,25.729999542236328,24.399999618530273,24.399999618530273,16.763994216918945,0.0
2008-05-27,24.549999237060547,25.110000610351562,24.520000457763672,25.110000610351562,17.251794815063477,0.0
2008-06-03,24.649999618530273,24.700000762939453,24.420000076293945,24.700000762939453,16.970104217529297,0.0
2008-06-10,23.700000762939453,23.700000762939453,23.350000381469727,23.3700008392334,16.056331634521484,0.0
2008-06-17,23.40999984741211,23.68000030517578,23.079999923706055,23.079999923706055,15.857087135314941,0.0
2008-06-24,22.81999969482422,23.0,22.40999984741211,22.469999313354492,15.43798542022705,0.0
2008-07-01,22.06999969482422,22.280000686645508,21.610000610351562,22.280000686645508,15.307450294494629,0.0
2008-07-08,21.579999923706055,22.549999237060547,21.579999923706055,22.3799991607666,15.376152038574219,0.0
2008-07-15,21.540000915527344,22.899999618530273,21.540000915527344,22.899999618530273,15.733415603637695,0.0
2008-07-22,22.889999389648438,23.5,22.889999389648438,23.049999237060547,15.836474418640137,0.0
2008-07-29,22.6200008392334,23.229999542236328,22.6200008392334,22.8799991607666,15.719676971435547,0.0
2008-08-05,22.309999465942383,22.469999313354492,22.219999313354492,22.219999313354492,15.26622200012207,0.0
2008-08-12,22.0,22.0,21.299999237060547,21.299999237060547,14.634138107299805,0.0
2008-08-19,20.850000381469727,21.510000228881836,20.799999237060547,21.510000228881836,14.778419494628906,0.0
2008-08-26,21.459999084472656,21.8799991607666,21.329999923706055,21.329999923706055,14.654749870300293,0.0
2008-09-02,21.459999084472656,21.459999084472656,20.350000381469727,21.219999313354492,14.579174995422363,0.0
2008-09-09,20.93000030517578,20.93000030517578,19.850000381469727,19.850000381469727,13.637921333312988,0.0
2008-09-16,18.799999237060547,20.149999618530273,18.139999389648438,20.149999618530273,13.844032287597656,0.0
2008-09-23,19.389999389648438,19.479999542236328,18.399999618530273,18.399999618530273,12.641697883605957,0.0
2008-09-30,18.530000686645508,18.729999542236328,17.31999969482422,17.31999969482422,11.899690628051758,0.0
2008-10-07,15.9399995803833,16.829999923706055,15.3100004196167,16.829999923706055,11.563032150268555,0.0
2008-10-14,17.350000381469727,17.350000381469727,15.0600004196167,15.829999923706055,10.875982284545898,0.0
2008-10-21,15.550000190734863,15.550000190734863,11.510000228881836,11.510000228881836,7.907931327819824,0.0
2008-10-28,13.100000381469727,14.40999984741211,13.100000381469727,14.40999984741211,9.900373458862305,0.0
2008-11-04,14.449999809265137,14.899999618530273,13.869999885559082,14.829999923706055,10.188933372497559,0.0
2008-11-11,14.130000114440918,14.130000114440918,13.300000190734863,13.609999656677246,9.350732803344727,0.0
2008-11-18,13.0,13.0,12.420000076293945,12.579999923706055,8.643074035644531,0.0
2008-11-25,13.010000228881836,14.270000457763672,13.010000228881836,14.270000457763672,9.804186820983887,0.0
2008-12-02,13.5600004196167,15.210000038146973,13.5600004196167,15.210000038146973,10.45001220703125,0.0
2008-12-09,14.920000076293945,15.779999732971191,14.920000076293945,15.210000038146973,10.45001220703125,0.0
2008-12-16,15.289999961853027,15.65999984741211,14.779999732971191,14.779999732971191,10.154581069946289,0.0
2008-12-23,14.380000114440918,14.489999771118164,14.34000015258789,14.489999771118164,9.95533561706543,0.0
2008-12-30,14.390000343322754,15.720000267028809,14.390000343322754,15.720000267028809,10.800406455993652,25846458.0
2009-01-06,15.800000190734863,15.979999542236328,14.039999961853027,14.15999984741211,9.72861099243164,69446000.0
2009-01-13,14.0,14.300000190734863,13.0600004196167,13.479999542236328,9.2614164352417,82509769.0
2009-01-20,13.0,13.34000015258789,12.579999923706055,12.720000267028809,8.739259719848633,77152360.0
2009-01-27,13.520000457763672,13.600000381469727,12.880000114440918,13.020000457763672,8.945377349853516,47706340.0
2009-02-03,13.15999984741211,14.039999961853027,12.880000114440918,13.899999618530273,9.549976348876953,67573250.0
2009-02-10,13.880000114440918,14.140000343322754,13.34000015258789,13.539999961853027,9.302640914916992,52402102.0
2009-02-17,13.460000038146973,13.460000038146973,12.800000190734863,13.34000015258789,9.165233612060547,72964768.0
2009-02-24,12.920000076293945,13.300000190734863,12.239999771118164,12.380000114440918,8.50566577911377,82911495.0
2009-03-03,12.100000381469727,12.600000381469727,11.720000267028809,11.720000267028809,8.05221176147461,87079077.0
2009-03-10,11.800000190734863,13.15999984741211,11.739999771118164,13.100000381469727,9.000340461730957,108318065.0
2009-03-17,13.100000381469727,13.65999984741211,12.9399995803833,13.640000343322754,9.371347427368164,117794304.0
