,0
start,2012-12-31 00:00:00
end,2022-04-29 00:00:00
rf,0.0
total_return,0.01995381759540149
cagr,0.0021209694714061644
max_drawdown,-0.6220087841891736
calmar,0.0034098706084528655
mtd,0.056408336562871364
three_month,0.23231873315168272
six_month,0.28946136743583284
ytd,0.32483155808257314
one_year,0.5243633167631976
three_year,0.20360194999215753
five_year,0.13842308106829715
ten_year,0.0021209694714061644
incep,0.0021209694714061644
daily_sharpe,0.096057550093271
daily_sortino,0.149922658971654
daily_mean,0.01593155647509639
daily_vol,0.1658542869313968
daily_skew,-0.618609736686475
daily_kurt,4.881863163232158
best_day,0.04799016064679629
worst_day,-0.07944423108232213
monthly_sharpe,0.09989079781868997
monthly_sortino,0.16020230796596216
monthly_mean,0.017367697264478753
monthly_vol,0.17386683902557823
monthly_skew,-0.4743175110732088
monthly_kurt,0.5335918754600528
best_month,0.10197628464457642
worst_month,-0.17340188950845414
yearly_sharpe,0.11155784667297376
yearly_sortino,0.23593506560911615
yearly_mean,0.02632196971162477
yearly_vol,0.23594906585805933
yearly_skew,0.29365050124270053
yearly_kurt,-0.884781202459135
best_year,0.4136055072292082
worst_year,-0.2809820449124676
avg_drawdown,-0.11782826612357512
avg_drawdown_days,483.57142857142856
avg_up_month,0.03970811462153029
avg_down_month,-0.039647632226795466
win_year_perc,0.5
twelve_month_win_perc,0.46078431372549017
