,0
start,2012-12-31 00:00:00
end,2022-07-29 00:00:00
rf,0.0
total_return,0.5623149307609348
cagr,0.047703712922608554
max_drawdown,-0.7126276638402984
calmar,0.06694058530584784
mtd,0.09662978361475805
three_month,0.05521513834813785
six_month,0.21983784969267495
ytd,0.4424856636137342
one_year,0.6353815857909535
three_year,0.14672194957942164
five_year,0.08529914946221973
ten_year,0.047703712922608554
incep,0.047703712922608554
daily_sharpe,0.30689688994672526
daily_sortino,0.48439216129623375
daily_mean,0.08926940687140578
daily_vol,0.2908775220462554
daily_skew,-0.4335022370890265
daily_kurt,15.443251940651617
best_day,0.16037333464202597
worst_day,-0.20141175965098845
monthly_sharpe,0.30635980659170764
monthly_sortino,0.530198648341453
monthly_mean,0.08867755991273031
monthly_vol,0.28945559438517604
monthly_skew,0.07351309806263949
monthly_kurt,4.042504216935882
best_month,0.30763924244302276
worst_month,-0.3437093983405518
yearly_sharpe,0.27928713977764863
yearly_sortino,0.6879316523517175
yearly_mean,0.08158887257200884
yearly_vol,0.2921325795271666
yearly_skew,0.19305919837335522
yearly_kurt,-1.2742054456609924
best_year,0.5327987356715465
worst_year,-0.3267133262125025
avg_drawdown,-0.043030077642022935
avg_drawdown_days,74.57777777777778
avg_up_month,0.06184909262332184
avg_down_month,-0.05412903767022779
win_year_perc,0.5
twelve_month_win_perc,0.5047619047619047
