Price,Close,High,Low,Open,Volume
Ticker,SPY,SPY,SPY,SPY,SPY
Date,,,,,
2010-02-01,83.80833435058594,84.44405165873196,79.14643244461749,81.84821801285801,4451912400
2010-03-01,88.54590606689453,89.4313637418165,84.13374543012196,84.15644858476934,3899688500
2010-04-01,90.28595733642578,92.8012926897379,88.98649678968277,89.51844346698697,3887089700
2010-05-01,83.11235809326172,91.70704167667358,79.32035742561837,90.71914447957487,7413878800
2010-06-01,78.4388427734375,86.02283140446072,78.18046728984105,82.33722528874704,5706059600
2010-07-01,84.19499206542969,85.73733584768713,77.21628344552815,78.75862722778558,4725402000
2010-08-01,80.4078140258789,86.41683246573058,79.62901142133919,85.50822457267944,4541971600
2010-09-01,87.14221954345703,88.40969003366723,81.43861981343483,81.49206701330466,4035642500
2010-10-01,90.95555877685547,91.93044231414346,86.87948650279806,88.2688809014368,3767490800
2010-11-01,90.95555877685547,94.3791533096098,90.26469758044921,91.40078108748317,3983708900
2010-12-01,96.52851104736328,96.8739387641798,92.26053263179247,92.26820463865948,2722749900
2011-01-01,99.29710388183594,100.5857851551992,96.99756267755232,97.77694014685979,2860314700
2011-02-01,102.74645233154297,103.93481449304632,99.83730464667849,99.89903881639454,2820073500
2011-03-01,102.31429290771484,103.16312275750653,96.67346590702122,103.07052741919661,4787459400
2011-04-01,105.73482513427734,105.84333810916226,100.37174637151757,103.39429865615257,2812718500
2011-05-01,104.5490493774414,106.31607469799205,101.82101734001355,106.23083478345116,3337607300
2011-06-01,102.27824401855469,104.56452502890124,97.79867957127382,104.24676755209715,4710433400
2011-07-01,100.72914123535156,105.69043504764012,99.66989982484559,102.87877297239461,3840768000
2011-08-01,95.19151306152344,101.99869960014854,85.88420652023795,101.90522906211719,9050451800
2011-09-01,88.1273193359375,96.1105717531879,86.68644081979733,95.24604345506707,6188283200
2011-10-01,98.25186157226562,101.32076290659829,84.10515951149469,88.06654739741465,5721102000
2011-11-01,97.85254669189453,100.22468725234461,90.97100425082728,95.53521367667985,5013586000
2011-12-01,98.25186157226562,99.62973795677405,93.96948864209313,97.7429861942384,3848636100
2012-01-01,103.46025085449219,105.098964839706,99.60766690190884,100.655506647593,2883821400
2012-02-01,107.95098114013672,108.87276224020631,104.09840330166621,104.22444989757149,2894582000
2012-03-01,110.93695068359375,111.74055955819776,105.85533001913261,108.17948080130782,3057516200
2012-04-01,110.67931365966797,112.53096795663983,107.42706469581118,111.28861906730444,3035644100
2012-05-01,104.0323715209961,112.095732819705,102.51307463975519,110.61599133970664,4004156100
2012-06-01,107.69608306884766,107.83060280509484,100.60601999699047,102.40227685026093,3644886200
2012-07-01,109.53470611572266,110.83120183669125,105.47020544171565,108.55635388757631,2864743300
2012-08-01,112.27886199951172,113.81398084112647,107.84052083138816,110.3221692595107,2413590900
2012-09-01,114.51390075683594,117.80686092367512,111.45956335449253,112.18336915309044,2391233500
2012-10-01,113.03013610839844,117.67608436790107,112.26246943101663,115.56501625716095,2719915500
2012-11-01,113.66983032226562,114.9252821253703,107.71246187084826,113.27000677248397,3032769100
2012-12-01,113.87779998779297,116.41268102256448,111.58280343450443,114.189662015373,2889875900
2013-01-01,120.5561752319336,121.55477458109812,116.55374136232457,116.85976632007507,2587140200
2013-02-01,122.0943603515625,123.43924101513883,119.77503872000278,121.32124904498015,2581459300
2013-03-01,126.16927337646484,126.31423712556915,121.12798297307536,121.67559376523305,2330972300
2013-04-01,129.16525268554688,129.19761562424583,124.20669998599595,126.66575258479574,2907035000
2013-05-01,132.21473693847656,136.76076451464434,127.88712821797735,128.88207202090396,2781596000
2013-06-01,129.76382446289062,134.26940644099128,125.97007891692552,132.5221782945729,3533321800
2013-07-01,137.19174194335938,138.12689492542583,130.28783229743482,131.13353489275235,2330904500
2013-08-01,133.07701110839844,139.02949954304387,132.5891101533937,138.23258596416287,2283131700
2013-09-01,136.62245178222656,141.16814022219842,133.11764580113638,134.3618109775292,2226749600
2013-10-01,143.6457977294922,145.05128698872122,134.4447569698431,137.39464852956257,2901739000
2013-11-01,147.9031219482422,148.5159801883592,142.80413690176073,143.83374672508234,1930952900
2013-12-01,150.9183807373047,150.9183807373047,144.89603131706116,147.976656309317,2232775900
2014-01-01,146.3892364501953,151.94312975283106,145.32119161783555,151.15440680072163,2530650900
2014-02-01,153.05227661132812,153.75883657721565,142.71680152401157,146.2167311022018,2394184600
2014-03-01,153.643798828125,155.29518402219796,150.96545031787582,151.70486791714714,2554084300
2014-04-01,155.39463806152344,156.5416746228348,149.61819241055792,154.8252435469782,2345902000
2014-05-01,159.00083923339844,159.09987261113525,153.49671142116586,155.3204239786373,1781093800
2014-06-01,161.5094451904297,162.23563106566706,158.41492027888967,159.22361926344232,1675047300
2014-07-01,160.1027069091797,165.05279947644604,160.00321163007686,162.68139832587624,1893710200
2014-08-01,166.42086791992188,166.51207611300677,157.99659124731787,159.66319988242586,1829885000
2014-09-01,163.3612823486328,167.40757889487605,162.55699527190194,166.63646533891267,2106462700
2014-10-01,167.99017333984375,168.12346225407882,151.54602534665804,163.8583059764698,3943068000
2014-11-01,172.60525512695312,173.163388363385,166.65737175625785,168.20682100632814,1571091800
2014-12-01,171.22235107421875,177.4118201245861,164.82463556807173,171.93876311683601,3045171000
2015-01-01,167.06617736816406,173.28980756338493,166.3123115258931,172.87099036628183,3183506000
2015-02-01,176.45608520507812,177.77954923658905,165.73436114800933,167.56878273104482,1901638100
2015-03-01,172.912841796875,177.62872697905573,170.9779086157862,176.556556101385,2749923000
2015-04-01,175.39266967773438,178.77498082843323,172.06923513903268,173.65102092423734,2036685200
2015-05-01,177.64761352539062,179.86883921751559,173.96239321227858,176.18361890440352,1892519900
2015-06-01,173.1967010498047,179.49857892702303,172.7171121005614,178.32066142801153,2535242600
2015-07-01,177.97061157226562,180.23645449634154,172.568083784512,175.62866689564964,2452758000
2015-08-01,167.1233367919922,178.65549763053522,154.2130616339962,177.93685895228757,3734926900
2015-09-01,162.01666259765625,171.53660563570563,158.04296185900043,163.27639875027054,3279512900
2015-10-01,176.71170043945312,177.99499963996743,160.7258072497968,163.24140306639106,2536184400
2015-11-01,177.35760498046875,179.88169476498476,171.82499811419163,177.04316036371108,1924512800
2015-12-01,173.2612762451172,179.3207934630379,169.82784116618504,177.99501147248134,2924882300
2016-01-01,165.61497497558594,172.60820888929297,154.75750200676808,171.4027825385791,3712950900
2016-02-01,165.47817993164062,168.1455240104785,154.81733506816292,164.5976140839465,2920730800
2016-03-01,175.7030487060547,176.85718213449343,166.2390841496652,166.7178369536133,2323306500
2016-04-01,177.30531311035156,181.249629160576,174.52108307426067,175.6038457555656,1910635600
2016-05-01,180.32151794433594,181.05195253031965,174.25465986834266,177.8122798991205,1828530900
2016-06-01,180.0121612548828,182.62452768397358,170.7056304368368,179.7028024175514,2612406900
2016-07-01,187.5477294921875,187.91052290020158,178.85792780076395,180.94831639770536,1648453700
2016-08-01,187.7723388671875,189.68997071986945,185.06864798343645,187.60821520350206,1519703200
2016-09-01,186.8394317626953,189.3617192843617,183.39287444159152,187.76368838162674,2292393000
2016-10-01,184.52761840820312,188.13048116582146,183.3642858777093,187.36650851367602,1725687400
2016-11-01,191.32533264160156,192.57548664832856,180.90740024832445,184.85752234977315,2073824400
2016-12-01,194.06002807617188,198.23588038398066,190.25747864131236,191.62917461665933,1821910200
2017-01-01,198.69692993164062,200.60068278247195,195.50947075970015,196.52246304965144,1482408500
2017-02-01,206.50405883789062,207.2376091922186,198.0769310961142,198.69695104137995,1365136600
2017-03-01,205.86659240722656,209.8662078658146,202.25994944447973,208.1807741356435,1921474100
2017-04-01,208.8145751953125,210.08633466462126,203.92924797632637,206.8148399261463,1549613700
2017-05-01,211.76150512695312,212.32283395673218,206.49026299256283,209.34076367473384,1492547000
2017-06-01,212.07725524902344,214.89266537546612,210.4634365224597,212.2263567569319,1572753000
2017-07-01,217.4918212890625,218.57588339680908,211.8247057062109,214.06335333339536,1055908800
2017-08-01,218.1263885498047,219.3779100879055,213.13791980120027,218.0999489957068,1557031500
2017-09-01,221.42262268066406,221.5019547833088,215.88771911106275,218.50534228837657,1286405100
2017-10-01,227.7650604248047,228.42051784376176,222.57469128311456,222.75184778127303,1320624600
2017-11-01,234.72686767578125,235.64800565478035,226.41873181754204,228.55334028457463,1365620900
2017-12-01,236.3654327392578,237.90661830692122,230.96251192604726,234.5054249997757,1715222900
2018-01-01,250.9630584716797,255.17397741256283,238.05435174366318,238.44606639716142,1985506700
2018-02-01,241.83795166015625,251.99577229729167,225.16346646551423,250.22417217611385,2923722000
2018-03-01,234.27078247070312,249.6366045760821,229.5346156171904,241.62430326071242,2323561800
2018-04-01,236.42471313476562,242.49374095238406,227.6294999742159,234.67280350747515,1998466500
2018-05-01,242.17189025878906,245.1304359083558,231.54434431994414,235.85256855501143,1606397200
2018-06-01,242.475830078125,249.80517531366618,239.98206112759732,243.48585246527196,1599001000
2018-07-01,252.58782958984375,255.31725480914633,241.73301111867974,241.97544402878756,1266892500
2018-08-01,260.650390625,261.93428767528343,250.63953915923727,252.79433696805202,1308443700
2018-09-01,261.0185546875,263.9095840669401,257.4182280883281,260.22845561738035,1228103300
2018-10-01,244.08096313476562,264.44583314433896,234.35849172668313,263.45373860804955,3024345800
2018-11-01,248.60850524902344,253.63209032343542,237.26262559354186,244.95582455328264,2021061200
2018-12-01,225.4026336669922,252.89251587522463,210.82794011627695,252.7842923811489,3102780500
2019-01-01,244.87124633789062,245.36112359872158,221.0490785232948,223.14462920887482,2048691700
2019-02-01,252.80894470214844,255.1947950554562,242.96619077243645,245.07082195785262,1371716300
2019-03-01,256.25628662109375,258.70561844909946,247.1301979864283,254.40566004906958,1678081300
2019-04-01,267.8997497558594,268.29157041498075,259.1343787578104,259.40774394834494,1209204700
2019-05-01,250.81541442871094,268.747093762501,250.7880806961502,268.53751660857387,1845593200
2019-06-01,266.97027587890625,269.98621772660687,248.8290500412838,250.85182935303337,1340435600
2019-07-01,272.32489013671875,276.7197544451707,269.48654550991006,271.6381952080564,1110102300
2019-08-01,267.7652893066406,275.47456975043457,257.9409624949063,272.4805895222664,2034004800
2019-09-01,271.7206726074219,277.086065040616,264.85372136572545,266.0440096793039,1303830000
2019-10-01,279.0093994140625,280.1315825906068,261.9835252117639,273.8676014052788,1386748300
2019-11-01,289.10906982421875,290.1852732425051,280.3063720506614,280.47196124089777,1037123500
2019-12-01,296.05377197265625,297.83822815408286,282.50481752871167,289.36667892706873,1285175800
2020-01-01,297.38909912109375,307.7602362274306,296.12272459778865,299.0621589071901,1392003800
2020-02-01,273.8460998535156,313.4264794450548,263.93713331079226,298.88656970311234,2110214900
2020-03-01,238.24961853027344,290.0960597751498,201.74727616556058,275.64856142032386,5926017600
2020-04-01,270.08233642578125,274.17336020324046,226.77319510600233,230.566696846143,2819312300
2020-05-01,282.950439453125,285.29347304169823,253.82043849922545,265.27532612591875,1910460500
2020-06-01,286.7067565917969,300.69995331459654,275.90272471372083,282.2996114013304,2358674500
2020-07-01,304.92755126953125,305.59062020483174,288.6315192797706,289.0984547837663,1505145300
2020-08-01,326.21038818359375,328.068781849318,306.0574700136674,306.6084503341717,1045563300
2020-09-01,312.7440185546875,335.0261630651388,298.6518825325618,327.050898130369,1814712700
2020-10-01,306.1668395996094,331.9323156583226,302.4726579865341,316.62117384199956,1629016100
2020-11-01,339.470703125,341.6459628137764,306.82315175540344,309.5984949225548,1535244300
2020-12-01,350.5532531738281,354.8474897508909,339.4425809381755,342.761724769027,1344541500
2021-01-01,348.46002197265625,363.31855849962443,343.5165921373557,353.3940265557597,1402265400
2021-02-01,358.1491394042969,371.1527408900277,348.75193266907525,351.89689233911884,1307806200
2021-03-01,373.18658447265625,374.8720667669274,350.16434172988494,363.0737481780821,2401715800
2021-04-01,394.218994140625,397.4498455493669,376.1565319705786,376.36436485452856,1462106600
2021-05-01,396.80743408203125,399.43367005937387,381.65460458035386,396.23115842528716,1547235900
2021-06-01,404.38397216796875,405.06415007586554,391.76292844656564,399.1976336387862,1282152400
2021-07-01,415.6111755371094,418.7293521008928,399.9348802606961,406.47455896962566,1422104700
2021-08-01,427.97967529296875,429.4108328194889,413.3269997708908,417.345579037354,1254001400
2021-09-01,406.7304992675781,430.33968384132913,406.389283279319,428.9275002852754,1745559600
2021-10-01,436.66253662109375,436.95728745458723,405.3901637830063,409.7829609804614,1508665200
2021-11-01,433.1540832519531,450.24977913697495,432.90686160767046,437.66094543387646,1335351500
2021-12-01,451.5998840332031,455.44119156058133,426.8406384779113,438.9350278570534,1927433900
2022-01-01,429.2848205566406,457.9763312882151,401.47114716146655,454.46501106117694,2485167800
2022-02-01,416.6136474609375,437.11847561136614,391.8151120695752,430.01954397687064,2297975100
2022-03-01,430.93560791015625,440.88746135196203,396.0897654091536,415.09659123866135,2380929500
2022-04-01,394.333984375,438.1988416781414,393.5778503526472,433.87266382112085,1856757400
2022-05-01,395.22412109375,411.2367721610991,364.22297504619087,394.4010107342377,2418478100
2022-06-01,361.07403564453125,399.5407457149941,346.64065828439,397.3680907274918,1958611900
2022-07-01,396.0278015136719,397.0275158449995,356.66439073936294,361.9705126483454,1437748400
2022-08-01,379.86907958984375,415.00299849249035,379.7345190252092,393.2978249816464,1443394400
2022-09-01,343.3412780761719,395.7777901705731,343.2067175425888,377.6677376641512,1998908600
2022-10-01,372.7716064453125,375.9664308531388,335.9973106088059,348.5160136398266,2024732000
2022-11-01,393.49456787109375,393.49456787109375,355.9577797651924,376.5649019607359,1745985300
2022-12-01,369.1231689453125,396.20680625878776,361.7296985584655,394.54665325474764,1735973600
2023-01-01,394.1380310058594,395.76701395075247,366.35790921480725,372.69934303931996,1575450100
2023-02-01,384.228271484375,405.60875017803625,381.6878279110508,392.90650272044985,1603094700
2023-03-01,396.9596252441406,397.26021028599035,369.09224338578906,383.4040920765635,2515995800
2023-04-01,404.8402404785156,404.84998335831295,393.01419634252693,397.9490243676954,1395683000
2023-05-01,406.7090759277344,411.3129432425645,392.97526850488083,404.39252795010344,1780705600
2023-06-01,431.46099853515625,432.45379198296723,405.67730049061504,406.94262722040753,1749755000
2023-07-01,447.2392883300781,448.85125469508944,426.98704344149115,432.712003091108,1374632400
2023-08-01,439.9707946777344,446.7117644940198,423.03043303657756,445.7543398096542,1754764700
2023-09-01,417.62786865234375,443.2142694629163,412.5574803249366,442.7257929752219,1588673200
2023-10-01,410.0028991699219,429.5520588346629,401.18909126865907,418.25784250649986,1999149700
2023-11-01,447.4541320800781,449.33651146960074,410.44406697947676,410.98330442265194,1499960600
2023-12-01,465.99346923828125,468.1895535321901,445.4050892246722,446.83646345770893,1643108100
2024-01-01,475.3345031738281,483.93792198138254,459.14153949638154,464.7820131085119,1700630800
2024-02-01,500.1407470703125,502.1587318688515,476.24014667416475,477.0571939469696,1393465400
2024-03-01,514.8964233398438,516.4123373995267,497.02019109075826,501.0265997642884,1473246900
2024-04-01,495.6713562011719,517.7898372374034,487.6533793282199,517.246761439028,1592974000
2024-05-01,520.7422485351562,526.3706255775546,493.27187042792434,495.07888869412517,1153264400
2024-06-01,537.3804931640625,543.3643920487452,516.0322070596986,522.3715671846305,888923200
2024-07-01,545.642333984375,559.8576790326406,532.4076911464912,540.5109396629882,1038465500
2024-08-01,558.3916015625,558.9067423208585,505.4826853833546,547.3858490177877,1244599000
2024-09-01,568.3770141601562,569.3181133871112,534.3789959001133,553.1115563623314,1045061400
2024-10-01,565.0328369140625,582.4019328254126,561.6842194189883,569.7626514756926,976068800
2024-11-01,598.7276611328125,599.5225741357542,564.2875564507733,567.695790678767,901843000
2024-12-01,582.3622436523438,605.2063978702545,577.2249956589322,599.145056569691,1059516700
2025-01-01,600.0150146484375,608.9481635131235,573.6243724499419,587.6223022981136,995606200
2025-02-01,592.39794921875,611.3908029672853,580.6931691446642,590.8924682205962,871641300
2025-03-01,557.7122802734375,595.5484720004027,545.2298110498318,594.3919170197865,1496591400
2025-04-01,554.5399780273438,567.4199829101562,481.79998779296875,557.4500122070312,2236888000
2025-05-01,582.8599853515625,595.5399780273438,556.0399780273438,560.3699951171875,1040569631
