Date,Open,High,Low,Close,Adj Close,Volume
2012-12-31,122.87000274658203,122.97000122070312,117.36000061035156,118.4000015258789,95.0710678100586,33474600.0
2013-01-07,118.37000274658203,119.86000061035156,118.0,119.8499984741211,96.2353286743164,22817800.0
2013-01-14,120.04000091552734,120.69999694824219,118.75,120.04000091552734,96.38790893554688,24387700.0
2013-01-21,119.55000305175781,120.58000183105469,117.7699966430664,118.02999877929688,94.77396392822266,19652500.0
2013-01-28,117.0199966430664,118.08000183105469,115.51000213623047,115.54000091552734,92.77456665039062,38918400.0
2013-02-04,116.58999633789062,117.58999633789062,115.86000061035156,117.12000274658203,94.25214385986328,33415500.0
2013-02-11,117.05000305175781,117.37999725341797,115.55000305175781,116.5,93.753173828125,27737800.0
2013-02-18,116.86000061035156,117.33999633789062,115.56999969482422,117.02999877929688,94.1797103881836,30601800.0
2013-02-25,116.3499984741211,119.66999816894531,116.29000091552734,118.9000015258789,95.6845703125,47040600.0
2013-03-04,118.79000091552734,118.97000122070312,114.62000274658203,114.75,92.5432357788086,41515900.0
2013-03-11,115.12000274658203,115.87999725341797,114.73999786376953,115.76000213623047,93.3578109741211,41477000.0
2013-03-18,116.83000183105469,117.88999938964844,116.08000183105469,117.33000183105469,94.6240005493164,42125500.0
2013-03-25,116.7699966430664,118.7699966430664,116.66999816894531,117.76000213623047,94.97069549560547,24502300.0
2013-04-01,117.5199966430664,123.43000030517578,117.48999786376953,122.81999969482422,99.0514907836914,49071100.0
2013-04-08,122.66999816894531,122.87000274658203,119.88999938964844,121.93000030517578,98.54710388183594,42716400.0
2013-04-15,122.12999725341797,123.52999877929688,121.87000274658203,122.83000183105469,99.2745361328125,41006600.0
2013-04-22,122.83999633789062,123.79000091552734,122.0999984741211,123.38999938964844,99.72713470458984,25432500.0
2013-04-29,123.58000183105469,124.26000213623047,120.83000183105469,120.93000030517578,97.73888397216797,35573400.0
2013-05-06,121.1500015258789,121.31999969482422,117.8499984741211,118.75,96.18104553222656,35120000.0
2013-05-13,117.87999725341797,118.94000244140625,116.41999816894531,117.05999755859375,94.8122329711914,47789400.0
2013-05-20,117.62999725341797,118.55000305175781,115.7699966430664,116.80000305175781,94.60166931152344,46547800.0
2013-05-27,116.08999633789062,116.2699966430664,113.16999816894531,114.44999694824219,92.69830322265625,53036700.0
2013-06-03,113.77999877929688,116.79000091552734,113.16000366210938,113.16000366210938,91.65345001220703,50509400.0
2013-06-10,112.69999694824219,114.66000366210938,112.12000274658203,113.81999969482422,92.41006469726562,50112400.0
2013-06-17,114.0199966430664,114.08000183105469,108.37000274658203,108.4000015258789,88.00960540771484,75992500.0
2013-06-24,107.83000183105469,110.4800033569336,107.76000213623047,110.44000244140625,89.66584777832031,73292100.0
2013-07-01,109.7300033569336,110.80000305175781,106.16999816894531,106.26000213623047,86.27214813232422,29185200.0
2013-07-08,107.06999969482422,108.47000122070312,106.30000305175781,107.72000122070312,87.65751647949219,38303100.0
2013-07-15,107.80000305175781,109.36000061035156,107.4800033569336,109.19999694824219,88.86183166503906,31747200.0
2013-07-22,109.36000061035156,109.69000244140625,106.79000091552734,108.13999938964844,87.99929809570312,31080100.0
2013-07-29,107.6500015258789,107.91999816894531,105.0,106.5199966430664,86.68101501464844,43653300.0
2013-08-05,106.19000244140625,107.5999984741211,105.33999633789062,107.26000213623047,87.5025405883789,27518500.0
2013-08-12,107.61000061035156,107.62999725341797,102.66999816894531,103.37000274658203,84.32910919189453,47502200.0
2013-08-19,102.93000030517578,104.38999938964844,102.11000061035156,104.29000091552734,85.07965087890625,58513300.0
2013-08-26,104.55999755859375,106.68000030517578,104.33000183105469,105.98999786376953,86.46646881103516,40610300.0
2013-09-02,104.58999633789062,104.66999816894531,102.52999877929688,103.05000305175781,84.06803131103516,38432900.0
2013-09-09,103.80000305175781,104.0,102.19000244140625,103.55000305175781,84.69888305664062,36266900.0
2013-09-16,104.33000183105469,105.55000305175781,102.8499984741211,104.91999816894531,85.81947326660156,56824900.0
2013-09-23,105.20999908447266,107.27999877929688,105.11000061035156,106.55999755859375,87.1609115600586,41396700.0
2013-09-30,106.66000366210938,106.9000015258789,105.3499984741211,105.70999908447266,86.46569061279297,34192700.0
2013-10-07,106.19999694824219,106.51000213623047,104.51000213623047,105.45999908447266,86.48714447021484,36549000.0
