Date,Open,High,Low,Close,Adj Close,Volume
2006-06-21,2.280313014984131,2.28125,2.254688024520874,2.257812976837158,1.9721404314041138,761600
2006-06-22,2.25,2.2540628910064697,2.1806249618530273,2.20468807220459,1.9257380962371826,6806400
2006-06-23,2.195312976837158,2.2362499237060547,2.171250104904175,2.198124885559082,1.9200046062469482,1705600
2006-06-26,2.203125,2.21875,2.1875,2.206249952316284,1.9271016120910645,1811200
2006-06-27,2.2093749046325684,2.2093749046325684,2.1237499713897705,2.1237499713897705,1.8550398349761963,3196800
2006-06-28,2.132812976837158,2.1543750762939453,2.106874942779541,2.1496880054473877,1.87769615650177,3187200
2006-06-29,2.176563024520874,2.2796878814697266,2.166563034057617,2.2796878814697266,1.9912476539611816,5644800
2006-06-30,2.296875,2.296875,2.255625009536743,2.257812976837158,1.9721404314041138,7584000
2006-07-03,2.2750000953674316,2.285938024520874,2.270625114440918,2.2840631008148193,1.9950696229934692,1190400
2006-07-05,2.242187976837158,2.2431249618530273,2.1878130435943604,2.1940629482269287,1.916456699371338,4950400
2006-07-06,2.20468807220459,2.221874952316284,2.17343807220459,2.1812500953674316,1.9052653312683105,2684800
2006-07-07,2.14218807220459,2.184375047683716,2.1203129291534424,2.1334381103515625,1.8635026216506958,2294400
2006-07-10,2.153125047683716,2.161562919616699,2.0793750286102295,2.0981249809265137,1.8326574563980103,3993600
2006-07-11,2.0824999809265137,2.1384379863739014,2.067500114440918,2.132499933242798,1.8626831769943237,5302400
2006-07-12,2.119374990463257,2.125,2.0374999046325684,2.0481250286102295,1.788983702659607,7299200
2006-07-13,2.0578129291534424,2.0578129291534424,1.978124976158142,1.9828130006790161,1.7319353818893433,13372800
2006-07-14,1.975000023841858,1.979688048362732,1.921875,1.942188024520874,1.6964505910873413,6928000
2006-07-17,1.957813024520874,1.96875,1.9262499809265137,1.9515630006790161,1.7046393156051636,4934400
2006-07-18,1.96875,1.975000023841858,1.896875023841858,1.962499976158142,1.7141923904418945,13027200
2006-07-19,1.957813024520874,2.033437967300415,1.9565629959106445,2.005000114440918,1.7513152360916138,8470400
2006-07-20,2.028125047683716,2.028125047683716,1.948438048362732,1.9503129720687866,1.7035475969314575,6009600
