,0
start,2009-06-25 00:00:00
end,2022-01-20 00:00:00
rf,0.0
total_return,52.836577655422666
cagr,0.3730639806088538
max_drawdown,-0.7681682277969278
calmar,0.4856540105528507
mtd,-0.1716046193244125
three_month,-0.046908058550479526
six_month,0.09467302376868703
ytd,-0.1716046193244125
one_year,0.5257265721430779
three_year,0.4727230952296231
five_year,0.35214482575914263
ten_year,0.3651345999902986
incep,0.3730639806088538
daily_sharpe,0.8830899772693626
daily_sortino,1.35582956087293
daily_mean,0.45006605057403026
daily_vol,0.50964914352861
daily_skew,-0.5904043157862824
daily_kurt,14.449025940997036
best_day,0.2796564965067354
worst_day,-0.3494608173791023
monthly_sharpe,0.9627339153205732
monthly_sortino,1.7221895100463067
monthly_mean,0.4189645061266758
monthly_vol,0.43518203675952144
monthly_skew,-0.4717731271910176
monthly_kurt,1.63269266422392
best_month,0.3716975103853395
worst_month,-0.481247046703528
yearly_sharpe,0.7899949820455903
yearly_sortino,4.583910565987603
yearly_mean,0.3794847009441181
yearly_vol,0.48036343213407684
yearly_skew,0.3600334361842994
yearly_kurt,-1.0976644699275875
best_year,1.1849368222647794
worst_year,-0.2511289268587217
avg_drawdown,-0.0494922364888087
avg_drawdown_days,19.38423645320197
avg_up_month,0.10168892871276276
avg_down_month,-0.09997223529123404
win_year_perc,0.6923076923076923
twelve_month_win_perc,0.7943262411347518
