,Date,tqqq,upro,tmf,gld,portfolio,tqqq_rb,upro_rb,tmf_rb,gld_rb,portfolio_rb
0,2010-02-11,0.862942099571228,3.6754310131073,6.7411208152771,107.12999725341797,100.0,0.862942099571228,3.6754310131073,6.7411208152771,107.12999725341797,100.0
1,2010-02-12,0.8664752244949341,3.6654138565063477,6.817403316497803,107.04000091552734,100.32640984887027,0.862942099571228,3.6754310131073,6.7411208152771,107.12999725341797,100.0
2,2010-02-16,0.9000371098518372,3.8405888080596924,6.878429412841797,109.62000274658203,102.85961238784145,0.862942099571228,3.6754310131073,6.7411208152771,107.12999725341797,100.0
3,2010-02-17,0.9153108596801758,3.8941972255706787,6.658301830291748,109.25,102.22610654496958,0.862942099571228,3.6754310131073,6.7411208152771,107.12999725341797,100.0
4,2010-02-18,0.9326633214950562,3.9678409099578857,6.544968128204346,109.9800033569336,102.59648359394214,0.862942099571228,3.6754310131073,6.7411208152771,107.12999725341797,100.0
5,2010-02-19,0.9326633214950562,3.993832588195801,6.647404670715332,109.47000122070312,102.96800917616144,0.862942099571228,3.6754310131073,6.7411208152771,107.12999725341797,100.0
6,2010-02-22,0.9261177778244019,3.9873342514038086,6.597276210784912,109.06999969482422,102.4552728005013,0.862942099571228,3.6754310131073,6.7411208152771,107.12999725341797,100.0
7,2010-02-23,0.889958381652832,3.8438377380371094,6.917658805847168,107.88999938964844,102.22631640165245,0.862942099571228,3.6754310131073,6.7411208152771,107.12999725341797,100.0
8,2010-02-24,0.9168699383735657,3.9518661499023438,6.935094833374023,107.36000061035156,103.0146898474968,0.862942099571228,3.6754310131073,6.7411208152771,107.12999725341797,100.0
9,2010-02-25,0.916350245475769,3.9385998249053955,7.061505317687988,108.30999755859375,103.86878691803662,0.862942099571228,3.6754310131073,6.7411208152771,107.12999725341797,100.0
10,2010-02-26,0.9277795553207397,3.9467227458953857,7.1661200523376465,109.43000030517578,104.98435793265313,0.862942099571228,3.6754310131073,6.7411208152771,107.12999725341797,100.0
11,2010-03-01,0.9675759673118591,4.065582752227783,7.1661200523376465,109.43000030517578,106.16120085622025,0.862942099571228,3.6754310131073,6.7411208152771,107.12999725341797,100.0
12,2010-03-02,0.9733943343162537,4.0937395095825195,7.1290669441223145,111.0199966430664,106.806022565548,0.862942099571228,3.6754310131073,6.7411208152771,107.12999725341797,100.0
13,2010-03-03,0.9787977337837219,4.109985828399658,7.06368350982666,111.62999725341797,106.90303541315254,0.862942099571228,3.6754310131073,6.7411208152771,107.12999725341797,100.0
14,2010-03-04,0.9896037578582764,4.146265983581543,7.1639404296875,110.83000183105469,107.38640729998306,0.862942099571228,3.6754310131073,6.7411208152771,107.12999725341797,100.0
15,2010-03-05,1.0333491563796997,4.32658576965332,6.874070644378662,110.80999755859375,107.58524365620784,0.862942099571228,3.6754310131073,6.7411208152771,107.12999725341797,100.0
16,2010-03-08,1.0388551950454712,4.326042175292969,6.78035306930542,109.87999725341797,106.91442032242225,0.862942099571228,3.6754310131073,6.7411208152771,107.12999725341797,100.0
17,2010-03-09,1.057247281074524,4.347703456878662,6.789070129394531,109.72000122070312,107.30157634064534,0.862942099571228,3.6754310131073,6.7411208152771,107.12999725341797,100.0
18,2010-03-10,1.08311927318573,4.406726360321045,6.7411208152771,108.47000122070312,107.31206362554899,0.862942099571228,3.6754310131073,6.7411208152771,107.12999725341797,100.0
19,2010-03-11,1.0930943489074707,4.463583946228027,6.795609474182129,108.5999984741211,108.00852782324675,0.862942099571228,3.6754310131073,6.7411208152771,107.12999725341797,100.0
20,2010-03-12,1.0955880880355835,4.4603352546691895,6.932915210723877,107.94999694824219,108.40697172023204,0.862942099571228,3.6754310131073,6.7411208152771,107.12999725341797,100.0
21,2010-03-15,1.0882117748260498,4.467646598815918,6.926376819610596,108.36000061035156,108.43258107140305,0.862942099571228,3.6754310131073,6.7411208152771,107.12999725341797,100.0
22,2010-03-16,1.1087851524353027,4.574321269989014,7.081120014190674,110.4000015258789,110.67589657303189,0.862942099571228,3.6754310131073,6.7411208152771,107.12999725341797,100.0
23,2010-03-17,1.116473913192749,4.652839660644531,7.16176176071167,109.58999633789062,111.18643289834517,0.862942099571228,3.6754310131073,6.7411208152771,107.12999725341797,100.0
24,2010-03-18,1.1277995109558105,4.649047374725342,7.098556041717529,110.33999633789062,111.36657129707046,0.862942099571228,3.6754310131073,6.7411208152771,107.12999725341797,100.0
25,2010-03-19,1.107849359512329,4.573509216308594,7.118170738220215,108.27999877929688,110.02964021766024,0.862942099571228,3.6754310131073,6.7411208152771,107.12999725341797,100.0
26,2010-03-22,1.1377743482589722,4.6479644775390625,7.157402038574219,107.75,110.83037260002509,0.862942099571228,3.6754310131073,6.7411208152771,107.12999725341797,100.0
27,2010-03-23,1.1615689992904663,4.750308036804199,7.036083221435547,108.31999969482422,111.33458091588462,0.862942099571228,3.6754310131073,6.7411208152771,107.12999725341797,100.0
28,2010-03-24,1.1450482606887817,4.681891918182373,6.64628267288208,106.30000305175781,108.2792427924699,0.862942099571228,3.6754310131073,6.7411208152771,107.12999725341797,100.0
29,2010-03-25,1.1378780603408813,4.654266357421875,6.508321285247803,106.77999877929688,107.60711392994742,0.862942099571228,3.6754310131073,6.7411208152771,107.12999725341797,100.0
30,2010-03-26,1.1438013315200806,4.656703472137451,6.574017524719238,108.58999633789062,108.68820222099637,0.862942099571228,3.6754310131073,6.7411208152771,107.12999725341797,100.0
31,2010-03-29,1.1594910621643066,4.7366042137146,6.47985315322876,108.75,108.92769684788087,0.862942099571228,3.6754310131073,6.7411208152771,107.12999725341797,100.0
32,2010-03-30,1.171647548675537,4.74500036239624,6.552119731903076,107.97000122070312,109.20364501627589,0.862942099571228,3.6754310131073,6.7411208152771,107.12999725341797,100.0
33,2010-03-31,1.155854344367981,4.692727088928223,6.6835103034973145,108.94999694824219,109.66642228592991,1.155854344367981,4.692727088928223,6.6835103034973145,108.94999694824219,109.66642228592991
34,2010-04-01,1.1535677909851074,4.792399883270264,6.622195720672607,110.26000213623047,110.20889858201811,1.155854344367981,4.692727088928223,6.6835103034973145,108.94999694824219,109.66642228592991
35,2010-04-05,1.186922311782837,4.9053425788879395,6.2849531173706055,110.88999938964844,109.67306856936271,1.155854344367981,4.692727088928223,6.6835103034973145,108.94999694824219,109.66642228592991
36,2010-04-06,1.195961833000183,4.941094398498535,6.309042453765869,111.02999877929688,110.10199184378261,1.155854344367981,4.692727088928223,6.6835103034973145,108.94999694824219,109.66642228592991
37,2010-04-07,1.1892085075378418,4.862820625305176,6.574017524719238,112.48999786376953,111.62369065107876,1.155854344367981,4.692727088928223,6.6835103034973145,108.94999694824219,109.66642228592991
38,2010-04-08,1.1934679746627808,4.9053425788879395,6.569636821746826,112.6500015258789,111.87622605756187,1.155854344367981,4.692727088928223,6.6835103034973145,108.94999694824219,109.66642228592991
39,2010-04-09,1.2149771451950073,5.00230598449707,6.6112470626831055,113.63999938964844,113.12567050523873,1.155854344367981,4.692727088928223,6.6835103034973145,108.94999694824219,109.66642228592991
