,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,YTD
2012,0.09509804220008355,0.04942739261805129,0.03077553885099471,0.02769994645789131,0.0011800757267894646,0.017057936637400406,0.049430000123545925,0.04696252166789061,0.010581225310544395,-0.062330441789232305,0.019750370689764374,-0.028702926761211556,0.2783369220615355
2013,0.021826199775911714,0.00707292072706478,0.046888267701424846,0.051720784608726866,-0.03780363559321931,-0.08601340117243172,0.07859327674712535,-0.025169147637165268,0.05041651405187819,0.07553273420602946,0.009358057790127106,0.018467444446842673,0.216765354011625
2014,0.028551263515103287,0.07966394316997083,-0.015911128279401332,0.018252106001544588,0.0640360505537676,0.04687112205914978,-0.007378538526114142,0.10724057726759706,-0.051155273322607164,0.04492254563418885,0.07889897992143524,0.010456608728868666,0.47250606806149875
2015,0.07780936105696612,-0.002826238112228485,-0.02699399326111518,-0.01388134961759202,0.003089839970975783,-0.06959009578010444,0.06758721949169644,-0.09371050300576811,-0.02124883867023608,0.14454571506999692,-0.016498424139051004,-0.03858145250405265,-0.0136411450760201
2016,-0.015396508533048414,0.046360973447311826,0.0682121637352826,-0.014108550505721795,0.02635883371751846,0.0661822397361056,0.09889857251612266,-0.010171398519749797,0.0019922902280866683,-0.0703515950214817,-0.060898926842476,0.01544204801536786,0.14717160398129536
2017,0.06503843692394073,0.07969035561178961,0.00648313032433534,0.042013186545954984,0.05012098911439411,-0.015692620682802527,0.039962395499851144,0.05158228734875925,-0.01983786459005643,0.04284387377653198,0.03976381341241586,0.030192040313916646,0.49260640504720676
2018,0.08209813954743361,-0.07853189595330279,-0.034019345994467876,-0.023771272883841954,0.06596311144707045,0.004199689998048095,0.02145512954529516,0.06839344326126584,-0.026401358564090982,-0.12866045023798667,0.01911401496121945,-0.0313816765482513,-0.08013821522311693
2019,0.12277775006912783,0.03131596038538609,0.08103533869790258,0.042683236784390344,-0.04509229997015585,0.11666601849553992,0.023493191609759156,0.08927706021195858,-0.02719503473778151,0.03485673956826174,0.04094129745500674,0.032586715505310115,0.678976484445929
2020,0.0990247177986825,-0.02707166924200466,-0.10042928585982436,0.21435320893784393,0.07384761716769317,0.06954968599010458,0.15626145981776185,0.08966063239713895,-0.09136715176450672,-0.07455037161580447,0.151455182668067,0.07730253718748226,0.763134795577223
2021,-0.04999402100486394,-0.04880399121705714,-0.0007797915730983762,0.10478618329588052,0.008918112344624474,0.07997783473629227,0.07348320679102671,0.0443647766508406,-0.10784277166606737,0.12945432267613444,0.02620679588244057,0.021364378316987676,0.2870034063762654
2022,-0.13306228864422864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.13306228864422864
