Date,spy,qld
2013-07-17,143.1354217529297,4.555599212646484
2013-07-18,143.91941833496094,4.532638072967529
2013-07-19,144.1751708984375,4.440793037414551
2013-07-22,144.45635986328125,4.462513446807861
2013-07-23,144.1495819091797,4.401076793670654
2013-07-24,143.62118530273438,4.427761554718018
2013-07-25,143.97061157226562,4.4805097579956055
2013-07-26,144.12399291992188,4.528914451599121
2013-07-29,143.68084716796875,4.512779712677002
2013-07-30,143.68084716796875,4.5587005615234375
2013-07-31,143.7831268310547,4.5785603523254395
2013-08-01,145.44503784179688,4.669162273406982
2013-08-02,145.69216918945312,4.7237725257873535
2013-08-05,145.47909545898438,4.730599403381348
2013-08-06,144.65240478515625,4.674127578735352
2013-08-07,144.1836700439453,4.6567511558532715
2013-08-08,144.71206665039062,4.698950290679932
2013-08-09,144.29446411132812,4.664818286895752
2013-08-12,144.12399291992188,4.682194232940674
2013-08-13,144.55014038085938,4.734323024749756
2013-08-14,143.80868530273438,4.701433181762695
2013-08-15,141.79733276367188,4.54504919052124
2013-08-16,141.32859802246094,4.5363616943359375
2013-08-19,140.42529296875,4.522088050842285
2013-08-20,141.11557006835938,4.56180477142334
2013-08-21,140.2462615966797,4.530155658721924
2013-08-22,141.52467346191406,4.615793704986572
2013-08-23,142.00192260742188,4.681573867797852
2013-08-26,141.47348022460938,4.682814598083496
2013-08-27,139.19801330566406,4.489197731018066
2013-08-28,139.69236755371094,4.529534816741943
2013-08-29,139.9138946533203,4.590970993041992
2013-08-30,139.47068786621094,4.530775547027588
2013-09-03,140.1014404296875,4.577939987182617
2013-09-04,141.26048278808594,4.6809539794921875
2013-09-05,141.43948364257812,4.697089672088623
2013-09-06,141.5076141357422,4.707638740539551
2013-09-09,142.86268615722656,4.815617561340332
2013-09-10,143.91941833496094,4.8646416664123535
2013-09-11,144.37112426757812,4.846645355224609
2013-09-12,143.98765563964844,4.837336540222168
2013-09-13,144.31149291992188,4.846025466918945
2013-09-16,145.14666748046875,4.818099498748779
2013-09-17,145.79449462890625,4.883880138397217
2013-09-18,147.4818878173828,4.999927520751953
2013-09-19,147.2347412109375,5.02288818359375
2013-09-20,146.20538330078125,4.9868950843811035
2013-09-23,145.52877807617188,4.965794563293457
2013-09-24,145.18618774414062,4.967658042907715
2013-09-25,144.76657104492188,4.937869548797607
2013-09-26,145.32327270507812,5.011096954345703
2013-09-27,144.65524291992188,4.999927520751953
2013-09-30,143.8844451904297,4.96393346786499
2013-10-01,145.02352905273438,5.075015068054199
2013-10-02,144.88648986816406,5.069430828094482
2013-10-03,143.55047607421875,4.952762126922607
2013-10-04,144.63812255859375,5.0352983474731445
2013-10-07,143.3877410888672,4.952142715454102
2013-10-08,141.71783447265625,4.767212867736816
2013-10-09,141.82057189941406,4.732461452484131
2013-10-10,144.87794494628906,4.928561687469482
2013-10-11,145.8113555908203,5.009855270385742
2013-10-14,146.39378356933594,5.078738689422607
2013-10-15,145.33177185058594,5.040884494781494
2013-10-16,147.36151123046875,5.15444803237915
2013-10-17,148.34632873535156,5.2134013175964355
2013-10-18,149.34835815429688,5.3815765380859375
2013-10-21,149.35684204101562,5.403916835784912
2013-10-22,150.22186279296875,5.413224697113037
2013-10-23,149.5025177001953,5.356753349304199
2013-10-24,149.99920654296875,5.401435375213623
2013-10-25,150.68434143066406,5.4765238761901855
2013-10-28,150.92410278320312,5.4821085929870605
2013-10-29,151.7291259765625,5.497622966766357
2013-10-30,150.97549438476562,5.488314151763916
2013-10-31,150.54733276367188,5.463492393493652
2013-11-01,150.906982421875,5.465353488922119
2013-11-04,151.43792724609375,5.478384971618652
2013-11-05,150.95840454101562,5.493899345397949
2013-11-06,151.7291259765625,5.49079704284668
2013-11-07,149.81082153320312,5.285388469696045
2013-11-08,151.8319549560547,5.428118705749512
2013-11-11,151.85760498046875,5.411363124847412
2013-11-12,151.54931640625,5.4256367683410645
2013-11-13,152.76539611816406,5.558438777923584
2013-11-14,153.52760314941406,5.588846206665039
2013-11-15,154.1956024169922,5.610567092895508
2013-11-18,153.65609741210938,5.5075531005859375
2013-11-19,153.3220977783203,5.46969747543335
2013-11-20,152.84246826171875,5.4485979080200195
2013-11-21,154.07566833496094,5.551612854003906
2013-11-22,154.846435546875,5.614911079406738
2013-11-25,154.69232177734375,5.639733791351318
2013-11-26,154.73513793945312,5.698687553405762
2013-11-27,155.1119842529297,5.776878356933594
2013-11-29,155.00917053222656,5.840797424316406
2013-12-02,154.6066436767578,5.811010837554932
2013-12-03,153.93865966796875,5.80170202255249
2013-12-04,153.9215545654297,5.812871932983398
2013-12-05,153.2449951171875,5.8023223876953125
2013-12-06,154.95774841308594,5.883616924285889
2013-12-09,155.35169982910156,5.929539680480957
2013-12-10,154.7950897216797,5.922712326049805
2013-12-11,153.05657958984375,5.771293640136719
2013-12-12,152.55123901367188,5.743367671966553
2013-12-13,152.53416442871094,5.724751949310303
2013-12-16,153.4847412109375,5.787428379058838
2013-12-17,152.99664306640625,5.766949653625488
2013-12-18,155.60862731933594,5.9009928703308105
2013-12-19,155.42880249023438,5.862518310546875
2013-12-20,156.3329315185547,5.98042631149292
2013-12-23,157.1681365966797,6.107022285461426
2013-12-24,157.51255798339844,6.115089416503906
2013-12-26,158.31333923339844,6.1529436111450195
2013-12-27,158.3047332763672,6.121294021606445
2013-12-30,158.27890014648438,6.102678298950195
2013-12-31,159.02801513671875,6.180870056152344
2014-01-02,157.50393676757812,6.085923194885254
2014-01-03,157.4781036376953,5.999663352966309
2014-01-06,157.02171325683594,5.9506378173828125
2014-01-07,157.98614501953125,6.059237957000732
2014-01-08,158.0205841064453,6.090267181396484
2014-01-09,158.12393188476562,6.046825885772705
2014-01-10,158.55442810058594,6.085923194885254
2014-01-13,156.44485473632812,5.901612758636475
2014-01-14,158.14971923828125,6.131845474243164
2014-01-15,159.00216674804688,6.229273796081543
2014-01-16,158.79550170898438,6.236100196838379
2014-01-17,158.12393188476562,6.162872314453125
2014-01-21,158.58885192871094,6.255958557128906
2014-01-22,158.6922149658203,6.292572975158691
2014-01-23,157.3920440673828,6.247269630432129
2014-01-24,154.03392028808594,5.9928364753723145
2014-01-27,153.2761688232422,5.88547945022583
2014-01-28,154.1888885498047,5.876790523529053
2014-01-29,152.70791625976562,5.752057075500488
2014-01-30,154.32662963867188,5.954361915588379
2014-01-31,153.4225311279297,5.92891788482666
2014-02-03,149.96975708007812,5.662693977355957
2014-02-04,151.02020263671875,5.739024639129639
2014-02-05,150.83078002929688,5.709236145019531
2014-02-06,152.81983947753906,5.849486351013184
2014-02-07,154.71414184570312,6.05861759185791
2014-02-10,154.99827575683594,6.1299824714660645
2014-02-11,156.69454956054688,6.2689900398254395
2014-02-12,156.77207946777344,6.293813705444336
2014-02-13,157.58145141601562,6.385656833648682
2014-02-14,158.45108032226562,6.414202690124512
2014-02-18,158.6405792236328,6.47688102722168
2014-02-19,157.59007263183594,6.388761043548584
2014-02-20,158.51998901367188,6.44088888168335
2014-02-21,158.3391571044922,6.422891616821289
2014-02-24,159.21743774414062,6.499842166900635
2014-02-25,159.15721130371094,6.479984283447266
2014-02-26,159.16578674316406,6.469432830810547
2014-02-27,160.0010223388672,6.555072784423828
2014-02-28,160.40570068359375,6.537075996398926
2014-03-03,159.27772521972656,6.441508769989014
2014-03-04,161.51646423339844,6.605959415435791
2014-03-05,161.66281127929688,6.642573356628418
2014-03-06,162.03309631347656,6.627058982849121
2014-03-07,162.10195922851562,6.562519073486328
2014-03-10,162.015869140625,6.572450160980225
2014-03-11,161.21507263183594,6.51908016204834
2014-03-12,161.25816345214844,6.5643815994262695
2014-03-13,159.44992065429688,6.38255500793457
2014-03-14,159.00216674804688,6.290709972381592
2014-03-17,160.44015502929688,6.405516147613525
2014-03-18,161.5853271484375,6.5587968826293945
2014-03-19,160.72427368164062,6.490533351898193
2014-03-20,161.66281127929688,6.522181987762451
2014-03-21,161.03579711914062,6.363317012786865
2014-03-24,160.36984252929688,6.256579875946045
2014-03-25,161.13095092773438,6.2931928634643555
2014-03-26,159.97203063964844,6.131222724914551
2014-03-27,159.63479614257812,6.062962055206299
2014-03-28,160.42172241210938,6.088404655456543
2014-03-31,161.73635864257812,6.1715617179870605
2014-04-01,162.80873107910156,6.386898994445801
2014-04-02,163.3536376953125,6.421030521392822
2014-04-03,163.13742065429688,6.320497035980225
2014-04-04,161.20877075195312,5.979185104370117
2014-04-07,159.42721557617188,5.872447490692139
2014-04-08,160.08444213867188,5.975460052490234
2014-04-09,161.80551147460938,6.1821112632751465
2014-04-10,158.4066619873047,5.800461769104004
2014-04-11,156.97962951660156,5.665797710418701
2014-04-14,158.21641540527344,5.752057075500488
2014-04-15,159.30609130859375,5.788671016693115
2014-04-16,160.9752960205078,5.9394683837890625
2014-04-17,161.2001495361328,5.943191051483154
2014-04-21,161.7622833251953,6.03317403793335
2014-04-22,162.49740600585938,6.1306023597717285
2014-04-23,162.1168670654297,6.020142078399658
2014-04-24,162.44549560546875,6.137429714202881
2014-04-25,161.11361694335938,5.9394683837890625
2014-04-28,161.62393188476562,5.982287406921387
2014-04-29,162.37635803222656,6.072269916534424
2014-04-30,162.86070251464844,6.10453987121582
2014-05-01,162.8779754638672,6.143634796142578
2014-05-02,162.64447021484375,6.120054721832275
2014-05-05,162.95578002929688,6.1821112632751465
2014-05-06,161.53744506835938,6.020762920379639
2014-05-07,162.48876953125,5.9841485023498535
2014-05-08,162.3157958984375,5.9748406410217285
2014-05-09,162.55799865722656,6.020762920379639
2014-05-12,164.1406707763672,6.213759899139404
2014-05-13,164.28770446777344,6.221827983856201
2014-05-14,163.50926208496094,6.156667709350586
2014-05-15,162.07363891601562,6.063582420349121
2014-05-16,162.63583374023438,6.141774654388428
2014-05-19,163.23255920410156,6.230515480041504
2014-05-20,162.203369140625,6.183972358703613
2014-05-21,163.56985473632812,6.300638675689697
2014-05-22,163.96762084960938,6.352147579193115
2014-05-23,164.62498474121094,6.447714805603027
2014-05-27,165.63687133789062,6.610302925109863
2014-05-28,165.5158233642578,6.5662431716918945
2014-05-29,166.3719482421875,6.648778438568115
2014-05-30,166.6400146484375,6.6531219482421875
2014-06-02,166.830322265625,6.6363677978515625
2014-06-03,166.7438201904297,6.633264541625977
2014-06-04,167.0811767578125,6.6779465675354
2014-06-05,168.17086791992188,6.792750835418701
2014-06-06,168.97518920898438,6.869701862335205
2014-06-09,169.14813232421875,6.859151840209961
2014-06-10,169.1654815673828,6.880250930786133
2014-06-11,168.5773468017578,6.876527786254883
2014-06-12,167.3838348388672,6.75924015045166
2014-06-13,167.89413452148438,6.795854091644287
2014-06-16,168.032470703125,6.806404113769531
2014-06-17,168.49951171875,6.813230037689209
2014-06-18,169.73623657226562,6.896385669708252
2014-06-19,169.92652893066406,6.881492614746094
2014-06-20,170.27151489257812,6.894524574279785
2014-06-23,170.21937561035156,6.898248195648193
2014-06-24,169.19393920898438,6.885836124420166
2014-06-25,169.9586639404297,6.974722385406494
2014-06-26,169.83700561523438,6.980317115783691
2014-06-27,170.1671905517578,7.0387444496154785
2014-06-30,170.080322265625,7.0673370361328125
2014-07-01,171.2187042236328,7.223352432250977
2014-07-02,171.39248657226562,7.245108127593994
2014-07-03,172.2353973388672,7.330263614654541
2014-07-07,171.63577270507812,7.287996768951416
2014-07-08,170.5322265625,7.115820407867432
2014-07-09,171.29698181152344,7.220245361328125
2014-07-10,170.61912536621094,7.175491809844971
2014-07-11,170.85372924804688,7.260646820068359
2014-07-14,171.7140350341797,7.355748653411865
2014-07-15,171.39248657226562,7.304779052734375
2014-07-16,172.02685546875,7.360100269317627
2014-07-17,170.0716552734375,7.166168212890625
2014-07-18,171.8096160888672,7.385584354400635
2014-07-21,171.48812866210938,7.368803024291992
2014-07-22,172.2353973388672,7.468875885009766
2014-07-23,172.61782836914062,7.560247421264648
2014-07-24,172.62648010253906,7.545330047607422
2014-07-25,171.81834411621094,7.478821754455566
2014-07-28,171.88784790039062,7.487524032592773
2014-07-29,171.14920043945312,7.465147018432617
2014-07-30,171.17526245117188,7.522331237792969
2014-07-31,167.79486083984375,7.215271949768066
2014-08-01,167.28216552734375,7.1636810302734375
2014-08-04,168.49005126953125,7.257539749145508
2014-08-05,166.8563232421875,7.1500067710876465
2014-08-06,166.90846252441406,7.135710716247559
2014-08-07,166.0046844482422,7.093443870544434
2014-08-08,167.92523193359375,7.1922736167907715
2014-08-11,168.411865234375,7.279295444488525
2014-08-12,168.17726135253906,7.268728256225586
2014-08-13,169.3155975341797,7.427229881286621
2014-08-14,170.1150360107422,7.503684997558594
2014-08-15,170.080322265625,7.573301792144775
2014-08-18,171.5054931640625,7.693265438079834
2014-08-19,172.40054321289062,7.777799606323242
2014-08-20,172.86114501953125,7.782151699066162
2014-08-21,173.36512756347656,7.808878421783447
2014-08-22,173.09573364257812,7.830635070800781
2014-08-25,173.9734344482422,7.887819290161133
2014-08-26,174.08641052246094,7.906466960906982
2014-08-27,174.0168914794922,7.907088756561279
2014-08-28,173.92129516601562,7.884090423583984
2014-08-29,174.41661071777344,7.947490215301514
2014-09-02,174.3297119140625,7.992865562438965
2014-09-03,174.23419189453125,7.899007797241211
2014-09-04,173.98216247558594,7.87787389755249
2014-09-05,174.76425170898438,7.966139316558838
2014-09-08,174.3123321533203,7.991623401641846
2014-09-09,173.20875549316406,7.8610920906066895
2014-09-10,173.8604278564453,7.982921123504639
2014-09-11,174.0603485107422,7.976705551147461
2014-09-12,173.0436248779297,7.892170429229736
2014-09-15,172.91322326660156,7.736776351928711
2014-09-16,174.21676635742188,7.8729023933410645
2014-09-17,174.45138549804688,7.901494979858398
2014-09-18,175.38119506835938,8.015862464904785
2014-09-19,175.22320556640625,8.001568794250488
2014-09-22,173.8699188232422,7.858604431152344
2014-09-23,172.8746795654297,7.8150954246521
2014-09-24,174.2279510498047,7.9816789627075195
2014-09-25,171.4166717529297,7.647268295288086
2014-09-26,172.77862548828125,7.8138508796691895
2014-09-29,172.4643096923828,7.790853500366211
2014-09-30,172.0103302001953,7.814472675323486
2014-10-01,169.67919921875,7.561491012573242
2014-10-02,169.7054443359375,7.5565185546875
2014-10-03,171.5737762451172,7.708183288574219
2014-10-06,171.37298583984375,7.674618244171143
2014-10-07,168.7276153564453,7.457687854766846
2014-10-08,171.67857360839844,7.754180908203125
2014-10-09,168.27359008789062,7.493738651275635
2014-10-10,166.35289001464844,7.1183061599731445
2014-10-13,163.62022399902344,6.898889541625977
2014-10-14,163.8734130859375,6.89578104019165
2014-10-15,162.76458740234375,6.812489986419678
2014-10-16,162.6249237060547,6.722361087799072
2014-10-17,164.54566955566406,6.9019975662231445
2014-10-20,166.1433563232422,7.105874538421631
2014-10-21,169.434814453125,7.4775776863098145
2014-10-22,168.22998046875,7.398015975952148
2014-10-23,170.1855926513672,7.624892234802246
2014-10-24,171.49522399902344,7.741126537322998
2014-10-27,171.25950622558594,7.761638641357422
2014-10-28,173.223876953125,7.991000175476074
2014-10-29,172.9619598388672,7.929464817047119
2014-10-30,174.07077026367188,7.9680023193359375
2014-10-31,176.0613555908203,8.18368911743164
2014-11-03,176.15740966796875,8.230929374694824
2014-11-04,175.54624938964844,8.179962158203125
2014-11-05,176.655029296875,8.174988746643066
2014-11-06,177.3621826171875,8.22968578338623
2014-11-07,177.52801513671875,8.211040496826172
2014-11-10,178.08680725097656,8.273818969726562
2014-11-11,178.26145935058594,8.321060180664062
2014-11-12,178.06935119628906,8.352137565612793
2014-11-13,178.27015686035156,8.42175579071045
2014-11-14,178.31385803222656,8.4721040725708
2014-11-17,178.42730712890625,8.419890403747559
2014-11-18,179.45750427246094,8.551043510437012
2014-11-19,179.16940307617188,8.4721040725708
2014-11-20,179.48373413085938,8.548556327819824
2014-11-21,180.44407653808594,8.580257415771484
2014-11-24,180.950439453125,8.71700382232666
2014-11-25,180.81948852539062,8.743110656738281
2014-11-26,181.2822723388672,8.85685920715332
2014-11-28,180.89805603027344,8.935797691345215
2014-12-01,179.64083862304688,8.731921195983887
2014-12-02,180.8020477294922,8.801538467407227
2014-12-03,181.50050354003906,8.836968421936035
2014-12-04,181.29971313476562,8.82329273223877
2014-12-05,181.59652709960938,8.827644348144531
2014-12-08,180.38302612304688,8.696490287780762
2014-12-09,180.26075744628906,8.760513305664062
2014-12-10,177.3709716796875,8.480805397033691
2014-12-11,178.27015686035156,8.562230110168457
2014-12-12,175.38905334472656,8.375757217407227
2014-12-15,174.1842041015625,8.20482349395752
2014-12-16,172.78738403320312,7.934436798095703
2014-12-17,176.17486572265625,8.216633796691895
2014-12-18,180.53140258789062,8.62252426147461
2014-12-19,181.29957580566406,8.680330276489258
2014-12-22,182.133544921875,8.740035057067871
2014-12-23,182.37933349609375,8.682818412780762
2014-12-24,182.39691162109375,8.692770004272461
2014-12-26,182.98507690429688,8.815913200378418
2014-12-29,183.23089599609375,8.812180519104004
2014-12-30,182.24769592285156,8.687171936035156
2014-12-31,180.43922424316406,8.504322052001953
2015-01-02,180.34263610839844,8.468873023986816
2015-01-05,177.08570861816406,8.210769653320312
2015-01-06,175.4177703857422,7.994337558746338
2015-01-07,177.60365295410156,8.193978309631348
2015-01-08,180.75526428222656,8.507431983947754
2015-01-09,179.30674743652344,8.39797306060791
2015-01-12,177.90216064453125,8.225075721740723
2015-01-13,177.40174865722656,8.212636947631836
2015-01-14,176.3307342529297,8.131162643432617
2015-01-15,174.7154541015625,7.916595935821533
2015-01-16,177.0067138671875,8.103177070617676
2015-01-20,177.3842010498047,8.228185653686523
2015-01-21,178.27963256835938,8.311525344848633
2015-01-22,180.93081665039062,8.618760108947754
2015-01-23,179.93882751464844,8.656075477600098
2015-01-26,180.3601837158203,8.638659477233887
2015-01-27,177.98117065429688,8.195843696594238
2015-01-28,175.6986541748047,8.10628604888916
2015-01-29,177.32276916503906,8.254927635192871
2015-01-30,175.09292602539062,8.13427448272705
2015-02-02,177.2613067626953,8.272342681884766
2015-02-03,179.82470703125,8.430935859680176
2015-02-04,179.1399383544922,8.411654472351074
2015-02-05,180.94837951660156,8.559051513671875
2015-02-06,180.44801330566406,8.45518970489502
2015-02-09,179.6403350830078,8.400460243225098
2015-02-10,181.55413818359375,8.66291618347168
2015-02-11,181.65948486328125,8.727598190307617
2015-02-12,183.40643310546875,8.926617622375488
2015-02-13,184.16143798828125,9.078990936279297
2015-02-17,184.4511260986328,9.097024917602539
2015-02-18,184.4686737060547,9.123769760131836
2015-02-19,184.33697509765625,9.212706565856934
2015-02-20,185.44313049316406,9.335227012634277
2015-02-23,185.4167938232422,9.356993675231934
2015-02-24,185.94351196289062,9.36881160736084
2015-02-25,185.78549194335938,9.32030200958252
2015-02-26,185.5660858154297,9.414836883544922
2015-02-27,184.9339599609375,9.332737922668457
2015-03-02,186.10153198242188,9.50066089630127
2015-03-03,185.33778381347656,9.40737247467041
2015-03-04,184.5564727783203,9.339579582214355
2015-03-05,184.7583770751953,9.368189811706543
2015-03-06,182.15988159179688,9.151756286621094
2015-03-09,182.9148406982422,9.202754974365234
2015-03-10,179.94761657714844,8.872509956359863
2015-03-11,179.52621459960938,8.764913558959961
2015-03-12,181.80873107910156,8.88370418548584
2015-03-13,180.69381713867188,8.801607131958008
2015-03-16,183.10797119140625,9.033589363098145
2015-03-17,182.56365966796875,9.055976867675781
2015-03-18,184.7583770751953,9.236961364746094
2015-03-19,183.9156036376953,9.26183795928955
2015-03-20,185.53903198242188,9.389335632324219
2015-03-23,185.17745971679688,9.342692375183105
2015-03-24,184.13697814941406,9.276143074035645
2015-03-25,181.43862915039062,8.850452423095703
2015-03-26,181.00662231445312,8.791337966918945
2015-03-27,181.42103576660156,8.862897872924805
2015-03-30,183.63430786132812,9.07882308959961
2015-03-31,182.0294647216797,8.870367050170898
2015-04-01,181.38577270507812,8.778892517089844
2015-04-02,182.03831481933594,8.787603378295898
2015-04-06,183.26397705078125,8.931968688964844
2015-04-07,182.7789764404297,8.90085506439209
2015-04-08,183.39627075195312,9.042110443115234
2015-04-09,184.20748901367188,9.155364036560059
2015-04-10,185.2127685546875,9.228789329528809
2015-04-13,184.3750457763672,9.181497573852539
2015-04-14,184.72776794433594,9.130471229553223
2015-04-15,185.556640625,9.237500190734863
2015-04-16,185.5037384033203,9.215100288391113
2015-04-17,183.36978149414062,8.93134880065918
2015-04-20,185.0452117919922,9.197052955627441
2015-04-21,184.82473754882812,9.272970199584961
2015-04-22,185.7330322265625,9.373154640197754
2015-04-23,186.20037841796875,9.448447227478027
2015-04-24,186.63246154785156,9.69859790802002
2015-04-27,185.85646057128906,9.654417991638184
2015-04-28,186.4473114013672,9.608993530273438
2015-04-29,185.68008422851562,9.493874549865723
2015-04-30,183.81951904296875,9.18834114074707
2015-05-01,185.8123779296875,9.438491821289062
2015-05-04,186.34146118164062,9.464003562927246
2015-05-05,184.20748901367188,9.163451194763184
2015-05-06,183.4491424560547,9.040864944458008
2015-05-07,184.18104553222656,9.139184951782227
2015-05-08,186.60598754882812,9.363819122314453
2015-05-11,185.7153778076172,9.287903785705566
2015-05-12,185.1598358154297,9.210122108459473
2015-05-13,185.1951141357422,9.245591163635254
2015-05-14,187.1262664794922,9.513163566589355
2015-05-15,187.32907104492188,9.5175199508667
2015-05-18,187.91104125976562,9.599037170410156
2015-05-19,187.84934997558594,9.573525428771973
2015-05-20,187.71705627441406,9.584100723266602
2015-05-21,188.2637481689453,9.687397956848145
2015-05-22,187.81405639648438,9.674951553344727
2015-05-26,185.79470825195312,9.443469047546387
