,Date,tqqq,tmf,gld,portfolio,tqqq_rb,upro_rb,tmf_rb,gld_rb,portfolio_rb
26,2010-03-22,1.1377744674682617,7.156910419464111,107.75,118.45211303777718,0.8629420399665833,0,6.740660190582275,107.12999725341797,100.0
27,2010-03-23,1.1615687608718872,7.035600185394287,108.31999969482422,119.16412060972166,0.8629420399665833,0,6.740660190582275,107.12999725341797,100.0
28,2010-03-24,1.1450483798980713,6.645828723907471,106.30000305175781,115.70539510355802,0.8629420399665833,0,6.740660190582275,107.12999725341797,100.0
29,2010-03-25,1.1378782987594604,6.507875919342041,106.77999877929688,114.5161253036544,0.8629420399665833,0,6.740660190582275,107.12999725341797,100.0
30,2010-03-26,1.1438014507293701,6.573567867279053,108.58999633789062,115.41809893422943,0.8629420399665833,0,6.740660190582275,107.12999725341797,100.0
31,2010-03-29,1.159490942955017,6.479409217834473,108.75,115.78335396470547,0.8629420399665833,0,6.740660190582275,107.12999725341797,100.0
32,2010-03-30,1.171647548675537,6.551670074462891,107.97000122070312,116.84372092132465,0.8629420399665833,0,6.740660190582275,107.12999725341797,100.0
33,2010-03-31,1.1558541059494019,6.683053493499756,108.94999694824219,116.79975245383231,1.1558541059494019,0,6.683053493499756,108.94999694824219,116.79975245383231
34,2010-04-01,1.1535680294036865,6.62174129486084,110.26000213623047,116.3960653291801,1.1558541059494019,0,6.683053493499756,108.94999694824219,116.79975245383231
35,2010-04-05,1.186922311782837,6.284522533416748,110.88999938964844,115.79140982397219,1.1558541059494019,0,6.683053493499756,108.94999694824219,116.79975245383231
36,2010-04-06,1.1959617137908936,6.308610439300537,111.02999877929688,116.43153072175453,1.1558541059494019,0,6.683053493499756,108.94999694824219,116.79975245383231
37,2010-04-07,1.1892086267471313,6.573567867279053,112.48999786376953,118.09911285584663,1.1558541059494019,0,6.683053493499756,108.94999694824219,116.79975245383231
38,2010-04-08,1.1934678554534912,6.569189071655273,112.6500015258789,118.30085355454652,1.1558541059494019,0,6.683053493499756,108.94999694824219,116.79975245383231
39,2010-04-09,1.2149770259857178,6.6107916831970215,113.63999938964844,119.7845791031863,1.1558541059494019,0,6.683053493499756,108.94999694824219,116.79975245383231
40,2010-04-12,1.2198607921600342,6.737795829772949,113.01000213623047,120.85165484472104,1.1558541059494019,0,6.683053493499756,108.94999694824219,116.79975245383231
41,2010-04-13,1.2382516860961914,6.807868957519531,112.69000244140625,122.2364220827934,1.1558541059494019,0,6.683053493499756,108.94999694824219,116.79975245383231
42,2010-04-14,1.2818924188613892,6.637068271636963,113.02999877929688,123.2837987994549,1.1558541059494019,0,6.683053493499756,108.94999694824219,116.79975245383231
43,2010-04-15,1.2990374565124512,6.676485538482666,113.6500015258789,124.49208261559089,1.1558541059494019,0,6.683053493499756,108.94999694824219,116.79975245383231
44,2010-04-16,1.2527995109558105,6.825386047363281,111.23999786376953,122.93846618874426,1.1558541059494019,0,6.683053493499756,108.94999694824219,116.79975245383231
45,2010-04-19,1.2508244514465332,6.757504940032959,111.1500015258789,122.35448431039997,1.1558541059494019,0,6.683053493499756,108.94999694824219,116.79975245383231
46,2010-04-20,1.269319772720337,6.845094680786133,111.45999908447266,123.9345217396289,1.1558541059494019,0,6.683053493499756,108.94999694824219,116.79975245383231
47,2010-04-21,1.2916600704193115,7.022461891174316,112.30999755859375,126.39433498882597,1.1558541059494019,0,6.683053493499756,108.94999694824219,116.79975245383231
48,2010-04-22,1.3107789754867554,6.9458208084106445,111.83999633789062,126.77415437128735,1.1558541059494019,0,6.683053493499756,108.94999694824219,116.79975245383231
49,2010-04-23,1.3281306028366089,6.860421180725098,113.19000244140625,127.19856599783733,1.1558541059494019,0,6.683053493499756,108.94999694824219,116.79975245383231
50,2010-04-26,1.3182604312896729,6.866990566253662,112.75,126.69862745894676,1.1558541059494019,0,6.683053493499756,108.94999694824219,116.79975245383231
51,2010-04-27,1.2369011640548706,7.199830532073975,114.62999725341797,125.11628912921813,1.1558541059494019,0,6.683053493499756,108.94999694824219,116.79975245383231
52,2010-04-28,1.239810824394226,6.996184825897217,114.30999755859375,123.80534832603863,1.1558541059494019,0,6.683053493499756,108.94999694824219,116.79975245383231
53,2010-04-29,1.3030893802642822,7.08815336227417,114.27999877929688,127.64223416059436,1.1558541059494019,0,6.683053493499756,108.94999694824219,116.79975245383231
54,2010-04-30,1.2263027429580688,7.348730564117432,115.36000061035156,125.69999124573265,1.1558541059494019,0,6.683053493499756,108.94999694824219,116.79975245383231
55,2010-05-03,1.2763851881027222,7.32464599609375,115.7300033569336,128.1017175215294,1.1558541059494019,0,6.683053493499756,108.94999694824219,116.79975245383231
56,2010-05-04,1.1635428667068481,7.736311912536621,114.87000274658203,125.18600375517262,1.1558541059494019,0,6.683053493499756,108.94999694824219,116.79975245383231
57,2010-05-05,1.1444249153137207,7.876457214355469,115.08999633789062,125.22337590602035,1.1558541059494019,0,6.683053493499756,108.94999694824219,116.79975245383231
58,2010-05-06,1.0323097705841064,8.691032409667969,118.48999786376953,125.61775495646634,1.1558541059494019,0,6.683053493499756,108.94999694824219,116.79975245383231
59,2010-05-07,0.957184910774231,8.274985313415527,118.2699966430664,118.88996091332312,1.1558541059494019,0,6.683053493499756,108.94999694824219,116.79975245383231
60,2010-05-10,1.099952220916748,7.727555274963379,117.56999969482422,122.20130428674395,1.1558541059494019,0,6.683053493499756,108.94999694824219,116.79975245383231
61,2010-05-11,1.0992250442504883,7.685948848724365,120.66000366210938,122.20496481140708,1.1558541059494019,0,6.683053493499756,108.94999694824219,116.79975245383231
62,2010-05-12,1.158451795578003,7.466977596282959,121.4000015258789,123.74596105873214,1.1558541059494019,0,6.683053493499756,108.94999694824219,116.79975245383231
63,2010-05-13,1.1060829162597656,7.646533012390137,120.55999755859375,122.2651914194124,1.1558541059494019,0,6.683053493499756,108.94999694824219,116.79975245383231
64,2010-05-14,1.0380244255065918,8.073532104492188,120.37000274658203,121.79121326510268,1.1558541059494019,0,6.683053493499756,108.94999694824219,116.79975245383231
65,2010-05-17,1.0520522594451904,7.953096389770508,119.36000061035156,121.5497544127346,1.1558541059494019,0,6.683053493499756,108.94999694824219,116.79975245383231
66,2010-05-18,1.0118398666381836,8.38447380065918,119.48999786376953,122.54762140982692,1.1558541059494019,0,6.683053493499756,108.94999694824219,116.79975245383231
67,2010-05-19,0.9851359128952026,8.485199928283691,116.62999725341797,121.59594636657185,1.1558541059494019,0,6.683053493499756,108.94999694824219,116.79975245383231
68,2010-05-20,0.8854895830154419,9.030445098876953,115.83999633789062,120.2882944126827,1.1558541059494019,0,6.683053493499756,108.94999694824219,116.79975245383231
69,2010-05-21,0.8923473358154297,9.078619003295898,115.22000122070312,120.90509211802845,1.1558541059494019,0,6.683053493499756,108.94999694824219,116.79975245383231
70,2010-05-24,0.8997249007225037,8.964751243591309,116.83999633789062,120.65549032772891,1.1558541059494019,0,6.683053493499756,108.94999694824219,116.79975245383231
71,2010-05-25,0.8933867812156677,9.091753959655762,117.36000061035156,121.27885273749442,1.1558541059494019,0,6.683053493499756,108.94999694824219,116.79975245383231
72,2010-05-26,0.8657479882240295,9.001977920532227,118.47000122070312,119.3737854565744,1.1558541059494019,0,6.683053493499756,108.94999694824219,116.79975245383231
73,2010-05-27,0.9594712853431702,8.336298942565918,118.69000244140625,119.47913877817126,1.1558541059494019,0,6.683053493499756,108.94999694824219,116.79975245383231
74,2010-05-28,0.9460678100585938,8.564029693603516,118.87999725341797,120.41431303350281,1.1558541059494019,0,6.683053493499756,108.94999694824219,116.79975245383231
75,2010-06-01,0.9198834300041199,8.65162181854248,119.91000366210938,119.81410027503304,1.1558541059494019,0,6.683053493499756,108.94999694824219,116.79975245383231
76,2010-06-02,0.9846161603927612,8.395421981811523,119.77999877929688,121.27976155250298,1.1558541059494019,0,6.683053493499756,108.94999694824219,116.79975245383231
77,2010-06-03,1.0101772546768188,8.193965911865234,117.95999908447266,120.96779119864472,1.1558541059494019,0,6.683053493499756,108.94999694824219,116.79975245383231
78,2010-06-04,0.9104270339012146,8.894678115844727,119.19000244140625,120.95828369790902,1.1558541059494019,0,6.683053493499756,108.94999694824219,116.79975245383231
79,2010-06-07,0.8576433658599854,9.085189819335938,121.48999786376953,119.86977333496952,1.1558541059494019,0,6.683053493499756,108.94999694824219,116.79975245383231
80,2010-06-08,0.8528633117675781,8.938475608825684,121.0,118.55007954909017,1.1558541059494019,0,6.683053493499756,108.94999694824219,116.79975245383231
81,2010-06-09,0.8340564370155334,8.940665245056152,120.55999755859375,117.56799343546331,1.1558541059494019,0,6.683053493499756,108.94999694824219,116.79975245383231
82,2010-06-10,0.9032580256462097,8.40855884552002,118.97000122070312,117.17411882061285,1.1558541059494019,0,6.683053493499756,108.94999694824219,116.79975245383231
83,2010-06-11,0.9268448948860168,8.756729125976562,120.01000213623047,120.91133504107073,1.1558541059494019,0,6.683053493499756,108.94999694824219,116.79975245383231
84,2010-06-14,0.9273645877838135,8.61220645904541,119.5999984741211,119.88330898330074,1.1558541059494019,0,6.683053493499756,108.94999694824219,116.79975245383231
85,2010-06-15,0.9951109290122986,8.469874382019043,120.98999786376953,122.4602127000046,1.1558541059494019,0,6.683053493499756,108.94999694824219,116.79975245383231
86,2010-06-16,1.0151644945144653,8.616583824157715,120.33000183105469,124.42828690851645,1.1558541059494019,0,6.683053493499756,108.94999694824219,116.79975245383231
87,2010-06-17,1.02534818649292,8.844316482543945,121.9000015258789,126.70316652273928,1.1558541059494019,0,6.683053493499756,108.94999694824219,116.79975245383231
88,2010-06-18,1.028153419494629,8.791763305664062,122.83000183105469,126.5772135355235,1.1558541059494019,0,6.683053493499756,108.94999694824219,116.79975245383231
89,2010-06-21,1.0011377334594727,8.721693992614746,120.38999938964844,124.4608169547511,1.1558541059494019,0,6.683053493499756,108.94999694824219,116.79975245383231
90,2010-06-22,0.9774472117424011,9.049774169921875,121.44999694824219,125.671026595915,1.1558541059494019,0,6.683053493499756,108.94999694824219,116.79975245383231
91,2010-06-23,0.9643549919128418,9.234731674194336,120.94999694824219,126.24893700954381,1.1558541059494019,0,6.683053493499756,108.94999694824219,116.79975245383231
92,2010-06-24,0.9175971746444702,9.060786247253418,121.30000305175781,122.70798864145452,1.1558541059494019,0,6.683053493499756,108.94999694824219,116.79975245383231
93,2010-06-25,0.9169737100601196,9.173078536987305,122.76000213623047,123.61802010224478,1.1558541059494019,0,6.683053493499756,108.94999694824219,116.79975245383231
94,2010-06-28,0.9087651968002319,9.452718734741211,121.08999633789062,124.97915880964452,1.1558541059494019,0,6.683053493499756,108.94999694824219,116.79975245383231
95,2010-06-29,0.8073523640632629,9.783002853393555,121.2699966430664,122.18349260345259,1.1558541059494019,0,6.683053493499756,108.94999694824219,116.79975245383231
96,2010-06-30,0.7674522995948792,9.998787879943848,121.68000030517578,121.71999456421435,0.7674522995948792,0,9.998787879943848,121.68000030517578,121.71999456421435
97,2010-07-01,0.7599709630012512,10.042827606201172,117.04000091552734,120.87700868720124,0.7674522995948792,0,9.998787879943848,121.68000030517578,121.71999456421435
98,2010-07-02,0.7558144330978394,9.794012069702148,118.48999786376953,119.48085775363741,0.7674522995948792,0,9.998787879943848,121.68000030517578,121.71999456421435
99,2010-07-06,0.7597635388374329,10.02961540222168,116.51000213623047,120.74320700042688,0.7674522995948792,0,9.998787879943848,121.68000030517578,121.71999456421435
100,2010-07-07,0.8315626978874207,9.659697532653809,117.7300033569336,124.75774251041395,0.7674522995948792,0,9.998787879943848,121.68000030517578,121.71999456421435
101,2010-07-08,0.8455894589424133,9.474740028381348,117.20999908447266,124.91743574331544,0.7674522995948792,0,9.998787879943848,121.68000030517578,121.71999456421435
102,2010-07-09,0.869280219078064,9.283171653747559,118.36000061035156,125.97836163657726,0.7674522995948792,0,9.998787879943848,121.68000030517578,121.71999456421435
103,2010-07-12,0.8791514039039612,9.289777755737305,117.33999633789062,126.6912935743379,0.7674522995948792,0,9.998787879943848,121.68000030517578,121.71999456421435
104,2010-07-13,0.9091802835464478,9.036561965942383,118.36000061035156,127.94165154453692,0.7674522995948792,0,9.998787879943848,121.68000030517578,121.71999456421435
105,2010-07-14,0.923727810382843,9.316203117370605,118.30000305175781,130.45097004707952,0.7674522995948792,0,9.998787879943848,121.68000030517578,121.71999456421435
106,2010-07-15,0.9269486665725708,9.63327407836914,118.2300033569336,132.2433281653633,0.7674522995948792,0,9.998787879943848,121.68000030517578,121.71999456421435
107,2010-07-16,0.8523436188697815,9.771993637084961,116.66999816894531,126.84647560213683,0.7674522995948792,0,9.998787879943848,121.68000030517578,121.71999456421435
108,2010-07-19,0.8715664148330688,9.56501293182373,115.7300033569336,127.2689689630912,0.7674522995948792,0,9.998787879943848,121.68000030517578,121.71999456421435
109,2010-07-20,0.8991014957427979,9.611257553100586,116.6500015258789,129.769750984095,0.7674522995948792,0,9.998787879943848,121.68000030517578,121.71999456421435
110,2010-07-21,0.8676183223724365,10.12429428100586,115.8499984741211,129.6912424034724,0.7674522995948792,0,9.998787879943848,121.68000030517578,121.71999456421435
111,2010-07-22,0.9261177182197571,9.760986328125,116.86000061035156,132.66226829465995,0.7674522995948792,0,9.998787879943848,121.68000030517578,121.71999456421435
112,2010-07-23,0.9502233862876892,9.435104370117188,116.08999633789062,132.91000803518716,0.7674522995948792,0,9.998787879943848,121.68000030517578,121.71999456421435
113,2010-07-26,0.9711090922355652,9.391067504882812,115.5199966430664,134.2948211694115,0.7674522995948792,0,9.998787879943848,121.68000030517578,121.71999456421435
114,2010-07-27,0.9709005355834961,9.120233535766602,113.51000213623047,132.7584206071678,0.7674522995948792,0,9.998787879943848,121.68000030517578,121.71999456421435
115,2010-07-28,0.9510552883148193,9.177482604980469,113.77999877929688,131.49044245079264,0.7674522995948792,0,9.998787879943848,121.68000030517578,121.71999456421435
116,2010-07-29,0.9284029603004456,9.17968463897705,114.29000091552734,129.7558219786528,0.7674522995948792,0,9.998787879943848,121.68000030517578,121.71999456421435
117,2010-07-30,0.934741199016571,9.609054565429688,115.48999786376953,132.46926158251293,0.7674522995948792,0,9.998787879943848,121.68000030517578,121.71999456421435
118,2010-08-02,0.9850322008132935,9.206109046936035,115.54000091552734,134.5003085816562,0.7674522995948792,0,9.998787879943848,121.68000030517578,121.71999456421435
119,2010-08-03,0.9748497605323792,9.33822250366211,115.98999786376953,134.38115383451552,0.7674522995948792,0,9.998787879943848,121.68000030517578,121.71999456421435
120,2010-08-04,1.0030081272125244,9.109223365783691,116.72000122070312,135.57208831609262,0.7674522995948792,0,9.998787879943848,121.68000030517578,121.71999456421435
121,2010-08-05,0.99708491563797,9.22812557220459,116.9800033569336,135.70735966497395,0.7674522995948792,0,9.998787879943848,121.68000030517578,121.71999456421435
122,2010-08-06,0.9924096465110779,9.545198440551758,117.83999633789062,136.96658357158216,0.7674522995948792,0,9.998787879943848,121.68000030517578,121.71999456421435
123,2010-08-09,1.009762167930603,9.450516700744629,117.4000015258789,137.83760554613448,0.7674522995948792,0,9.998787879943848,121.68000030517578,121.71999456421435
124,2010-08-10,0.9883568286895752,9.476938247680664,117.7300033569336,136.30180126472814,0.7674522995948792,0,9.998787879943848,121.68000030517578,121.71999456421435
125,2010-08-11,0.9069986939430237,9.877683639526367,117.33999633789062,131.76236408360478,0.7674522995948792,0,9.998787879943848,121.68000030517578,121.71999456421435
126,2010-08-12,0.8814376592636108,9.787405967712402,118.7699966430664,129.4387895694822,0.7674522995948792,0,9.998787879943848,121.68000030517578,121.71999456421435
127,2010-08-13,0.8638777136802673,10.183748245239258,118.73999786376953,129.97320658242558,0.7674522995948792,0,9.998787879943848,121.68000030517578,121.71999456421435
128,2010-08-16,0.8687614798545837,10.95881462097168,119.7300033569336,134.23362935121773,0.7674522995948792,0,9.998787879943848,121.68000030517578,121.71999456421435
129,2010-08-17,0.9018036723136902,10.743027687072754,119.75,135.8051691370982,0.7674522995948792,0,9.998787879943848,121.68000030517578,121.71999456421435
130,2010-08-18,0.9099082946777344,10.864130973815918,120.22000122070312,137.08459127203722,0.7674522995948792,0,9.998787879943848,121.68000030517578,121.71999456421435
131,2010-08-19,0.8764501810073853,11.38818359375,120.38999938964844,137.0001399543061,0.7674522995948792,0,9.998787879943848,121.68000030517578,121.71999456421435
132,2010-08-20,0.8734368085861206,11.333137512207031,119.97000122070312,136.451121016167,0.7674522995948792,0,9.998787879943848,121.68000030517578,121.71999456421435
133,2010-08-23,0.8493300676345825,11.313318252563477,119.77999877929688,134.4239099132107,0.7674522995948792,0,9.998787879943848,121.68000030517578,121.71999456421435
134,2010-08-24,0.8005982637405396,11.877002716064453,120.36000061035156,133.36223120894164,0.7674522995948792,0,9.998787879943848,121.68000030517578,121.71999456421435
135,2010-08-25,0.8246011734008789,11.788928031921387,121.36000061035156,134.93685703820765,0.7674522995948792,0,9.998787879943848,121.68000030517578,121.71999456421435
136,2010-08-26,0.7976894974708557,12.121411323547363,120.95999908447266,134.38170254047964,0.7674522995948792,0,9.998787879943848,121.68000030517578,121.71999456421435
137,2010-08-27,0.824081301689148,11.027071952819824,121.01000213623047,131.1508447810269,0.7674522995948792,0,9.998787879943848,121.68000030517578,121.71999456421435
138,2010-08-30,0.7973772287368774,11.711860656738281,120.91000366210938,132.3576760993051,0.7674522995948792,0,9.998787879943848,121.68000030517578,121.71999456421435
139,2010-08-31,0.7934291958808899,12.101593971252441,122.08000183105469,134.0593935770884,0.7674522995948792,0,9.998787879943848,121.68000030517578,121.71999456421435
140,2010-09-01,0.8599286079406738,11.27808666229248,121.69000244140625,135.2838951739883,0.7674522995948792,0,9.998787879943848,121.68000030517578,121.71999456421435
141,2010-09-02,0.8894386887550354,10.901562690734863,122.29000091552734,135.85066168757584,0.7674522995948792,0,9.998787879943848,121.68000030517578,121.71999456421435
142,2010-09-03,0.934741199016571,10.465590476989746,121.86000061035156,137.27727864081336,0.7674522995948792,0,9.998787879943848,121.68000030517578,121.71999456421435
143,2010-09-07,0.9119861721992493,11.152580261230469,122.69999694824219,138.90202291308321,0.7674522995948792,0,9.998787879943848,121.68000030517578,121.71999456421435
144,2010-09-08,0.944197416305542,10.864130973815918,122.70999908447266,140.0528462618706,0.7674522995948792,0,9.998787879943848,121.68000030517578,121.71999456421435
145,2010-09-09,0.9561465382575989,10.19255542755127,121.55999755859375,137.61522646047374,0.7674522995948792,0,9.998787879943848,121.68000030517578,121.71999456421435
146,2010-09-10,0.9664328098297119,10.02961540222168,121.7300033569336,137.6545292362655,0.7674522995948792,0,9.998787879943848,121.68000030517578,121.71999456421435
147,2010-09-13,1.0090349912643433,10.166131019592285,121.62000274658203,141.68668350334445,0.7674522995948792,0,9.998787879943848,121.68000030517578,121.71999456421435
148,2010-09-14,1.0218149423599243,10.487607955932617,124.0199966430664,144.50562563217423,0.7674522995948792,0,9.998787879943848,121.68000030517578,121.71999456421435
149,2010-09-15,1.0391676425933838,10.018607139587402,123.94000244140625,143.58996810832977,0.7674522995948792,0,9.998787879943848,121.68000030517578,121.71999456421435
150,2010-09-16,1.053817868232727,9.754380226135254,124.62999725341797,143.53414892938824,0.7674522995948792,0,9.998787879943848,121.68000030517578,121.71999456421435
151,2010-09-17,1.0650397539138794,9.860069274902344,124.54000091552734,144.92969813024666,0.7674522995948792,0,9.998787879943848,121.68000030517578,121.71999456421435
152,2010-09-20,1.1205257177352905,10.049432754516602,124.87000274658203,150.28490518951807,0.7674522995948792,0,9.998787879943848,121.68000030517578,121.71999456421435
153,2010-09-21,1.1169935464859009,10.434762001037598,126.01000213623047,151.99515506215718,0.7674522995948792,0,9.998787879943848,121.68000030517578,121.71999456421435
154,2010-09-22,1.1116937398910522,10.72784423828125,126.19999694824219,153.02101073131237,0.7674522995948792,0,9.998787879943848,121.68000030517578,121.71999456421435
155,2010-09-23,1.10836923122406,10.835981369018555,126.30000305175781,153.29393849414757,0.7674522995948792,0,9.998787879943848,121.68000030517578,121.71999456421435
156,2010-09-24,1.1711289882659912,10.407838821411133,126.69000244140625,156.2250911644041,0.7674522995948792,0,9.998787879943848,121.68000030517578,121.71999456421435
157,2010-09-27,1.1577246189117432,10.922051429748535,126.72000122070312,157.66900928845192,0.7674522995948792,0,9.998787879943848,121.68000030517578,121.71999456421435
158,2010-09-28,1.1606342792510986,11.151571273803711,127.8499984741211,159.13040776066438,0.7674522995948792,0,9.998787879943848,121.68000030517578,121.71999456421435
159,2010-09-29,1.1512826681137085,11.023569107055664,127.94999694824219,157.77552310960692,0.7674522995948792,0,9.998787879943848,121.68000030517578,121.71999456421435
160,2010-09-30,1.1356967687606812,11.01032829284668,127.91000366210938,156.47106504299268,1.1356967687606812,0,11.01032829284668,127.91000366210938,156.47106504299268
161,2010-10-01,1.1321635246276855,10.82053279876709,128.91000366210938,155.27110083832798,1.1356967687606812,0,11.01032829284668,127.91000366210938,156.47106504299268
162,2010-10-04,1.092887043952942,10.913223266601562,128.4600067138672,153.03728770372712,1.1356967687606812,0,11.01032829284668,127.91000366210938,156.47106504299268
163,2010-10-05,1.1742461919784546,10.723428726196289,130.99000549316406,157.87253339632707,1.1356967687606812,0,11.01032829284668,127.91000366210938,156.47106504299268
164,2010-10-06,1.1443212032318115,11.12067699432373,131.80999755859375,158.16954426549756,1.1356967687606812,0,11.01032829284668,127.91000366210938,156.47106504299268
165,2010-10-07,1.1555430889129639,10.851428985595703,130.3699951171875,157.23589444347894,1.1356967687606812,0,11.01032829284668,127.91000366210938,156.47106504299268
166,2010-10-08,1.1788177490234375,10.72784423828125,131.66000366210938,158.29451771314183,1.1356967687606812,0,11.01032829284668,127.91000366210938,156.47106504299268
167,2010-10-11,1.1812076568603516,10.721222877502441,132.2899932861328,158.49857971931417,1.1356967687606812,0,11.01032829284668,127.91000366210938,156.47106504299268
168,2010-10-12,1.205729365348816,10.394597053527832,131.9600067138672,158.29074588599144,1.1356967687606812,0,11.01032829284668,127.91000366210938,156.47106504299268
169,2010-10-13,1.2350307703018188,10.352665901184082,134.07000732421875,160.32900800242624,1.1356967687606812,0,11.01032829284668,127.91000366210938,156.47106504299268
170,2010-10-14,1.2281731367111206,9.880386352539062,134.75,157.2551019658037,1.1356967687606812,0,11.01032829284668,127.91000366210938,156.47106504299268
171,2010-10-15,1.306518793106079,9.531692504882812,133.67999267578125,160.53910370395192,1.1356967687606812,0,11.01032829284668,127.91000366210938,156.47106504299268
172,2010-10-18,1.306518793106079,9.772245407104492,134.27999877929688,161.97992953419958,1.1356967687606812,0,11.01032829284668,127.91000366210938,156.47106504299268
173,2010-10-19,1.2545647621154785,9.924524307250977,130.11000061035156,158.75645665140834,1.1356967687606812,0,11.01032829284668,127.91000366210938,156.47106504299268
174,2010-10-20,1.2806456089019775,9.96645450592041,131.32000732421875,160.93947804641542,1.1356967687606812,0,11.01032829284668,127.91000366210938,156.47106504299268
175,2010-10-21,1.2895820140838623,9.639830589294434,129.47000122070312,159.4720769233164,1.1356967687606812,0,11.01032829284668,127.91000366210938,156.47106504299268
176,2010-10-22,1.3147273063659668,9.809762954711914,129.72999572753906,162.20206686903694,1.1356967687606812,0,11.01032829284668,127.91000366210938,156.47106504299268
177,2010-10-25,1.3346771001815796,9.913485527038574,130.85000610351562,164.30298494664913,1.1356967687606812,0,11.01032829284668,127.91000366210938,156.47106504299268
178,2010-10-26,1.3426783084869385,9.443413734436035,130.8800048828125,162.18570718764923,1.1356967687606812,0,11.01032829284668,127.91000366210938,156.47106504299268
179,2010-10-27,1.3564974069595337,9.205065727233887,129.52000427246094,161.6164115759222,1.1356967687606812,0,11.01032829284668,127.91000366210938,156.47106504299268
180,2010-10-28,1.3642899990081787,9.251411437988281,131.24000549316406,162.6270844552822,1.1356967687606812,0,11.01032829284668,127.91000366210938,156.47106504299268
181,2010-10-29,1.3577443361282349,9.516240119934082,132.6199951171875,163.85040542799908,1.1356967687606812,0,11.01032829284668,127.91000366210938,156.47106504299268
