,Date,tqqq,tmf,portfolio,tqqq_rb,tmf_rb,portfolio_rb
20,2010-03-12,1.095588207244873,6.9329142570495605,116.1081023778121,0.8629420399665833,6.741122722625732,100.0
21,2010-03-15,1.0882116556167603,6.9263763427734375,115.59431104084949,0.8629420399665833,6.741122722625732,100.0
22,2010-03-16,1.1087850332260132,7.081120014190674,117.9385475448775,0.8629420399665833,6.741122722625732,100.0
23,2010-03-17,1.1164737939834595,7.161760330200195,118.9669042448568,0.8629420399665833,6.741122722625732,100.0
24,2010-03-18,1.1277995109558105,7.098555088043213,119.2668307483824,0.8629420399665833,6.741122722625732,100.0
25,2010-03-19,1.1078495979309082,7.1181721687316895,118.12626680747185,0.8629420399665833,6.741122722625732,100.0
26,2010-03-22,1.1377745866775513,7.157401084899902,120.29541996516096,0.8629420399665833,6.741122722625732,100.0
27,2010-03-23,1.1615688800811768,7.036083698272705,121.0021123331594,0.8629420399665833,6.741122722625732,100.0
28,2010-03-24,1.1450482606887817,6.646284103393555,117.34707710224316,0.8629420399665833,6.741122722625732,100.0
29,2010-03-25,1.137878179550171,6.508321285247803,115.9691254201106,0.8629420399665833,6.741122722625732,100.0
30,2010-03-26,1.1438013315200806,6.574017524719238,116.78519187357335,0.8629420399665833,6.741122722625732,100.0
31,2010-03-29,1.159490942955017,6.479853630065918,117.15659034856981,0.8629420399665833,6.741122722625732,100.0
32,2010-03-30,1.171647548675537,6.552119255065918,118.4138023650162,0.8629420399665833,6.741122722625732,100.0
33,2010-03-31,1.1558541059494019,6.683510780334473,118.28429718979525,1.1558541059494019,6.683510780334473,118.28429718979525
34,2010-04-01,1.153567910194397,6.622195243835449,117.66729931534152,1.1558541059494019,6.683510780334473,118.28429718979525
35,2010-04-05,1.1869224309921265,6.284953594207764,116.85881758298495,1.1558541059494019,6.683510780334473,118.28429718979525
36,2010-04-06,1.1959617137908936,6.309042930603027,117.55943580598968,1.1558541059494019,6.683510780334473,118.28429718979525
37,2010-04-07,1.1892086267471313,6.574017524719238,119.28961913387019,1.1558541059494019,6.683510780334473,118.28429718979525
38,2010-04-08,1.1934680938720703,6.569638252258301,119.49448315675619,1.1558541059494019,6.683510780334473,118.28429718979525
39,2010-04-09,1.2149770259857178,6.611246109008789,121.03646473073397,1.1558541059494019,6.683510780334473,118.28429718979525
40,2010-04-12,1.2198609113693237,6.7382588386535645,122.32288848493847,1.1558541059494019,6.683510780334473,118.28429718979525
41,2010-04-13,1.238251805305481,6.8083343505859375,123.91609200632676,1.1558541059494019,6.683510780334473,118.28429718979525
42,2010-04-14,1.2818925380706787,6.637524604797363,125.0120368242944,1.1558541059494019,6.683510780334473,118.28429718979525
43,2010-04-15,1.2990374565124512,6.676942348480225,126.29095102055068,1.1558541059494019,6.683510780334473,118.28429718979525
44,2010-04-16,1.2527992725372314,6.82585334777832,124.8744075455782,1.1558541059494019,6.683510780334473,118.28429718979525
45,2010-04-19,1.250824213027954,6.757967472076416,124.22259510890848,1.1558541059494019,6.683510780334473,118.28429718979525
46,2010-04-20,1.2693198919296265,6.8455634117126465,125.96123024791471,1.1558541059494019,6.683510780334473,118.28429718979525
47,2010-04-21,1.2916598320007324,7.022943019866943,128.6312799170877,1.1558541059494019,6.683510780334473,118.28429718979525
48,2010-04-22,1.3107788562774658,6.9462971687316895,129.09696679785566,1.1558541059494019,6.683510780334473,118.28429718979525
49,2010-04-23,1.3281307220458984,6.860892295837402,129.39343307076655,1.1558541059494019,6.683510780334473,118.28429718979525
50,2010-04-26,1.3182603120803833,6.867461681365967,128.8902036349276,1.1558541059494019,6.683510780334473,118.28429718979525
51,2010-04-27,1.2369011640548706,7.200323581695557,126.96190105431758,1.1558541059494019,6.683510780334473,118.28429718979525
52,2010-04-28,1.239810824394226,6.996665000915527,125.50371829104367,1.1558541059494019,6.683510780334473,118.28429718979525
53,2010-04-29,1.3030892610549927,7.0886383056640625,129.79777829875314,1.1558541059494019,6.683510780334473,118.28429718979525
54,2010-04-30,1.2263027429580688,7.349233627319336,127.55130675273438,1.1558541059494019,6.683510780334473,118.28429718979525
55,2010-05-03,1.2763851881027222,7.325145721435547,130.17832111729348,1.1558541059494019,6.683510780334473,118.28429718979525
56,2010-05-04,1.1635428667068481,7.736844062805176,127.10587099669377,1.1558541059494019,6.683510780334473,118.28429718979525
57,2010-05-05,1.1444247961044312,7.876997947692871,127.14602008642393,1.1558541059494019,6.683510780334473,118.28429718979525
58,2010-05-06,1.0323097705841064,8.691631317138672,127.32350718451008,1.1558541059494019,6.683510780334473,118.28429718979525
59,2010-05-07,0.9571848511695862,8.275553703308105,119.78148823680989,1.1558541059494019,6.683510780334473,118.28429718979525
60,2010-05-10,1.099952220916748,7.728084087371826,123.45695514288909,1.1558541059494019,6.683510780334473,118.28429718979525
61,2010-05-11,1.0992251634597778,7.68647575378418,123.08466167620787,1.1558541059494019,6.683510780334473,118.28429718979525
62,2010-05-12,1.158451795578003,7.467487812042236,124.6741524826254,1.1558541059494019,6.683510780334473,118.28429718979525
63,2010-05-13,1.1060829162597656,7.647058010101318,123.15671945482512,1.1558541059494019,6.683510780334473,118.28429718979525
64,2010-05-14,1.0380243062973022,8.07408332824707,122.7269513306422,1.1558541059494019,6.683510780334473,118.28429718979525
65,2010-05-17,1.0520522594451904,7.953641891479492,122.55730015238845,1.1558541059494019,6.683510780334473,118.28429718979525
66,2010-05-18,1.0118399858474731,8.385050773620605,123.72975275324174,1.1558541059494019,6.683510780334473,118.28429718979525
67,2010-05-19,0.9851358532905579,8.485786437988281,123.02899676846742,1.1558541059494019,6.683510780334473,118.28429718979525
68,2010-05-20,0.8854895830154419,9.031059265136719,121.76307255842248,1.1558541059494019,6.683510780334473,118.28429718979525
69,2010-05-21,0.8923473358154297,9.079240798950195,122.53277693193478,1.1558541059494019,6.683510780334473,118.28429718979525
70,2010-05-24,0.8997249007225037,8.965363502502441,122.04109100223351,1.1558541059494019,6.683510780334473,118.28429718979525
71,2010-05-25,0.893386721611023,9.09238052368164,122.69592362579361,1.1558541059494019,6.683510780334473,118.28429718979525
72,2010-05-26,0.8657479882240295,9.002593994140625,120.42523265805636,1.1558541059494019,6.683510780334473,118.28429718979525
73,2010-05-27,0.9594711661338806,8.336869239807129,120.3984928208672,1.1558541059494019,6.683510780334473,118.28429718979525
74,2010-05-28,0.946067750453949,8.564616203308105,121.45788411445241,1.1558541059494019,6.683510780334473,118.28429718979525
75,2010-06-01,0.9198833703994751,8.652212142944336,120.68173634127876,1.1558541059494019,6.683510780334473,118.28429718979525
76,2010-06-02,0.9846161603927612,8.39599609375,122.28464985235708,1.1558541059494019,6.683510780334473,118.28429718979525
77,2010-06-03,1.0101771354675293,8.19452953338623,122.11883639702508,1.1558541059494019,6.683510780334473,118.28429718979525
78,2010-06-04,0.9104270339012146,8.895288467407227,122.08537003652465,1.1558541059494019,6.683510780334473,118.28429718979525
79,2010-06-07,0.8576433062553406,9.085807800292969,120.63178724152422,1.1558541059494019,6.683510780334473,118.28429718979525
80,2010-06-08,0.8528633117675781,8.939087867736816,119.19426140454247,1.1558541059494019,6.683510780334473,118.28429718979525
81,2010-06-09,0.8340563774108887,8.941277503967285,118.1531659141309,1.1558541059494019,6.683510780334473,118.28429718979525
82,2010-06-10,0.9032580256462097,8.409136772155762,117.81012277953555,1.1558541059494019,6.683510780334473,118.28429718979525
83,2010-06-11,0.9268449544906616,8.75732707977295,121.91070626751568,1.1558541059494019,6.683510780334473,118.28429718979525
84,2010-06-14,0.9273645877838135,8.612796783447266,120.78890433453162,1.1558541059494019,6.683510780334473,118.28429718979525
85,2010-06-15,0.9951109886169434,8.470454216003418,123.46833276644038,1.1558541059494019,6.683510780334473,118.28429718979525
86,2010-06-16,1.0151644945144653,8.617176055908203,125.76553169027713,1.1558541059494019,6.683510780334473,118.28429718979525
87,2010-06-17,1.02534818649292,8.844922065734863,128.15249768546585,1.1558541059494019,6.683510780334473,118.28429718979525
88,2010-06-18,1.0281531810760498,8.792365074157715,127.89180720803503,1.1558541059494019,6.683510780334473,118.28429718979525
89,2010-06-21,1.0011377334594727,8.722288131713867,125.81316589284098,1.1558541059494019,6.683510780334473,118.28429718979525
90,2010-06-22,0.9774471521377563,9.050394058227539,127.09281754079274,1.1558541059494019,6.683510780334473,118.28429718979525
91,2010-06-23,0.964354932308197,9.235365867614746,127.82906002232488,1.1558541059494019,6.683510780334473,118.28429718979525
92,2010-06-24,0.9175971150398254,9.06140422821045,123.8118897641873,1.1558541059494019,6.683510780334473,118.28429718979525
93,2010-06-25,0.9169737100601196,9.17370891571045,124.67120405009298,1.1558541059494019,6.683510780334473,118.28429718979525
94,2010-06-28,0.9087652564048767,9.453369140625,126.43643054343322,1.1558541059494019,6.683510780334473,118.28429718979525
95,2010-06-29,0.8073522448539734,9.783673286437988,123.35904147646797,1.1558541059494019,6.683510780334473,118.28429718979525
96,2010-06-30,0.7674522995948792,9.999472618103027,122.8319441365959,0.7674522995948792,9.999472618103027,122.8319441365959
97,2010-07-01,0.759971022605896,10.043514251708984,122.41682978907714,0.7674522995948792,9.999472618103027,122.8319441365959
98,2010-07-02,0.7558145523071289,9.794684410095215,120.67547858096768,0.7674522995948792,9.999472618103027,122.8319441365959
99,2010-07-06,0.7597635984420776,10.030303955078125,122.32554763968295,0.7674522995948792,9.999472618103027,122.8319441365959
100,2010-07-07,0.8315625786781311,9.660360336303711,126.60094623020224,0.7674522995948792,9.999472618103027,122.8319441365959
101,2010-07-08,0.8455895185470581,9.475387573242188,126.81323547040094,0.7674522995948792,9.999472618103027,122.8319441365959
102,2010-07-09,0.8692801594734192,9.283811569213867,127.8397035642981,0.7674522995948792,9.999472618103027,122.8319441365959
103,2010-07-12,0.8791514039039612,9.290416717529297,128.74516451788298,0.7674522995948792,9.999472618103027,122.8319441365959
104,2010-07-13,0.909180223941803,9.037181854248047,129.98873867563896,0.7674522995948792,9.999472618103027,122.8319441365959
105,2010-07-14,0.923727810382843,9.316841125488281,132.8152195553722,0.7674522995948792,9.999472618103027,122.8319441365959
106,2010-07-15,0.926948606967926,9.633935928344727,134.85155514510691,0.7674522995948792,9.999472618103027,122.8319441365959
107,2010-07-16,0.8523435592651367,9.772663116455078,129.05104125922279,0.7674522995948792,9.999472618103027,122.8319441365959
108,2010-07-19,0.8715664148330688,9.565669059753418,129.59899070673637,0.7674522995948792,9.999472618103027,122.8319441365959
109,2010-07-20,0.8991013765335083,9.611913681030273,132.27847603286065,0.7674522995948792,9.999472618103027,122.8319441365959
110,2010-07-21,0.8676183223724365,10.124990463256836,132.3432237394559,0.7674522995948792,9.999472618103027,122.8319441365959
111,2010-07-22,0.9261177778244019,9.761653900146484,135.48440895368057,0.7674522995948792,9.999472618103027,122.8319441365959
112,2010-07-23,0.9502233862876892,9.435750961303711,135.8048830661625,0.7674522995948792,9.999472618103027,122.8319441365959
113,2010-07-26,0.9711089730262756,9.391712188720703,137.3999726671259,0.7674522995948792,9.999472618103027,122.8319441365959
114,2010-07-27,0.9709005355834961,9.120856285095215,135.88440622472964,0.7674522995948792,9.999472618103027,122.8319441365959
115,2010-07-28,0.9510552883148193,9.17811107635498,134.4539505736247,0.7674522995948792,9.999472618103027,122.8319441365959
116,2010-07-29,0.9284030199050903,9.180313110351562,132.47208072448032,0.7674522995948792,9.999472618103027,122.8319441365959
117,2010-07-30,0.934741199016571,9.609711647033691,135.40361900072116,0.7674522995948792,9.999472618103027,122.8319441365959
118,2010-08-02,0.9850322008132935,9.20673942565918,137.6031323025766,0.7674522995948792,9.999472618103027,122.8319441365959
119,2010-08-03,0.9748497009277344,9.338861465454102,137.4371183429438,0.7674522995948792,9.999472618103027,122.8319441365959
120,2010-08-04,1.003008246421814,9.109848976135254,138.64995001428582,0.7674522995948792,9.999472618103027,122.8319441365959
121,2010-08-05,0.99708491563797,9.228758811950684,138.78583025333236,0.7674522995948792,9.999472618103027,122.8319441365959
122,2010-08-06,0.9924096465110779,9.545852661132812,140.12708283613404,0.7674522995948792,9.999472618103027,122.8319441365959
123,2010-08-09,1.0097622871398926,9.451164245605469,141.13119547546967,0.7674522995948792,9.999472618103027,122.8319441365959
124,2010-08-10,0.9883568286895752,9.477591514587402,139.3929907996419,0.7674522995948792,9.999472618103027,122.8319441365959
125,2010-08-11,0.9069986343383789,9.878360748291016,134.44650588907118,0.7674522995948792,9.999472618103027,122.8319441365959
126,2010-08-12,0.8814378380775452,9.788077354431152,131.69736871330625,0.7674522995948792,9.999472618103027,122.8319441365959
127,2010-08-13,0.8638777136802673,10.184444427490234,132.34258948407933,0.7674522995948792,9.999472618103027,122.8319441365959
128,2010-08-16,0.8687614798545837,10.959564208984375,137.05715152480315,0.7674522995948792,9.999472618103027,122.8319441365959
129,2010-08-17,0.9018036723136902,10.74376392364502,138.77291612499505,0.7674522995948792,9.999472618103027,122.8319441365959
130,2010-08-18,0.9099084138870239,10.864876747131348,140.1558421223507,0.7674522995948792,9.999472618103027,122.8319441365959
131,2010-08-19,0.87645024061203,11.388961791992188,140.10757402018675,0.7674522995948792,9.999472618103027,122.8319441365959
132,2010-08-20,0.873436689376831,11.333911895751953,139.53799513110013,0.7674522995948792,9.999472618103027,122.8319441365959
133,2010-08-23,0.8493301272392273,11.314094543457031,137.30638898605739,0.7674522995948792,9.999472618103027,122.8319441365959
134,2010-08-24,0.8005982041358948,11.877816200256348,136.13269814598956,0.7674522995948792,9.999472618103027,122.8319441365959
135,2010-08-25,0.8246011137962341,11.789735794067383,137.75875036365275,0.7674522995948792,9.999472618103027,122.8319441365959
136,2010-08-26,0.7976894974708557,12.122241973876953,137.2277689003873,0.7674522995948792,9.999472618103027,122.8319441365959
137,2010-08-27,0.8240814208984375,11.027826309204102,133.50137348744465,0.7674522995948792,9.999472618103027,122.8319441365959
138,2010-08-30,0.797377347946167,11.712663650512695,134.93625290951434,0.7674522995948792,9.999472618103027,122.8319441365959
139,2010-08-31,0.7934291362762451,12.102422714233398,136.74318078405776,0.7674522995948792,9.999472618103027,122.8319441365959
140,2010-09-01,0.8599286079406738,11.278861999511719,138.0445999326019,0.7674522995948792,9.999472618103027,122.8319441365959
141,2010-09-02,0.8894386291503906,10.902310371398926,138.56084342081868,0.7674522995948792,9.999472618103027,122.8319441365959
142,2010-09-03,0.934741199016571,10.466306686401367,140.1386442484292,0.7674522995948792,9.999472618103027,122.8319441365959
143,2010-09-07,0.9119861721992493,11.15334415435791,141.93331343932093,0.7674522995948792,9.999472618103027,122.8319441365959
144,2010-09-08,0.9441974759101868,10.864876747131348,143.17425210591816,0.7674522995948792,9.999472618103027,122.8319441365959
145,2010-09-09,0.9561464190483093,10.193254470825195,140.51355206513438,0.7674522995948792,9.999472618103027,122.8319441365959
146,2010-09-10,0.9664327502250671,10.030303955078125,140.5182946625031,0.7674522995948792,9.999472618103027,122.8319441365959
147,2010-09-13,1.0090349912643433,10.166829109191895,145.02317423730892,0.7674522995948792,9.999472618103027,122.8319441365959
148,2010-09-14,1.0218150615692139,10.488325119018555,147.92532571928743,0.7674522995948792,9.999472618103027,122.8319441365959
149,2010-09-15,1.0391675233840942,10.019292831420898,146.86015113710255,0.7674522995948792,9.999472618103027,122.8319441365959
150,2010-09-16,1.053817629814148,9.755047798156738,146.68910108170434,0.7674522995948792,9.999472618103027,122.8319441365959
151,2010-09-17,1.0650396347045898,9.860745429992676,148.26122366247034,0.7674522995948792,9.999472618103027,122.8319441365959
152,2010-09-20,1.1205257177352905,10.05012035369873,154.19238595571574,0.7674522995948792,9.999472618103027,122.8319441365959
153,2010-09-21,1.1169935464859009,10.435479164123535,156.01161377944797,0.7674522995948792,9.999472618103027,122.8319441365959
154,2010-09-22,1.1116936206817627,10.7285795211792,157.1652493353461,0.7674522995948792,9.999472618103027,122.8319441365959
155,2010-09-23,1.1083691120147705,10.836725234985352,157.47039848043764,0.7674522995948792,9.999472618103027,122.8319441365959
156,2010-09-24,1.1711289882659912,10.408554077148438,160.62823349140234,0.7674522995948792,9.999472618103027,122.8319441365959
157,2010-09-27,1.1577246189117432,10.922801971435547,162.29089180886373,0.7674522995948792,9.999472618103027,122.8319441365959
158,2010-09-28,1.1606343984603882,11.152336120605469,163.81583751276082,0.7674522995948792,9.999472618103027,122.8319441365959
159,2010-09-29,1.151282787322998,11.024324417114258,162.28501649022755,0.7674522995948792,9.999472618103027,122.8319441365959
160,2010-09-30,1.135696530342102,11.011082649230957,160.83978690532933,1.135696530342102,11.011082649230957,160.83978690532933
161,2010-10-01,1.132163405418396,10.821274757385254,159.31694134347254,1.135696530342102,11.011082649230957,160.83978690532933
162,2010-10-04,1.092887043952942,10.913970947265625,156.86692916014607,1.135696530342102,11.011082649230957,160.83978690532933
163,2010-10-05,1.174246072769165,10.724163055419922,161.95651883426152,1.135696530342102,11.011082649230957,160.83978690532933
164,2010-10-06,1.144321084022522,11.121435165405273,162.23693993767895,1.135696530342102,11.011082649230957,160.83978690532933
165,2010-10-07,1.1555429697036743,10.852174758911133,161.34113814511645,1.135696530342102,11.011082649230957,160.83978690532933
166,2010-10-08,1.1788177490234375,10.7285795211792,162.3416469358194,1.135696530342102,11.011082649230957,160.83978690532933
167,2010-10-11,1.1812077760696411,10.72195816040039,162.48428791975056,1.135696530342102,11.011082649230957,160.83978690532933
168,2010-10-12,1.2057291269302368,10.395307540893555,162.24717391664578,1.135696530342102,11.011082649230957,160.83978690532933
169,2010-10-13,1.2350307703018188,10.353377342224121,164.25392787344552,1.135696530342102,11.011082649230957,160.83978690532933
170,2010-10-14,1.2281731367111206,9.881062507629395,160.6151581394757,1.135696530342102,11.011082649230957,160.83978690532933
171,2010-10-15,1.3065186738967896,9.532343864440918,164.4254703025465,1.135696530342102,11.011082649230957,160.83978690532933
172,2010-10-18,1.3065186738967896,9.772915840148926,166.00679485921373,1.135696530342102,11.011082649230957,160.83978690532933
173,2010-10-19,1.2545647621154785,9.925201416015625,162.9609927682034,1.135696530342102,11.011082649230957,160.83978690532933
174,2010-10-20,1.2806456089019775,9.967140197753906,165.26815832809368,1.135696530342102,11.011082649230957,160.83978690532933
175,2010-10-21,1.2895821332931519,9.640490531921387,163.81711442698068,1.135696530342102,11.011082649230957,160.83978690532933
176,2010-10-22,1.3147273063659668,9.810434341430664,166.89279928837172,1.135696530342102,11.011082649230957,160.83978690532933
177,2010-10-25,1.3346771001815796,9.914168357849121,169.12859537024593,1.135696530342102,11.011082649230957,160.83978690532933
178,2010-10-26,1.3426780700683594,9.444059371948242,166.66169416396392,1.135696530342102,11.011082649230957,160.83978690532933
179,2010-10-27,1.3564974069595337,9.205697059631348,166.17131246582233,1.135696530342102,11.011082649230957,160.83978690532933
180,2010-10-28,1.3642898797988892,9.252046585083008,167.08294928492822,1.135696530342102,11.011082649230957,160.83978690532933
181,2010-10-29,1.3577442169189453,9.516897201538086,168.31400590899474,1.135696530342102,11.011082649230957,160.83978690532933
182,2010-11-01,1.3608616590499878,9.413165092468262,167.87497974487815,1.135696530342102,11.011082649230957,160.83978690532933
183,2010-11-02,1.4021121263504028,9.764087677001953,173.39474845444016,1.135696530342102,11.011082649230957,160.83978690532933
184,2010-11-03,1.4223746061325073,9.199077606201172,171.25912046262954,1.135696530342102,11.011082649230957,160.83978690532933
185,2010-11-04,1.4727681875228882,9.391094207763672,176.44654757080679,1.135696530342102,11.011082649230957,160.83978690532933
186,2010-11-05,1.4745347499847412,8.932019233703613,173.5665633779311,1.135696530342102,11.011082649230957,160.83978690532933
187,2010-11-08,1.4782754182815552,9.03354549407959,174.52528328379046,1.135696530342102,11.011082649230957,160.83978690532933
188,2010-11-09,1.4543774127960205,8.431014060974121,168.70326373332986,1.135696530342102,11.011082649230957,160.83978690532933
189,2010-11-10,1.4766135215759277,8.459709167480469,170.62390110163258,1.135696530342102,11.011082649230957,160.83978690532933
190,2010-11-11,1.451779842376709,8.457500457763672,168.6750333371117,1.135696530342102,11.011082649230957,160.83978690532933
191,2010-11-12,1.3779019117355347,8.316247940063477,161.99204079290868,1.135696530342102,11.011082649230957,160.83978690532933
192,2010-11-15,1.3631478548049927,7.808623313903809,157.50610354239657,1.135696530342102,11.011082649230957,160.83978690532933
193,2010-11-16,1.2955044507980347,8.360386848449707,155.86405592095647,1.135696530342102,11.011082649230957,160.83978690532933
194,2010-11-17,1.3077653646469116,8.227965354919434,155.9486540499765,1.135696530342102,11.011082649230957,160.83978690532933
195,2010-11-18,1.3685503005981445,8.316247940063477,161.2636233800648,1.135696530342102,11.011082649230957,160.83978690532933
196,2010-11-19,1.3717713356018066,8.46412181854248,162.4865194696511,1.135696530342102,11.011082649230957,160.83978690532933
197,2010-11-22,1.4079307317733765,8.570062637329102,165.99942260074818,1.135696530342102,11.011082649230957,160.83978690532933
198,2010-11-23,1.3414312601089478,8.713521957397461,161.76261845803472,1.135696530342102,11.011082649230957,160.83978690532933
199,2010-11-24,1.4197760820388794,8.25003719329834,164.8184957469636,1.135696530342102,11.011082649230957,160.83978690532933
200,2010-11-26,1.4108402729034424,8.572270393371582,166.24056510608176,1.135696530342102,11.011082649230957,160.83978690532933
201,2010-11-29,1.391202688217163,8.799596786499023,166.20520961867805,1.135696530342102,11.011082649230957,160.83978690532933
202,2010-11-30,1.3383140563964844,8.943055152893066,163.02857724505415,1.135696530342102,11.011082649230957,160.83978690532933
203,2010-12-01,1.4234129190444946,8.360386848449707,165.8271258296695,1.135696530342102,11.011082649230957,160.83978690532933
204,2010-12-02,1.4666385650634766,8.269898414611816,168.59926840409733,1.135696530342102,11.011082649230957,160.83978690532933
205,2010-12-03,1.4788988828659058,8.088919639587402,168.36464401965853,1.135696530342102,11.011082649230957,160.83978690532933
206,2010-12-06,1.4763013124465942,8.422186851501465,170.35294125531874,1.135696530342102,11.011082649230957,160.83978690532933
207,2010-12-07,1.4776519536972046,7.879246234893799,166.8892955089813,1.135696530342102,11.011082649230957,160.83978690532933
208,2010-12-08,1.4981218576431274,7.66957426071167,167.10552795622584,1.135696530342102,11.011082649230957,160.83978690532933
209,2010-12-09,1.499680757522583,7.771101474761963,167.8943114243531,1.135696530342102,11.011082649230957,160.83978690532933
210,2010-12-10,1.5311638116836548,7.645298480987549,169.5196686739922,1.135696530342102,11.011082649230957,160.83978690532933
211,2010-12-13,1.5131878852844238,7.704889297485352,168.51118608599404,1.135696530342102,11.011082649230957,160.83978690532933
212,2010-12-14,1.5195261240005493,7.377142429351807,166.8505439239285,1.135696530342102,11.011082649230957,160.83978690532933
213,2010-12-15,1.5040448904037476,7.0955023765563965,163.79340412975884,1.135696530342102,11.011082649230957,160.83978690532933
214,2010-12-16,1.5354242324829102,7.2340521812438965,167.1483233678703,1.135696530342102,11.011082649230957,160.83978690532933
215,2010-12-17,1.5400995016098022,7.615627288818359,170.0206547840769,1.135696530342102,11.011082649230957,160.83978690532933
216,2010-12-20,1.5442559719085693,7.608813762664795,170.29962475145567,1.135696530342102,11.011082649230957,160.83978690532933
217,2010-12-21,1.5697133541107178,7.758718490600586,173.26790763543627,1.135696530342102,11.011082649230957,160.83978690532933
218,2010-12-22,1.5713762044906616,7.60568904876709,172.39153956199561,1.135696530342102,11.011082649230957,160.83978690532933
219,2010-12-23,1.5594260692596436,7.5163445472717285,170.87343932717118,1.135696530342102,11.011082649230957,160.83978690532933
220,2010-12-27,1.5600495338439941,7.761468410491943,172.53324730910612,1.135696530342102,11.011082649230957,160.83978690532933
221,2010-12-28,1.5532965660095215,7.303293704986572,168.99557593059376,1.135696530342102,11.011082649230957,160.83978690532933
222,2010-12-29,1.562543272972107,7.660670757293701,172.06492828295757,1.135696530342102,11.011082649230957,160.83978690532933
223,2010-12-30,1.5508027076721191,7.6515069007873535,171.09019427212513,1.135696530342102,11.011082649230957,160.83978690532933
224,2010-12-31,1.5365673303604126,7.892047882080078,171.56249047174154,1.5365673303604126,7.892047882080078,171.56249047174154
225,2011-01-03,1.6059764623641968,7.750014781951904,174.43542598114462,1.5365673303604126,7.892047882080078,171.56249047174154
226,2011-01-04,1.6034826040267944,7.738557815551758,174.17020357921885,1.5365673303604126,7.892047882080078,171.56249047174154
227,2011-01-05,1.643278956413269,7.236857891082764,171.7062394642774,1.5365673303604126,7.892047882080078,171.56249047174154
228,2011-01-06,1.6581379175186157,7.323910236358643,173.4702966989623,1.5365673303604126,7.892047882080078,171.56249047174154
229,2011-01-07,1.654293417930603,7.440745830535889,174.37714085535606,1.5365673303604126,7.892047882080078,171.56249047174154
230,2011-01-10,1.6728918552398682,7.562161922454834,176.70699603435924,1.5365673303604126,7.892047882080078,171.56249047174154
231,2011-01-11,1.6805816888809204,7.429291725158691,175.87943396100079,1.5365673303604126,7.892047882080078,171.56249047174154
232,2011-01-12,1.7146620750427246,7.282675743103027,176.53802791234324,1.5365673303604126,7.892047882080078,171.56249047174154
233,2011-01-13,1.720065712928772,7.45449161529541,178.55063152188256,1.5365673303604126,7.892047882080078,171.56249047174154
234,2011-01-14,1.7573680877685547,7.317038059234619,179.49671567854597,1.5365673303604126,7.892047882080078,171.56249047174154
235,2011-01-18,1.7713950872421265,7.209367275238037,179.3048244719954,1.5365673303604126,7.892047882080078,171.56249047174154
236,2011-01-19,1.7120647430419922,7.355983734130859,177.09565547432211,1.5365673303604126,7.892047882080078,171.56249047174154
237,2011-01-20,1.6736202239990234,7.08107852935791,172.04557734799494,1.5365673303604126,7.892047882080078,171.56249047174154
238,2011-01-21,1.6353819370269775,7.220822334289551,171.06442369295485,1.5365673303604126,7.892047882080078,171.56249047174154
