,Date,gld,spy,tlt,portfolio,gld_rb,spy_rb,tlt_rb,portfolio_rb
0,2008-01-02,83.63999938964844,144.50900268554688,94.40029907226562,100.0,83.63999938964844,144.50900268554688,94.40029907226562,100.0
1,2008-01-03,84.83000183105469,144.50799560546875,94.1489028930664,100.38525386366584,83.63999938964844,144.50900268554688,94.40029907226562,100.0
2,2008-01-04,84.44999694824219,140.9600067138672,94.3313980102539,99.47984849794959,83.63999938964844,144.50900268554688,94.40029907226562,100.0
3,2008-01-08,86.62000274658203,138.8679962158203,94.45709991455078,99.90649843279616,83.63999938964844,144.50900268554688,94.40029907226562,100.0
4,2008-01-10,87.33000183105469,141.88999938964844,93.33390045166016,100.48992185509027,83.63999938964844,144.50900268554688,94.40029907226562,100.0
5,2008-01-11,88.0,139.968994140625,94.0280990600586,100.5589534951113,83.63999938964844,144.50900268554688,94.40029907226562,100.0
6,2008-01-14,89.08000183105469,141.48899841308594,94.34600067138672,101.45223684798566,83.63999938964844,144.50900268554688,94.40029907226562,100.0
7,2008-01-15,90.16999816894531,137.9669952392578,95.44259643554688,101.46144472147742,83.63999938964844,144.50900268554688,94.40029907226562,100.0
8,2008-01-16,87.87000274658203,137.21099853515625,95.04669952392578,100.23064322256499,83.63999938964844,144.50900268554688,94.40029907226562,100.0
9,2008-01-17,87.72000122070312,133.22900390625,95.96630096435547,99.57706828199348,83.63999938964844,144.50900268554688,94.40029907226562,100.0
10,2008-01-18,87.0999984741211,132.427001953125,95.37139892578125,98.93491817377588,83.63999938964844,144.50900268554688,94.40029907226562,100.0
11,2008-01-22,86.41000366210938,130.96600341796875,96.45459747314453,98.70541345888458,83.63999938964844,144.50900268554688,94.40029907226562,100.0
12,2008-01-24,89.79000091552734,135.12100219726562,94.66110229492188,100.37757845809479,83.63999938964844,144.50900268554688,94.40029907226562,100.0
13,2008-01-25,90.68000030517578,132.9810028076172,95.63629913330078,100.58299562476785,83.63999938964844,144.50900268554688,94.40029907226562,100.0
14,2008-01-28,91.0199966430664,135.31500244140625,95.73470306396484,101.2916172399,83.63999938964844,144.50900268554688,94.40029907226562,100.0
15,2008-01-29,91.29000091552734,136.1529998779297,95.01429748535156,101.33814089665482,83.63999938964844,144.50900268554688,94.40029907226562,100.0
16,2008-01-30,90.75,135.51400756835938,93.78119659423828,100.54012300663746,83.63999938964844,144.50900268554688,94.40029907226562,100.0
17,2008-02-01,90.33000183105469,139.48800659179688,95.0448989868164,101.7356278919667,83.63999938964844,144.50900268554688,94.40029907226562,100.0
18,2008-02-05,87.62999725341797,133.63699340820312,94.78050231933594,99.21659517275785,83.63999938964844,144.50900268554688,94.40029907226562,100.0
19,2008-02-06,89.16000366210938,132.6739959716797,94.39900207519531,99.46951281933615,83.63999938964844,144.50900268554688,94.40029907226562,100.0
20,2008-02-07,88.83999633789062,133.75100708007812,92.75900268554688,99.01131520866,83.63999938964844,144.50900268554688,94.40029907226562,100.0
21,2008-02-08,90.47000122070312,133.1909942626953,93.61160278320312,99.83280900640307,83.63999938964844,144.50900268554688,94.40029907226562,100.0
22,2008-02-11,90.63999938964844,133.97799682617188,94.12169647216797,100.26221105275788,83.63999938964844,144.50900268554688,94.40029907226562,100.0
23,2008-02-12,90.54000091552734,134.9550018310547,93.35060119628906,100.17544174794209,83.63999938964844,144.50900268554688,94.40029907226562,100.0
24,2008-02-13,89.44999694824219,136.83700561523438,92.80609893798828,99.98288616509471,83.63999938964844,144.50900268554688,94.40029907226562,100.0
25,2008-02-15,90.08999633789062,135.12899780273438,91.76899719238281,99.47776065138875,83.63999938964844,144.50900268554688,94.40029907226562,100.0
26,2008-02-19,91.22000122070312,135.01800537109375,91.0468978881836,99.64752538391531,83.63999938964844,144.50900268554688,94.40029907226562,100.0
27,2008-02-20,90.81999969482422,136.1479949951172,91.1593017578125,99.78845226279965,83.63999938964844,144.50900268554688,94.40029907226562,100.0
28,2008-02-21,93.29000091552734,134.447998046875,92.35030364990234,100.80124870246816,83.63999938964844,144.50900268554688,94.40029907226562,100.0
