,0
start,2004-12-31 00:00:00
end,2021-07-06 00:00:00
rf,0.0
total_return,9.289229755296704
cagr,0.15162750301903527
max_drawdown,-0.5340400595046515
calmar,0.2839253354133719
mtd,0.01625147387256831
three_month,0.0900423449008334
six_month,0.17403681671429205
ytd,0.15083601255761758
one_year,0.39989045403457935
three_year,0.27939339121615925
five_year,0.2817534584460619
ten_year,0.21155915138579795
incep,0.15162750301903527
daily_sharpe,0.771059051093858
daily_sortino,1.2222779944538507
daily_mean,0.16409836768548464
daily_vol,0.21282204968956342
daily_skew,-0.14350120605060307
daily_kurt,8.635912441541045
best_day,0.12164743074343454
worst_day,-0.11978793813358657
monthly_sharpe,0.8903605632654663
monthly_sortino,1.6178848905074539
monthly_mean,0.15691494959744756
monthly_vol,0.17623753350210145
monthly_skew,-0.40195305195226927
monthly_kurt,0.7087423404453599
best_month,0.14973738253885926
worst_month,-0.15576238743666115
yearly_sharpe,0.7642379179064361
yearly_sortino,1.6845434141648787
yearly_mean,0.1704497437169521
yearly_vol,0.22303230410744926
yearly_skew,-0.7062095560194969
yearly_kurt,2.063967280996898
best_year,0.5468406440705862
worst_year,-0.41727152230965603
avg_drawdown,-0.0262450355448091
avg_drawdown_days,24.179723502304146
avg_up_month,0.04458428470662084
avg_down_month,-0.036845582078572345
win_year_perc,0.8823529411764706
twelve_month_win_perc,0.8677248677248677
