,0
start,2009-12-31 00:00:00
end,2021-11-01 00:00:00
rf,0.0
total_return,6.603470445574766
cagr,0.18696151284809526
max_drawdown,-0.28385320093424093
calmar,0.6586556439481823
mtd,-0.001746149308746725
three_month,0.014150006337722676
six_month,0.12992554894552977
ytd,0.09142826455862818
one_year,0.23565558692099464
three_year,0.32308455299397165
five_year,0.20485283339867966
ten_year,0.1492792174413391
incep,0.18696151284809526
daily_sharpe,1.139606189840573
daily_sortino,1.806032296119216
daily_mean,0.18486852091556438
daily_vol,0.16222140820543182
daily_skew,-0.6225799381533319
daily_kurt,6.81669210388713
best_day,0.06744124196604706
worst_day,-0.09254877762640401
monthly_sharpe,1.2056962868535068
monthly_sortino,2.6257645092800193
monthly_mean,0.18266358439427868
monthly_vol,0.15150049509646737
monthly_skew,0.10121676287939572
monthly_kurt,-0.026485031850417506
best_month,0.13593832656602367
worst_month,-0.09143576482815596
yearly_sharpe,1.023308410358965
yearly_sortino,6.4701895430782175
yearly_mean,0.1992702923657347
yearly_vol,0.1947314126889986
yearly_skew,-0.28913557164405385
yearly_kurt,-1.4124342411095903
best_year,0.4526186417730438
worst_year,-0.07877209795657791
avg_drawdown,-0.02552908627802624
avg_drawdown_days,26.85211267605634
avg_up_month,0.03977243839561394
avg_down_month,-0.03044191446853883
win_year_perc,0.75
twelve_month_win_perc,0.8571428571428571
