,0
start,2009-12-31 00:00:00
end,2022-01-05 00:00:00
rf,0.0
total_return,44.13250503061997
cagr,0.37314694917851887
max_drawdown,-0.5171541766428469
calmar,0.7215390806680437
mtd,-0.06773757590077978
three_month,0.1434278833024325
six_month,0.12942289156739095
ytd,-0.06773757590077978
one_year,0.45993484179123056
three_year,0.680794020481438
five_year,0.49377898250504537
ten_year,0.40964196728873237
incep,0.37314694917851887
daily_sharpe,1.011932731113029
daily_sortino,1.5850810774002906
daily_mean,0.3942725165945637
daily_vol,0.3896232471509265
daily_skew,-0.46366800553825555
daily_kurt,8.675702906714351
best_day,0.19054071872095157
worst_day,-0.2428097931933405
monthly_sharpe,1.1243924615974823
monthly_sortino,2.3319445075154697
monthly_mean,0.37313560481078756
monthly_vol,0.33185530635864857
monthly_skew,-0.018604410634878155
monthly_kurt,0.09793574141561256
best_month,0.30587185717582943
worst_month,-0.21122040043491797
yearly_sharpe,1.091893139212755
yearly_sortino,13.408069295011686
yearly_mean,0.3820797566489109
yearly_vol,0.3499241298689604
yearly_skew,0.11974460514785444
yearly_kurt,-1.4568304866851425
best_year,0.8889542354493118
worst_year,-0.08310420293594234
avg_drawdown,-0.04504348094663017
avg_drawdown_days,19.526315789473685
avg_up_month,0.08725429343308037
avg_down_month,-0.06934475765024599
win_year_perc,0.8461538461538461
twelve_month_win_perc,0.8962962962962963
