,Date,tqqq,upro,tmf,gld,portfolio,tqqq_rb,upro_rb,tmf_rb,gld_rb,portfolio_rb
0,2010-02-11,0.8629420399665833,3.6754307746887207,6.741122245788574,107.12999725341797,100.0,0.8629420399665833,3.6754307746887207,6.741122245788574,107.12999725341797,100.0
1,2010-02-12,0.8664752244949341,3.6654136180877686,6.8174028396606445,107.04000091552734,100.4206802976894,0.8629420399665833,3.6754307746887207,6.741122245788574,107.12999725341797,100.0
2,2010-02-16,0.9000371098518372,3.8405892848968506,6.878427982330322,109.62000274658203,103.13241501274723,0.8629420399665833,3.6754307746887207,6.741122245788574,107.12999725341797,100.0
3,2010-02-17,0.9153108596801758,3.8941965103149414,6.6583027839660645,109.25,102.59806050104068,0.8629420399665833,3.6754307746887207,6.741122245788574,107.12999725341797,100.0
4,2010-02-18,0.9326633214950562,3.967841863632202,6.5449700355529785,109.9800033569336,103.01231206668923,0.8629420399665833,3.6754307746887207,6.741122245788574,107.12999725341797,100.0
5,2010-02-19,0.9326633214950562,3.99383282661438,6.647404670715332,109.47000122070312,103.61971169387007,0.8629420399665833,3.6754307746887207,6.741122245788574,107.12999725341797,100.0
6,2010-02-22,0.9261177182197571,3.9873359203338623,6.59727668762207,109.06999969482422,103.07157117288268,0.8629420399665833,3.6754307746887207,6.741122245788574,107.12999725341797,100.0
7,2010-02-23,0.8899583220481873,3.8438377380371094,6.917659759521484,107.88999938964844,102.78144779637289,0.8629420399665833,3.6754307746887207,6.741122245788574,107.12999725341797,100.0
8,2010-02-24,0.9168698787689209,3.951866626739502,6.935095310211182,107.36000061035156,104.10833071761067,0.8629420399665833,3.6754307746887207,6.741122245788574,107.12999725341797,100.0
9,2010-02-25,0.916350245475769,3.9385998249053955,7.061504364013672,108.30999755859375,104.86809562858261,0.8629420399665833,3.6754307746887207,6.741122245788574,107.12999725341797,100.0
10,2010-02-26,0.9277795553207397,3.9467220306396484,7.166119575500488,109.43000030517578,105.97586840699277,0.8629420399665833,3.6754307746887207,6.741122245788574,107.12999725341797,100.0
11,2010-03-01,0.9675759673118591,4.065581321716309,7.166119575500488,109.43000030517578,107.70190052981938,0.8629420399665833,3.6754307746887207,6.741122245788574,107.12999725341797,100.0
12,2010-03-02,0.9733942747116089,4.0937395095825195,7.129067897796631,111.0199966430664,108.11774552839762,0.8629420399665833,3.6754307746887207,6.741122245788574,107.12999725341797,100.0
13,2010-03-03,0.9787977337837219,4.109985828399658,7.063683986663818,111.62999725341797,108.11745477976207,0.8629420399665833,3.6754307746887207,6.741122245788574,107.12999725341797,100.0
14,2010-03-04,0.9896037578582764,4.146265506744385,7.163939952850342,110.83000183105469,108.99615677596772,0.8629420399665833,3.6754307746887207,6.741122245788574,107.12999725341797,100.0
