,Date,qld,portfolio,qld_rb,portfolio_rb
30,2010-02-16,1.7120572328567505,93.10692091046523,1.8388077020645142,100.0
31,2010-02-17,1.7302974462509155,94.09887963315744,1.8388077020645142,100.0
32,2010-02-18,1.7525564432144165,95.30939212657967,1.8388077020645142,100.0
33,2010-02-19,1.7503912448883057,95.1916420038409,1.8388077020645142,100.0
34,2010-02-22,1.7429720163345337,94.78816161024443,1.8388077020645142,100.0
35,2010-02-23,1.698764443397522,92.3840182684813,1.8388077020645142,100.0
36,2010-02-24,1.7321523427963257,94.19975459378152,1.8388077020645142,100.0
37,2010-02-25,1.735861897468567,94.40149154909645,1.8388077020645142,100.0
38,2010-02-26,1.746063470840454,94.95628438362903,1.8388077020645142,100.0
39,2010-03-01,1.7952183485031128,97.62947732313381,1.8388077020645142,100.0
40,2010-03-02,1.8060379028320312,98.2178778566301,1.8388077020645142,100.0
41,2010-03-03,1.810366153717041,98.45326140870844,1.8388077020645142,100.0
42,2010-03-04,1.8218047618865967,99.07532798786804,1.8388077020645142,100.0
43,2010-03-05,1.8755964040756226,102.00068239706654,1.8388077020645142,100.0
44,2010-03-08,1.884252667427063,102.47143653529001,1.8388077020645142,100.0
45,2010-03-09,1.9099112749099731,103.86683027081232,1.8388077020645142,100.0
46,2010-03-10,1.9358797073364258,105.27907323658283,1.8388077020645142,100.0
47,2010-03-11,1.9497919082641602,106.03566137312994,1.8388077020645142,100.0
48,2010-03-12,1.9525740146636963,106.18696084813281,1.8388077020645142,100.0
49,2010-03-15,1.9445362091064453,105.74984034073952,1.8388077020645142,100.0
50,2010-03-16,1.9683407545089722,107.04440449640413,1.8388077020645142,100.0
51,2010-03-17,1.975450873374939,107.43107455755212,1.8388077020645142,100.0
52,2010-03-18,1.9893625974655151,108.18763676223273,1.8388077020645142,100.0
53,2010-03-19,1.9664857387542725,106.94352305281343,1.8388077020645142,100.0
54,2010-03-22,2.0017285346984863,108.86013433873774,1.8388077020645142,100.0
55,2010-03-23,2.0304789543151855,110.42367029654451,1.8388077020645142,100.0
56,2010-03-24,2.011003255844116,109.36452210779137,1.8388077020645142,100.0
57,2010-03-25,2.002347230911255,108.89378093550116,1.8388077020645142,100.0
58,2010-03-26,2.0094566345214844,109.28041209884942,1.8388077020645142,100.0
59,2010-03-29,2.027387857437134,110.25556697205978,1.8388077020645142,100.0
60,2010-03-30,2.0403716564178467,110.96166576456186,1.8388077020645142,100.0
61,2010-03-31,2.023059368133545,110.02017045404817,2.023059368133545,110.02017045404817
62,2010-04-01,2.0212039947509766,109.9192695615576,2.023059368133545,110.02017045404817
63,2010-04-05,2.05706524848938,111.8695144783121,2.023059368133545,110.02017045404817
64,2010-04-06,2.0685043334960938,112.49160698933818,2.023059368133545,110.02017045404817
65,2010-04-07,2.0607752799987793,112.07127736549351,2.023059368133545,110.02017045404817
66,2010-04-08,2.0666496753692627,112.39074499464732,2.023059368133545,110.02017045404817
67,2010-04-09,2.092308282852173,113.78613873016964,2.023059368133545,110.02017045404817
68,2010-04-12,2.095400333404541,113.95429391838735,2.023059368133545,110.02017045404817
69,2010-04-13,2.1170403957366943,115.1311468491129,2.023059368133545,110.02017045404817
70,2010-04-14,2.1680498123168945,117.9051953003419,2.023059368133545,110.02017045404817
71,2010-04-15,2.1869070529937744,118.93070985826483,2.023059368133545,110.02017045404817
72,2010-04-16,2.1352803707122803,116.12309260587186,2.023059368133545,110.02017045404817
73,2010-04-19,2.131570339202881,115.92132971869044,2.023059368133545,110.02017045404817
74,2010-04-20,2.1538283824920654,117.13179034837971,2.023059368133545,110.02017045404817
75,2010-04-21,2.1779422760009766,118.443177802426,2.023059368133545,110.02017045404817
76,2010-04-22,2.200819253921509,119.68729799481194,2.023059368133545,110.02017045404817
77,2010-04-23,2.219676971435547,120.71283848460135,2.023059368133545,110.02017045404817
78,2010-04-26,2.2088570594787598,120.12441850220522,2.023059368133545,110.02017045404817
79,2010-04-27,2.1179678440093994,115.18158432942492,2.023059368133545,110.02017045404817
80,2010-04-28,2.1198232173919678,115.28248522191551,2.023059368133545,110.02017045404817
81,2010-04-29,2.191235303878784,119.1660934103432,2.023059368133545,110.02017045404817
82,2010-04-30,2.108383893966675,114.66037974495619,2.023059368133545,110.02017045404817
83,2010-05-03,2.1649584770202637,117.73707900992393,2.023059368133545,110.02017045404817
84,2010-05-04,2.034188985824585,110.62543318372592,2.023059368133545,110.02017045404817
85,2010-05-05,2.0144028663635254,109.54940334989146,2.023059368133545,110.02017045404817
86,2010-05-06,1.8811613321304321,102.30332024487201,2.023059368133545,110.02017045404817
87,2010-05-07,1.7905805110931396,97.37725750674049,2.023059368133545,110.02017045404817
88,2010-05-10,1.9692678451538086,107.09482252781629,2.023059368133545,110.02017045404817
89,2010-05-11,1.967104196548462,106.9771566836436,2.023059368133545,110.02017045404817
90,2010-05-12,2.0403716564178467,110.96166576456186,2.023059368133545,110.02017045404817
91,2010-05-13,1.9766870737075806,107.49830292141274,2.023059368133545,110.02017045404817
92,2010-05-14,1.9024919271469116,103.46334339424922,2.023059368133545,110.02017045404817
93,2010-05-17,1.914239525794983,104.10221382289066,2.023059368133545,110.02017045404817
94,2010-05-18,1.8613758087158203,101.22732282587069,2.023059368133545,110.02017045404817
95,2010-05-19,1.828606128692627,99.44520716546741,2.023059368133545,110.02017045404817
96,2010-05-20,1.6965997219085693,92.266294077609,2.023059368133545,110.02017045404817
97,2010-05-21,1.7315341234207153,94.16613392888458,2.023059368133545,110.02017045404817
98,2010-05-24,1.7157669067382812,93.30866434874677,2.023059368133545,110.02017045404817
99,2010-05-25,1.719786286354065,93.5272505343099,2.023059368133545,110.02017045404817
100,2010-05-26,1.6780509948730469,91.25755743730143,2.023059368133545,110.02017045404817
101,2010-05-27,1.8097476959228516,98.41962777787825,2.023059368133545,110.02017045404817
102,2010-05-28,1.7865619659423828,97.15871670194372,2.023059368133545,110.02017045404817
103,2010-06-01,1.752246379852295,95.29252993039822,2.023059368133545,110.02017045404817
104,2010-06-02,1.8381891250610352,99.96635988620318,2.023059368133545,110.02017045404817
105,2010-06-03,1.870650291442871,101.7316976289911,2.023059368133545,110.02017045404817
106,2010-06-04,1.7476096153259277,95.0403684607045,2.023059368133545,110.02017045404817
107,2010-06-07,1.682379126548767,91.49293450641316,2.023059368133545,110.02017045404817
108,2010-06-08,1.6752692461013794,91.10627741119842,2.023059368133545,110.02017045404817
109,2010-06-09,1.6455910205841064,89.49228452417974,2.023059368133545,110.02017045404817
110,2010-06-10,1.7392621040344238,94.58640520602964,2.023059368133545,110.02017045404817
111,2010-06-11,1.7717230319976807,96.35172998288431,2.023059368133545,110.02017045404817
112,2010-06-14,1.7720317840576172,96.36852086643293,2.023059368133545,110.02017045404817
113,2010-06-15,1.8663221597671509,101.49632055987936,2.023059368133545,110.02017045404817
114,2010-06-16,1.884252667427063,102.47143653529,2.023059368133545,110.02017045404817
115,2010-06-17,1.895072340965271,103.05984355175289,2.023059368133545,110.02017045404817
116,2010-06-18,1.900328278541565,103.34567755007653,2.023059368133545,110.02017045404817
117,2010-06-21,1.8728138208389282,101.84935699019717,2.023059368133545,110.02017045404817
118,2010-06-22,1.8360258340835571,99.84871349093035,2.023059368133545,110.02017045404817
119,2010-06-23,1.8230416774749756,99.1425952495284,2.023059368133545,110.02017045404817
120,2010-06-24,1.7661584615707397,96.04911158397869,2.023059368133545,110.02017045404817
121,2010-06-25,1.7590477466583252,95.66240910799759,2.023059368133545,110.02017045404817
122,2010-06-28,1.7482277154922485,95.07398264263482,2.023059368133545,110.02017045404817
123,2010-06-29,1.613439679145813,87.74379601164003,2.023059368133545,110.02017045404817
124,2010-06-30,1.5642848014831543,85.07060307213524,1.5642848014831543,85.07060307213524
125,2010-07-01,1.555010437965393,84.56623475198145,1.5642848014831543,85.07060307213524
126,2010-07-02,1.5460457801818848,84.07870917910925,1.5642848014831543,85.07060307213524
127,2010-07-06,1.5540837049484253,84.51583616946914,1.5642848014831543,85.07060307213524
128,2010-07-07,1.6527010202407837,89.87894810236111,1.5642848014831543,85.07060307213524
129,2010-07-08,1.670013189315796,90.82043692990815,1.5642848014831543,85.07060307213524
130,2010-07-09,1.70340096950531,92.63616677224175,1.5642848014831543,85.07060307213524
131,2010-07-12,1.7126754522323608,93.14054157536216,1.5642848014831543,85.07060307213524
132,2010-07-13,1.7547194957733154,95.42702555591924,1.5642848014831543,85.07060307213524
133,2010-07-14,1.7751232385635376,96.5366436398175,1.5642848014831543,85.07060307213524
134,2010-07-15,1.7794513702392578,96.77202070892925,1.5642848014831543,85.07060307213524
135,2010-07-16,1.6814519166946411,91.44250999203436,1.5642848014831543,85.07060307213524
136,2010-07-19,1.7086570262908936,92.92200725353202,1.5642848014831543,85.07060307213524
137,2010-07-20,1.7479183673858643,95.0571593442531,1.5642848014831543,85.07060307213524
138,2010-07-21,1.7024741172790527,92.58576170676282,1.5642848014831543,85.07060307213524
139,2010-07-22,1.7877987623214722,97.22597748063747,1.5642848014831543,85.07060307213524
140,2010-07-23,1.810675859451294,98.47010415599001,1.5642848014831543,85.07060307213524
141,2010-07-26,1.8388077020645142,99.99999999999999,1.5642848014831543,85.07060307213524
142,2010-07-27,1.8375709056854248,99.93273922130622,1.5642848014831543,85.07060307213524
143,2010-07-28,1.8094393014907837,98.4028563432295,1.5642848014831543,85.07060307213524
144,2010-07-29,1.7822341918945312,96.92335908173185,1.5642848014831543,85.07060307213524
145,2010-07-30,1.7911988496780396,97.41088465460406,1.5642848014831543,85.07060307213524
146,2010-08-02,1.8567383289337158,100.97512245837723,1.5642848014831543,85.07060307213524
147,2010-08-03,1.8422085046768188,100.18494607176629,1.5642848014831543,85.07060307213524
148,2010-08-04,1.8796148300170898,102.21921671889666,1.5642848014831543,85.07060307213524
149,2010-08-05,1.870650291442871,101.73169762899109,1.5642848014831543,85.07060307213524
150,2010-08-06,1.8644673824310303,101.39545208222188,1.5642848014831543,85.07060307213524
151,2010-08-09,1.8882712125778198,102.68997734008674,1.5642848014831543,85.07060307213524
152,2010-08-10,1.8589026927947998,101.09282720034966,1.5642848014831543,85.07060307213524
153,2010-08-11,1.7559561729431152,95.49427985164637,1.5642848014831543,85.07060307213524
154,2010-08-12,1.7262780666351318,93.88029344759431,1.5642848014831543,85.07060307213524
155,2010-08-13,1.7021645307540894,92.56892544244788,1.5642848014831543,85.07060307213524
156,2010-08-16,1.7086570262908936,92.92200725353202,1.5642848014831543,85.07060307213524
157,2010-08-17,1.7519378662109375,95.27575201278283,1.5642848014831543,85.07060307213524
158,2010-08-18,1.7649219036102295,95.98186377121817,1.5642848014831543,85.07060307213524
159,2010-08-19,1.7120572328567505,93.10692091046522,1.5642848014831543,85.07060307213524
160,2010-08-20,1.7163851261138916,93.3422850136437,1.5642848014831543,85.07060307213524
161,2010-08-23,1.6826884746551514,91.50975780479487,1.5642848014831543,85.07060307213524
162,2010-08-24,1.6217859983444214,88.19769443664866,1.5642848014831543,85.07060307213524
163,2010-08-25,1.650537371635437,89.7612822581884,1.5642848014831543,85.07060307213524
164,2010-08-26,1.6125117540359497,87.69333259946148,1.5642848014831543,85.07060307213524
165,2010-08-27,1.653010606765747,89.89578436667607,1.5642848014831543,85.07060307213524
166,2010-08-30,1.6171497106552124,87.94555889882143,1.5642848014831543,85.07060307213524
167,2010-08-31,1.6081840991973877,87.45798146221625,1.5642848014831543,85.07060307213524
168,2010-09-01,1.7003097534179688,92.4680569647904,1.5642848014831543,85.07060307213524
169,2010-09-02,1.7398803234100342,94.62002587092657,1.5642848014831543,85.07060307213524
170,2010-09-03,1.79923677444458,97.84801164496395,1.5642848014831543,85.07060307213524
171,2010-09-07,1.7726502418518066,96.4021544972631,1.5642848014831543,85.07060307213524
172,2010-09-08,1.8146942853927612,98.68863847782018,1.5642848014831543,85.07060307213524
173,2010-09-09,1.8282966613769531,99.42837738411907,1.5642848014831543,85.07060307213524
174,2010-09-10,1.8415902853012085,100.15132540686935,1.5642848014831543,85.07060307213524
175,2010-09-13,1.894454002380371,103.02621640388932,1.5642848014831543,85.07060307213524
176,2010-09-14,1.9096026420593262,103.8500458702303,1.5642848014831543,85.07060307213524
177,2010-09-15,1.9340248107910156,105.17819827595874,1.5642848014831543,85.07060307213524
178,2010-09-16,1.9488639831542969,105.98519796095138,1.5642848014831543,85.07060307213524
179,2010-09-17,1.9615398645401,106.67455125067121,1.5642848014831543,85.07060307213524
180,2010-09-20,2.029860258102417,110.39002369978107,1.5642848014831543,85.07060307213524
181,2010-09-21,2.025223731994629,110.13787519602057,1.5642848014831543,85.07060307213524
182,2010-09-22,2.0184226036071777,109.76800898435445,1.5642848014831543,85.07060307213524
183,2010-09-23,2.016875982284546,109.68389897541248,1.5642848014831543,85.07060307213524
184,2010-09-24,2.0981826782226562,114.10560635932346,1.5642848014831543,85.07060307213524
185,2010-09-27,2.0765419006347656,112.92871453079819,1.5642848014831543,85.07060307213524
186,2010-09-28,2.079633951187134,113.09686971901588,1.5642848014831543,85.07060307213524
187,2010-09-29,2.0675766468048096,112.44115654309287,1.5642848014831543,85.07060307213524
188,2010-09-30,2.04933762550354,111.44926265006687,2.04933762550354,111.44926265006687
189,2010-10-01,2.0450093746185303,111.21387909798852,2.04933762550354,111.44926265006687
190,2010-10-04,2.000182867050171,108.77607619352871,2.04933762550354,111.44926265006687
191,2010-10-05,2.096327781677246,114.00473139869938,2.04933762550354,111.44926265006687
192,2010-10-06,2.0629396438598633,112.1889821074659,2.04933762550354,111.44926265006687
193,2010-10-07,2.0743775367736816,112.81100978882576,2.04933762550354,111.44926265006687
194,2010-10-08,2.0997276306152344,114.1896256067327,2.04933762550354,111.44926265006687
195,2010-10-11,2.1059110164642334,114.52589708536838,2.04933762550354,111.44926265006687
196,2010-10-12,2.1368255615234375,116.20712481921433,2.04933762550354,111.44926265006687
197,2010-10-13,2.1699044704437256,118.00605729503272,2.04933762550354,111.44926265006687
198,2010-10-14,2.1615567207336426,117.55208107442462,2.04933762550354,111.44926265006687
199,2010-10-15,2.252756357192993,122.51179689228618,2.04933762550354,111.44926265006687
200,2010-10-18,2.246263265609741,122.15868266636893,2.04933762550354,111.44926265006687
201,2010-10-19,2.192781448364258,119.25017748741863,2.04933762550354,111.44926265006687
202,2010-10-20,2.224933385848999,120.99869841479145,2.04933762550354,111.44926265006687
203,2010-10-21,2.2338976860046387,121.4862045387638,2.04933762550354,111.44926265006687
204,2010-10-22,2.26481294631958,123.16747117040948,2.04933762550354,111.44926265006687
205,2010-10-25,2.2833611965179443,124.17618187885056,2.04933762550354,111.44926265006687
206,2010-10-26,2.296963691711426,124.91592726811608,2.04933762550354,111.44926265006687
207,2010-10-27,2.3133490085601807,125.8070110301842,2.04933762550354,111.44926265006687
208,2010-10-28,2.3223137855529785,126.29454308602303,2.04933762550354,111.44926265006687
209,2010-10-29,2.3145856857299805,125.87426532591134,2.04933762550354,111.44926265006687
210,2010-11-01,2.3152036666870117,125.90787302487504,2.04933762550354,111.44926265006687
211,2010-11-02,2.363739490509033,128.54739991871654,2.04933762550354,111.44926265006687
212,2010-11-03,2.38692569732666,129.80833692651757,2.04933762550354,111.44926265006687
213,2010-11-04,2.4431910514831543,132.8682193760702,2.04933762550354,111.44926265006687
214,2010-11-05,2.4438090324401855,132.90182707503388,2.04933762550354,111.44926265006687
215,2010-11-08,2.4499919414520264,133.23807262180307,2.04933762550354,111.44926265006687
216,2010-11-09,2.419077157974243,131.55683192202386,2.04933762550354,111.44926265006687
217,2010-11-10,2.4113478660583496,131.13648933224596,2.04933762550354,111.44926265006687
218,2010-11-11,2.417222499847412,131.45596992733303,2.04933762550354,111.44926265006687
219,2010-11-12,2.33591628074646,127.03428847528855,2.04933762550354,111.44926265006687
220,2010-11-15,2.3213870525360107,126.24414450351073,2.04933762550354,111.44926265006687
221,2010-11-16,2.2434816360473633,122.00740912323255,2.04933762550354,111.44926265006687
222,2010-11-17,2.255847930908203,122.6799261486374,2.04933762550354,111.44926265006687
223,2010-11-18,2.328188419342041,126.6140236811101,2.04933762550354,111.44926265006687
224,2010-11-19,2.3315885066986084,126.79893085507669,2.04933762550354,111.44926265006687
225,2010-11-22,2.3723955154418945,129.01814109100675,2.04933762550354,111.44926265006687
226,2010-11-23,2.2982003688812256,124.98318156384322,2.04933762550354,111.44926265006687
227,2010-11-24,2.3887815475463867,129.9092637508746,2.04933762550354,111.44926265006687
228,2010-11-26,2.3566296100616455,128.16074282350178,2.04933762550354,111.44926265006687
229,2010-11-29,2.3557016849517822,128.11027941132323,2.04933762550354,111.44926265006687
230,2010-11-30,2.2951087951660156,124.81505230749201,2.04933762550354,111.44926265006687
231,2010-12-01,2.392491102218628,130.11100070618951,2.04933762550354,111.44926265006687
232,2010-12-02,2.4428811073303223,132.85136366285536,2.04933762550354,111.44926265006687
233,2010-12-03,2.454010248184204,133.4566004606666,2.04933762550354,111.44926265006687
234,2010-12-06,2.4518468379974365,133.33894758242715,2.04933762550354,111.44926265006687
235,2010-12-07,2.4567935466766357,133.6079647653357,2.04933762550354,111.44926265006687
236,2010-12-08,2.4759607315063477,134.65033503647345,2.04933762550354,111.44926265006687
237,2010-12-09,2.4781246185302734,134.76801384657938,2.04933762550354,111.44926265006687
238,2010-12-10,2.5112032890319824,136.56693335646452,2.04933762550354,111.44926265006687
239,2010-12-13,2.49450945854187,135.65907167678102,2.04933762550354,111.44926265006687
240,2010-12-14,2.4997644424438477,135.9448538113717,2.04933762550354,111.44926265006687
241,2010-12-15,2.480288505554199,134.8856926566853,2.04933762550354,111.44926265006687
242,2010-12-16,2.515531539916992,136.80231690854288,2.04933762550354,111.44926265006687
243,2010-12-17,2.523259162902832,137.22256873678808,2.04933762550354,111.44926265006687
244,2010-12-20,2.528515577316284,137.5084286669782,2.04933762550354,111.44926265006687
245,2010-12-21,2.5551018714904785,138.9542728487458,2.04933762550354,111.44926265006687
246,2010-12-22,2.557574987411499,139.08876847426683,2.04933762550354,111.44926265006687
247,2010-12-23,2.5439727306365967,138.34903605093456,2.04933762550354,111.44926265006687
248,2010-12-27,2.5442817211151123,138.3658399004164,2.04933762550354,111.44926265006687
249,2010-12-28,2.5368614196777344,137.96230116012038,2.04933762550354,111.44926265006687
250,2010-12-29,2.5470645427703857,138.517178273219,2.04933762550354,111.44926265006687
251,2010-12-30,2.5340800285339355,137.8110405829172,2.04933762550354,111.44926265006687
252,2010-12-31,2.5173861980438232,136.9031789032337,2.5173861980438232,136.9031789032337
253,2011-01-03,2.594672918319702,141.10626768674845,2.5173861980438232,136.9031789032337
254,2011-01-04,2.5900349617004395,140.85404138738852,2.5173861980438232,136.9031789032337
255,2011-01-05,2.6351709365844727,143.30867407319664,2.5173861980438232,136.9031789032337
256,2011-01-06,2.6512465476989746,144.1829150879832,2.5173861980438232,136.9031789032337
257,2011-01-07,2.6478464603424072,143.99800791401663,2.5173861980438232,136.9031789032337
258,2011-01-10,2.6654675006866455,144.9562941080789,2.5173861980438232,136.9031789032337
259,2011-01-11,2.6725783348083496,145.34300306702664,2.5173861980438232,136.9031789032337
260,2011-01-12,2.7102935314178467,147.39407108067223,2.5173861980438232,136.9031789032337
261,2011-01-13,2.7164769172668457,147.73034255930793,2.5173861980438232,136.9031789032337
262,2011-01-14,2.75542950630188,149.84870376648038,2.5173861980438232,136.9031789032337
263,2011-01-18,2.770268678665161,150.65570345147304,2.5173861980438232,136.9031789032337
264,2011-01-19,2.708129644393921,147.2763922705663,2.5173861980438232,136.9031789032337
265,2011-01-20,2.6657772064208984,144.9731368553605,2.5173861980438232,136.9031789032337
266,2011-01-21,2.62589693069458,142.80432520194273,2.5173861980438232,136.9031789032337
267,2011-01-24,2.6997833251953125,146.8224938455577,2.5173861980438232,136.9031789032337
268,2011-01-25,2.7056565284729004,147.14189664504528,2.5173861980438232,136.9031789032337
269,2011-01-26,2.737189531326294,148.85675800972143,2.5173861980438232,136.9031789032337
270,2011-01-27,2.769958972930908,150.63886070419147,2.5173861980438232,136.9031789032337
271,2011-01-28,2.629297971725464,142.9892842396423,2.5173861980438232,136.9031789032337
272,2011-01-31,2.655574321746826,144.41827270819508,2.5173861980438232,136.9031789032337
273,2011-02-01,2.753265380859375,149.73101199044123,2.5173861980438232,136.9031789032337
274,2011-02-02,2.7446086406707764,149.26023192035126,2.5173861980438232,136.9031789032337
275,2011-02-03,2.7526469230651855,149.697378359611,2.5173861980438232,136.9031789032337
276,2011-02-04,2.7860352993011475,151.51314061677775,2.5173861980438232,136.9031789032337
277,2011-02-07,2.8129310607910156,152.97581457989367,2.5173861980438232,136.9031789032337
278,2011-02-08,2.8528106212615967,155.1445873355117,2.5173861980438232,136.9031789032337
279,2011-02-09,2.8401355743408203,154.4552794265582,2.5173861980438232,136.9031789032337
280,2011-02-10,2.850337028503418,155.0100657781242,2.5173861980438232,136.9031789032337
281,2011-02-11,2.8889811038970947,157.11164906768127,2.5173861980438232,136.9031789032337
282,2011-02-14,2.9028923511505127,157.86818534049542,2.5173861980438232,136.9031789032337
283,2011-02-15,2.895782232284546,157.48151527934743,2.5173861980438232,136.9031789032337
284,2011-02-16,2.934116840362549,159.5662687875562,2.5173861980438232,136.9031789032337
285,2011-02-17,2.93164324760437,159.43174723016867,2.5173861980438232,136.9031789032337
286,2011-02-18,2.919586420059204,158.77605998611213,2.5173861980438232,136.9031789032337
287,2011-02-22,2.7467734813690186,149.37796259419017,2.5173861980438232,136.9031789032337
288,2011-02-23,2.702255964279175,146.9569635392122,2.5173861980438232,136.9031789032337
289,2011-02-24,2.7285332679748535,148.38600387149796,2.5173861980438232,136.9031789032337
290,2011-02-25,2.8061296939849854,152.60593540229428,2.5173861980438232,136.9031789032337
291,2011-02-28,2.8203506469726562,153.37931442239,2.5173861980438232,136.9031789032337
292,2011-03-01,2.7303884029388428,148.4868917980553,2.5173861980438232,136.9031789032337
293,2011-03-02,2.756974697113037,149.9327359798229,2.5173861980438232,136.9031789032337
294,2011-03-03,2.8651764392852783,155.81707842905007,2.5173861980438232,136.9031789032337
295,2011-03-04,2.8336431980133057,154.1022040984407,2.5173861980438232,136.9031789032337
296,2011-03-07,2.760375738143921,150.11769501752244,2.5173861980438232,136.9031789032337
297,2011-03-08,2.781087636947632,151.2440715701362,2.5173861980438232,136.9031789032337
298,2011-03-09,2.742135524749756,149.12573629483023,2.5173861980438232,136.9031789032337
299,2011-03-10,2.6592841148376465,144.62002262944324,2.5173861980438232,136.9031789032337
300,2011-03-11,2.6895809173583984,146.26765563025873,2.5173861980438232,136.9031789032337
301,2011-03-14,2.670105218887329,145.2085074415056,2.5173861980438232,136.9031789032337
302,2011-03-15,2.597454786300659,141.2575541958181,2.5173861980438232,136.9031789032337
303,2011-03-16,2.47225022315979,134.44854621742556,2.5173861980438232,136.9031789032337
304,2011-03-17,2.51522159576416,136.78546119532805,2.5173861980438232,136.9031789032337
305,2011-03-18,2.5050199031829834,136.23066187782882,2.5173861980438232,136.9031789032337
306,2011-03-21,2.596836805343628,141.2239464968544,2.5173861980438232,136.9031789032337
307,2011-03-22,2.593745231628418,141.0558172405032,2.5173861980438232,136.9031789032337
308,2011-03-23,2.619713068008423,142.4680277914406,2.5173861980438232,136.9031789032337
309,2011-03-24,2.718950033187866,147.86483818482893,2.5173861980438232,136.9031789032337
310,2011-03-25,2.7257513999938965,148.2347173624283,2.5173861980438232,136.9031789032337
311,2011-03-28,2.693290948867798,146.46941851744015,2.5173861980438232,136.9031789032337
312,2011-03-29,2.7461555004119873,149.34435489522647,2.5173861980438232,136.9031789032337
313,2011-03-30,2.773050308227539,150.80697699460944,2.5173861980438232,136.9031789032337
314,2011-03-31,2.781398057937622,151.26095321521754,2.781398057937622,151.26095321521754
315,2011-04-01,2.7835614681243896,151.378606093457,2.781398057937622,151.26095321521754
316,2011-04-04,2.7668676376342773,150.4707444137735,2.781398057937622,151.26095321521754
317,2011-04-05,2.7498652935028076,149.54610481647464,2.781398057937622,151.26095321521754
318,2011-04-06,2.7631571292877197,150.2689555947256,2.781398057937622,151.26095321521754
319,2011-04-07,2.7619216442108154,150.20176612866467,2.781398057937622,151.26095321521754
320,2011-04-08,2.735025644302368,148.7390791996155,2.781398057937622,151.26095321521754
321,2011-04-11,2.7167861461639404,147.74715937472303,2.781398057937622,151.26095321521754
322,2011-04-12,2.6806159019470215,145.7801106084867,2.781398057937622,151.26095321521754
323,2011-04-13,2.724823474884033,148.1842539502498,2.781398057937622,151.26095321521754
324,2011-04-14,2.7130751609802246,147.54534462380866,2.781398057937622,151.26095321521754
325,2011-04-15,2.7044193744659424,147.07461641745167,2.781398057937622,151.26095321521754
326,2011-04-18,2.6654675006866455,144.95629410807894,2.781398057937622,151.26095321521754
327,2011-04-19,2.699165105819702,146.78887318066074,2.781398057937622,151.26095321521754
328,2011-04-20,2.8194222450256348,153.328825078345,2.781398057937622,151.26095321521754
329,2011-04-21,2.8642492294311523,155.76665391467128,2.781398057937622,151.26095321521754
330,2011-04-25,2.880633592605591,156.65768581300645,2.781398057937622,151.26095321521754
331,2011-04-26,2.9109301567077637,158.3053058478887,2.781398057937622,151.26095321521754
332,2011-04-27,2.951737642288208,160.52454201568526,2.781398057937622,151.26095321521754
333,2011-04-28,2.9443180561065674,160.1210421731889,2.781398057937622,151.26095321521754
334,2011-04-29,2.941845178604126,159.98655951360115,2.781398057937622,151.26095321521754
335,2011-05-02,2.9291703701019287,159.2972645705809,2.781398057937622,151.26095321521754
