,Date,tqqq,upro,tmf,gld,portfolio,tqqq_rb,upro_rb,tmf_rb,gld_rb,portfolio_rb
0,2010-02-11,0.4220639169216156,1.8132333755493164,74.91358947753906,107.12999725341797,100.0,0.4220639169216156,1.8132333755493164,74.91358947753906,107.12999725341797,100.0
1,2010-02-12,0.4237919747829437,1.808290958404541,75.76129913330078,107.04000091552734,100.3492658236346,0.4220639169216156,1.8132333755493164,74.91358947753906,107.12999725341797,100.0
2,2010-02-16,0.44020703434944153,1.8947117328643799,76.43946075439453,109.62000274658203,103.1703697481056,0.4220639169216156,1.8132333755493164,74.91358947753906,107.12999725341797,100.0
3,2010-02-17,0.4476774036884308,1.9211586713790894,73.99321746826172,109.25,102.83081483055403,0.4220639169216156,1.8132333755493164,74.91358947753906,107.12999725341797,100.0
4,2010-02-18,0.45616447925567627,1.9574902057647705,72.73377227783203,109.9800033569336,103.40008138680253,0.4220639169216156,1.8132333755493164,74.91358947753906,107.12999725341797,100.0
5,2010-02-19,0.45616447925567627,1.9703136682510376,73.87212371826172,109.47000122070312,103.89605582654815,0.4220639169216156,1.8132333755493164,74.91358947753906,107.12999725341797,100.0
6,2010-02-22,0.45296308398246765,1.9671083688735962,73.31507110595703,109.06999969482422,103.36919438418973,0.4220639169216156,1.8132333755493164,74.91358947753906,107.12999725341797,100.0
7,2010-02-23,0.43527752161026,1.8963149785995483,76.87544250488281,107.88999938964844,102.69835234183611,0.4220639169216156,1.8132333755493164,74.91358947753906,107.12999725341797,100.0
8,2010-02-24,0.44843947887420654,1.9496090412139893,77.0692138671875,107.36000061035156,104.01523979916834,0.4220639169216156,1.8132333755493164,74.91358947753906,107.12999725341797,100.0
9,2010-02-25,0.4481857419013977,1.94306480884552,78.47399139404297,108.30999755859375,104.70475905002681,0.4220639169216156,1.8132333755493164,74.91358947753906,107.12999725341797,100.0
10,2010-02-26,0.45377591252326965,1.9470711946487427,79.63655853271484,109.43000030517578,105.7794109572416,0.4220639169216156,1.8132333755493164,74.91358947753906,107.12999725341797,100.0
11,2010-03-01,0.4732402265071869,2.0057108402252197,79.63655853271484,109.43000030517578,107.54468905520729,0.4220639169216156,1.8132333755493164,74.91358947753906,107.12999725341797,100.0
12,2010-03-02,0.47608646750450134,2.0196008682250977,79.22482299804688,111.0199966430664,108.07493831992812,0.4220639169216156,1.8132333755493164,74.91358947753906,107.12999725341797,100.0
13,2010-03-03,0.4787287414073944,2.0276145935058594,78.49823760986328,111.62999725341797,108.1666181785561,0.4220639169216156,1.8132333755493164,74.91358947753906,107.12999725341797,100.0
14,2010-03-04,0.48401445150375366,2.045513868331909,79.61234283447266,110.83000183105469,108.9299726790336,0.4220639169216156,1.8132333755493164,74.91358947753906,107.12999725341797,100.0
15,2010-03-05,0.5054097175598145,2.134472370147705,76.39104461669922,110.80999755859375,109.87973479524469,0.4220639169216156,1.8132333755493164,74.91358947753906,107.12999725341797,100.0
16,2010-03-08,0.5081028342247009,2.1342053413391113,75.34955596923828,109.87999725341797,109.38588778496323,0.4220639169216156,1.8132333755493164,74.91358947753906,107.12999725341797,100.0
17,2010-03-09,0.5170982480049133,2.1448915004730225,75.4464340209961,109.72000122070312,109.99948959177952,0.4220639169216156,1.8132333755493164,74.91358947753906,107.12999725341797,100.0
18,2010-03-10,0.5297529101371765,2.1740100383758545,74.91358947753906,108.47000122070312,110.53034277317533,0.4220639169216156,1.8132333755493164,74.91358947753906,107.12999725341797,100.0
19,2010-03-11,0.5346317291259766,2.202059268951416,75.51910400390625,108.5999984741211,111.41130801993428,0.4220639169216156,1.8132333755493164,74.91358947753906,107.12999725341797,100.0
20,2010-03-12,0.5358512997627258,2.2004570960998535,77.04499816894531,107.94999694824219,111.91581814143854,0.4220639169216156,1.8132333755493164,74.91358947753906,107.12999725341797,100.0
