,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,YTD
2010,0.0,0.07381205528475654,0.18901858793254434,0.040805455032858484,-0.2415014502022429,-0.16582919218768055,0.21174091408558193,-0.134622499595754,0.2794330479628644,0.1144269007235148,-0.008223259052939524,0.21363427665971924,0.5131517927860687
2011,0.0656386261781512,0.1039110549110398,-0.007965293538601315,0.08731663955018165,-0.03934455555108729,-0.05873160338445038,-0.06392758873359872,-0.21087812592897381,-0.20697600088691837,0.3260678324742545,-0.033530915440070364,0.022959541152356655,-0.11882922544427532
2012,0.13898556049674604,0.13238962337480076,0.09293644785598598,-0.023823895475885815,-0.17349254641894996,0.1146925985911802,0.03515685205432817,0.0652640192966849,0.07518424640559696,-0.05963685402979024,0.010118645524870074,0.02815455114566756,0.4679517312027852
2013,0.15388126064963048,0.03564790881831281,0.11033132854133587,0.05449239298414543,0.06803812574971735,-0.052241116373978436,0.1641048751645302,-0.09214725104776922,0.09598455286858165,0.13760223813132155,0.08874263152028772,0.07536848789141204,1.1849366239008243
2014,-0.10715393260308737,0.13652761861648144,0.02148770887615492,0.016528084228811135,0.0662204393613608,0.06225627370761888,-0.04440168620628415,0.11953321955279694,-0.04435353622046323,0.0603268912570627,0.08341414280441195,-0.015361872585243352,0.3800853984022934
2015,-0.09471396482232153,0.1748439250361784,-0.052840605767189075,0.025925568992890113,0.03432665426343218,-0.062085622272949226,0.06174676554812342,-0.1886525865037686,-0.08636314300067871,0.26789051394679597,0.008150078904458624,-0.060552722441634566,-0.0524402637748439
2016,-0.15378498703506782,-0.016795356955064844,0.2149712795054428,0.008056727530446173,0.046544617503319285,-0.0020458287789617557,0.1113278766862047,0.0010818552553666372,-0.0053544546696890905,-0.056219574984443854,0.11050364857323647,0.059600929345789755,0.30784839256169394
2017,0.051357186405144084,0.11909775856474125,-0.002182666534987665,0.02770551871026994,0.03699199004006348,0.015148422254167349,0.05872739727205234,0.0020917310192221095,0.05689622456790677,0.06834401005072799,0.08872452183612944,0.03454632972660998,0.7137443544910056
2018,0.18216177825177704,-0.13532082001632395,-0.08687790651232485,-0.0013767439150722538,0.06464941073174857,0.0128577292358516,0.10729504493176223,0.09092667050567682,0.011970973342778635,-0.20778782159943288,0.042759911247678195,-0.2622033372635142,-0.2511290124005925
2019,0.2389307364759301,0.09282875812037461,0.04849758498394485,0.11810057682280384,-0.1889293100097279,0.21365467588363884,0.03804228915567287,-0.06618024511683818,0.05296229109864958,0.05699310378584954,0.1073262272527793,0.08380673114797155,1.0229809626571273
2020,-0.009141779409184814,-0.23035895717498323,-0.48124706190719657,0.3716977666704733,0.133772865908802,0.032348351009230836,0.1769609733435895,0.22045602075056014,-0.12256747182558525,-0.08477925686180643,0.35196428046504113,0.11142612048683964,0.10088172703007214
2021,-0.037080340908454135,0.07742217429972875,0.1333055526064859,0.16172267105924965,0.013625456085918364,0.06589594975854607,0.06931819633291592,0.08973210999696524,-0.13940831324932856,0.21897832833537167,-0.027126784183456598,0.13133123644329703,0.9855627949439412
2022,-0.15888817992760107,-0.09850386601538985,0.10071592720277711,-0.2541253843357748,-0.02128104005359399,-0.2493002643969674,0.2862055850377534,-0.13333334496386495,-0.26910196582267587,0.2305524078325356,0.1438789369370519,-0.17726305100265904,-0.5684377995260235
2023,0.18126346557835804,-0.08731581814105938,0.09423237524997652,0.03603822625854436,-0.0015014417557246418,0.19123261265274483,0.08948914129364183,-0.0637349156990843,-0.1471121983465561,-0.07894095803335655,0.28111828052696874,0.12924578790479346,0.6852931954112482
2024,0.03452682706212018,0.1467421502018047,0.08835481953599977,-0.1296952815704433,0.14283382110186493,0.09821735853037294,0.018089582626060308,0.0507476782931775,0.05124869394289733,-0.0409560674544982,0.17408671234627948,-0.08410338538444284,0.6356704022657014
2025,0.06689982517856574,-0.049910125644583414,-0.13789889514306375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12613059361297851
