,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,YTD
2010,0.0,0.044630264502868,0.0482562823686663,0.06107077745763623,-0.017341527357231823,0.014995214168911808,0.04033730193527929,0.024495452739679235,0.10417483461311972,0.040293094608433,-0.006961466583976006,0.04097157263692397,0.4666408134091289
2011,-0.017632329780991607,0.060150803624967386,-0.0010242420475131686,0.08001463836478884,0.006857836631155356,-0.04267273957201012,0.06499079710264777,0.05882072408781425,0.00598241610919481,0.0942538844568035,-0.00980162446628885,-0.023236806619994277,0.3002987654000049
2012,0.10836211490029823,0.02782552015070272,0.01967684414076687,0.022656238068652357,-0.01568896100644568,0.018398193508308847,0.0345655358351562,0.04532016807718264,0.020145687474207863,-0.04903454457780165,0.0144181495758533,-0.025141620642822327,0.2354810530263476
2013,0.012392335583235381,-0.00444763883984689,0.03697318411014683,0.016314705832339627,-0.04194547081808975,-0.08951643019609923,0.07255925077932046,-0.008691396802695595,0.026771104279894598,0.05182287135588992,-0.0127492874441536,0.005241492139305137,0.05588181633617606
2014,0.030775293482061317,0.06826655313822472,-0.021630186918791372,0.011370706143727816,0.041138287475566804,0.04524922447149704,0.01721576873517794,0.03903116278393237,-0.049891341387476196,0.025274149278275537,0.03131988031350508,0.026110963207576443,0.291897256134952
2015,0.07646990715948121,-0.017003447514854275,-0.021246497878497306,-0.0057726816177495754,0.004631855479753089,-0.0515947216782886,0.029827286149350263,-0.05567444786033526,-0.013311112712633966,0.10629516026471464,-0.034421248351226064,-0.02868125830381174,-0.02321120122186482
2016,0.01018328418561354,0.05844811542499073,0.0379254309800694,0.004464095348542196,-1.6993285247735024e-05,0.06968586068535654,0.06928105127524353,-0.016927228001627825,0.0039877810205066755,-0.05346296605584633,-0.06498626113400674,0.003845745329307926,0.1180153050555961
2017,0.05680985304509756,0.06180675034522465,0.004275281019826993,0.03399639109913832,0.03454733102193486,-0.016899359833445593,0.03215306355579117,0.04640733478882364,-0.023688159060057834,0.025870584131174823,0.026584067865043526,0.021979284844654723,0.34500872917716596
2018,0.05732215688361353,-0.05745819526474538,-0.02002906830041251,-0.021772468363330577,0.04297021487138308,-0.00553018837093433,0.00957217387263043,0.04327127244013207,-0.021011813626108267,-0.07714950686237154,0.015192343297959043,-0.0014036905849820203,-0.04411366964553454
2019,0.09037159981709664,0.019658340395594553,0.05489682964085585,0.026272534380703316,-0.022253042564813863,0.09921898153118036,0.014573556664656095,0.078616507476988,-0.027187858309585478,0.031165188763655483,0.017298568420859084,0.03084241373303831,0.4892277923471946
2020,0.0798124808382985,-0.016489670291370828,-0.058418158052378044,0.15894731711781773,0.06069514262013853,0.054654899403131285,0.126137351334358,0.06401723884597899,-0.07261067634630514,-0.05229597566669142,0.08436842924128807,0.0682248938957919,0.5814825193564759
2021,-0.039961291630082885,-0.05026965893665192,-0.007119828610692269,0.07883982095985886,0.025419111123399007,0.034579920037299594,0.05823108356102358,0.02840497990375046,-0.08344083023858362,0.08405190975061361,0.0011182995463472345,0.0,0.12162836902677565
