,Date,spy,portfolio,spy_rb,portfolio_rb
1044,2009-02-25,59.5909423828125,inf,0.0,100
1045,2009-02-26,58.62192153930664,inf,0.0,100
1046,2009-02-27,57.31182098388672,inf,0.0,100
1047,2009-03-02,54.7303352355957,inf,0.0,100
1048,2009-03-03,54.31946563720703,inf,0.0,100
1049,2009-03-04,55.60633850097656,inf,0.0,100
1050,2009-03-05,53.33493423461914,inf,0.0,100
1051,2009-03-06,53.4279670715332,inf,0.0,100
1052,2009-03-09,52.800052642822266,inf,0.0,100
1053,2009-03-10,55.94741439819336,inf,0.0,100
1054,2009-03-11,56.31178283691406,inf,0.0,100
1055,2009-03-12,58.52892303466797,inf,0.0,100
1056,2009-03-13,58.986270904541016,inf,0.0,100
1057,2009-03-16,58.80795669555664,inf,0.0,100
1058,2009-03-17,60.60649490356445,inf,0.0,100
1059,2009-03-18,61.963130950927734,inf,0.0,100
1060,2009-03-19,61.195640563964844,inf,0.0,100
1061,2009-03-20,59.892578125,inf,0.0,100
1062,2009-03-23,64.19456481933594,inf,0.0,100
1063,2009-03-24,62.929725646972656,inf,0.0,100
1064,2009-03-25,63.593379974365234,inf,0.0,100
1065,2009-03-26,64.88943481445312,inf,0.0,100
1066,2009-03-27,63.718318939208984,inf,0.0,100
1067,2009-03-30,61.516563415527344,inf,0.0,100
1068,2009-03-31,62.08650207519531,inf,0.0,100
1069,2009-04-01,63.288875579833984,inf,0.0,100
1070,2009-04-02,65.13928985595703,inf,0.0,100
1071,2009-04-03,65.78736877441406,inf,0.0,100
1072,2009-04-06,65.27201843261719,inf,0.0,100
1073,2009-04-07,63.74955368041992,inf,0.0,100
1074,2009-04-08,64.43660736083984,inf,0.0,100
1075,2009-04-09,66.99749755859375,inf,0.0,100
1076,2009-04-13,67.01315307617188,inf,0.0,100
1077,2009-04-14,65.85759735107422,inf,0.0,100
1078,2009-04-15,66.5602798461914,inf,0.0,100
1079,2009-04-16,67.53627014160156,inf,0.0,100
1080,2009-04-17,67.98908996582031,inf,0.0,100
1081,2009-04-20,65.13928985595703,inf,0.0,100
1082,2009-04-21,66.41193389892578,inf,0.0,100
1083,2009-04-22,66.00594329833984,inf,0.0,100
1084,2009-04-23,66.65398406982422,inf,0.0,100
1085,2009-04-24,67.66117858886719,inf,0.0,100
1086,2009-04-27,67.02094268798828,inf,0.0,100
1087,2009-04-28,66.81015014648438,inf,0.0,100
1088,2009-04-29,68.23110961914062,inf,0.0,100
1089,2009-04-30,68.25455474853516,inf,0.0,100
1090,2009-05-01,68.62151336669922,inf,0.0,100
1091,2009-05-04,70.95600891113281,inf,0.0,100
1092,2009-05-05,70.71397399902344,inf,0.0,100
1093,2009-05-06,71.93975067138672,inf,0.0,100
1094,2009-05-07,70.94039916992188,inf,0.0,100
1095,2009-05-08,72.59561157226562,inf,0.0,100
1096,2009-05-11,71.23707580566406,inf,0.0,100
1097,2009-05-12,71.02628326416016,inf,0.0,100
1098,2009-05-13,69.23832702636719,inf,0.0,100
1099,2009-05-14,69.83170318603516,inf,0.0,100
1100,2009-05-15,69.26174926757812,inf,0.0,100
1101,2009-05-18,71.22927856445312,inf,0.0,100
1102,2009-05-19,71.14340209960938,inf,0.0,100
1103,2009-05-20,70.6671371459961,inf,0.0,100
1104,2009-05-21,69.65213775634766,inf,0.0,100
1105,2009-05-22,69.50377655029297,inf,0.0,100
1106,2009-05-26,71.283935546875,inf,0.0,100
1107,2009-05-27,70.01127624511719,inf,0.0,100
1108,2009-05-28,70.98721313476562,inf,0.0,100
1109,2009-05-29,72.24427032470703,inf,0.0,100
1110,2009-06-01,73.99319458007812,inf,0.0,100
1111,2009-06-02,74.05562591552734,inf,0.0,100
1112,2009-06-03,73.1187515258789,inf,0.0,100
1113,2009-06-04,73.80580139160156,inf,0.0,100
1114,2009-06-05,73.82139587402344,inf,0.0,100
1115,2009-06-08,73.51692199707031,inf,0.0,100
1116,2009-06-09,73.89168548583984,inf,0.0,100
1117,2009-06-10,73.70429992675781,inf,0.0,100
1118,2009-06-11,74.03219604492188,inf,0.0,100
1119,2009-06-12,74.23522186279297,inf,0.0,100
1120,2009-06-15,72.53315734863281,inf,0.0,100
1121,2009-06-16,71.54936218261719,inf,0.0,100
1122,2009-06-17,71.47913360595703,inf,0.0,100
1123,2009-06-18,72.0022201538086,inf,0.0,100
1124,2009-06-19,72.26763153076172,inf,0.0,100
1125,2009-06-22,70.10052490234375,inf,0.0,100
1126,2009-06-23,70.15547943115234,inf,0.0,100
1127,2009-06-24,70.76008605957031,inf,0.0,100
1128,2009-06-25,72.29902648925781,inf,0.0,100
1129,2009-06-26,72.11058807373047,inf,0.0,100
1130,2009-06-29,72.78582763671875,inf,0.0,100
1131,2009-06-30,72.19694519042969,inf,0.0,100
1132,2009-07-01,72.4953384399414,inf,0.0,100
1133,2009-07-02,70.51668548583984,inf,0.0,100
1134,2009-07-06,70.50880432128906,inf,0.0,100
1135,2009-07-07,69.14264678955078,inf,0.0,100
1136,2009-07-08,69.09552001953125,inf,0.0,100
1137,2009-07-09,69.22898864746094,inf,0.0,100
1138,2009-07-10,69.06413269042969,inf,0.0,100
1139,2009-07-13,70.74439239501953,inf,0.0,100
1140,2009-07-14,71.14482116699219,inf,0.0,100
1141,2009-07-15,73.22553253173828,inf,0.0,100
1142,2009-07-16,73.10775756835938,inf,0.0,100
1143,2009-07-17,73.90863800048828,inf,0.0,100
1144,2009-07-20,74.69380950927734,inf,0.0,100
1145,2009-07-21,75.03932189941406,inf,0.0,100
1146,2009-07-22,75.02360534667969,inf,0.0,100
1147,2009-07-23,76.68031311035156,inf,0.0,100
1148,2009-07-24,76.99439239501953,inf,0.0,100
1149,2009-07-27,77.2220687866211,inf,0.0,100
1150,2009-07-28,76.8609390258789,inf,0.0,100
1151,2009-07-29,76.6724624633789,inf,0.0,100
1152,2009-07-30,77.47334289550781,inf,0.0,100
1153,2009-07-31,77.58328247070312,inf,0.0,100
1154,2009-08-03,78.86309814453125,inf,0.0,100
1155,2009-08-04,79.06724548339844,inf,0.0,100
1156,2009-08-05,78.83956146240234,inf,0.0,100
1157,2009-08-06,78.4312515258789,inf,0.0,100
1158,2009-08-07,79.45984649658203,inf,0.0,100
1159,2009-08-10,79.2949447631836,inf,0.0,100
1160,2009-08-11,78.30561828613281,inf,0.0,100
1161,2009-08-12,79.14575958251953,inf,0.0,100
1162,2009-08-13,79.7503662109375,inf,0.0,100
1163,2009-08-14,79.13792419433594,inf,0.0,100
1164,2009-08-17,77.190673828125,inf,0.0,100
1165,2009-08-18,77.8031234741211,inf,0.0,100
1166,2009-08-19,78.48621368408203,inf,0.0,100
1167,2009-08-20,79.2949447631836,inf,0.0,100
1168,2009-08-21,80.849609375,inf,0.0,100
1169,2009-08-24,80.84175109863281,inf,0.0,100
1170,2009-08-25,80.998779296875,inf,0.0,100
1171,2009-08-26,81.00666046142578,inf,0.0,100
1172,2009-08-27,81.18724822998047,inf,0.0,100
1173,2009-08-28,81.1715087890625,inf,0.0,100
1174,2009-08-31,80.44917297363281,inf,0.0,100
1175,2009-09-01,78.6746826171875,inf,0.0,100
1176,2009-09-02,78.37628936767578,inf,0.0,100
1177,2009-09-03,79.02800750732422,inf,0.0,100
1178,2009-09-04,80.1351089477539,inf,0.0,100
1179,2009-09-08,80.82605743408203,inf,0.0,100
1180,2009-09-09,81.44633483886719,inf,0.0,100
1181,2009-09-10,82.27860260009766,inf,0.0,100
1182,2009-09-11,82.26290893554688,inf,0.0,100
1183,2009-09-14,82.66336059570312,inf,0.0,100
1184,2009-09-15,83.00881958007812,inf,0.0,100
1185,2009-09-16,84.26510620117188,inf,0.0,100
1186,2009-09-17,84.13948059082031,inf,0.0,100
1187,2009-09-18,84.19312286376953,inf,0.0,100
1188,2009-09-21,83.98013305664062,inf,0.0,100
1189,2009-09-22,84.4692611694336,inf,0.0,100
1190,2009-09-23,83.76709747314453,inf,0.0,100
1191,2009-09-24,82.84408569335938,inf,0.0,100
1192,2009-09-25,82.40229797363281,inf,0.0,100
1193,2009-09-28,83.8775634765625,inf,0.0,100
1194,2009-09-29,83.62510681152344,inf,0.0,100
1195,2009-09-30,83.30165100097656,inf,0.0,100
1196,2009-10-01,81.2347183227539,inf,0.0,100
1197,2009-10-02,80.85601043701172,inf,0.0,100
1198,2009-10-05,82.06302642822266,inf,0.0,100
1199,2009-10-06,83.23854064941406,inf,0.0,100
1200,2009-10-07,83.46730041503906,inf,0.0,100
1201,2009-10-08,84.10636138916016,inf,0.0,100
1202,2009-10-09,84.61914825439453,inf,0.0,100
1203,2009-10-12,84.95050048828125,inf,0.0,100
1204,2009-10-13,84.77693176269531,inf,0.0,100
1205,2009-10-14,86.23641967773438,inf,0.0,100
1206,2009-10-15,86.55200958251953,inf,0.0,100
1207,2009-10-16,85.90510559082031,inf,0.0,100
1208,2009-10-19,86.61509704589844,inf,0.0,100
1209,2009-10-20,86.15755462646484,inf,0.0,100
1210,2009-10-21,85.3843765258789,inf,0.0,100
1211,2009-10-22,86.25221252441406,inf,0.0,100
1212,2009-10-23,85.26604461669922,inf,0.0,100
1213,2009-10-26,84.34302520751953,inf,0.0,100
1214,2009-10-27,83.95643615722656,inf,0.0,100
1215,2009-10-28,82.37073516845703,inf,0.0,100
1216,2009-10-29,84.13790893554688,inf,0.0,100
1217,2009-10-30,81.70018005371094,inf,0.0,100
1218,2009-11-02,82.29973602294922,inf,0.0,100
1219,2009-11-03,82.56006622314453,inf,0.0,100
1220,2009-11-04,82.77310180664062,inf,0.0,100
1221,2009-11-05,84.29570770263672,inf,0.0,100
1222,2009-11-06,84.51657104492188,inf,0.0,100
1223,2009-11-09,86.44154357910156,inf,0.0,100
1224,2009-11-10,86.45734405517578,inf,0.0,100
1225,2009-11-11,86.89912414550781,inf,0.0,100
1226,2009-11-12,86.01554107666016,inf,0.0,100
1227,2009-11-13,86.48098754882812,inf,0.0,100
1228,2009-11-16,87.73536682128906,inf,0.0,100
1229,2009-11-17,87.83789825439453,inf,0.0,100
1230,2009-11-18,87.78271484375,inf,0.0,100
1231,2009-11-19,86.63874816894531,inf,0.0,100
1232,2009-11-20,86.33110046386719,inf,0.0,100
1233,2009-11-23,87.4277114868164,inf,0.0,100
1234,2009-11-24,87.56183624267578,inf,0.0,100
1235,2009-11-25,87.86949157714844,inf,0.0,100
1236,2009-11-27,86.44154357910156,inf,0.0,100
1237,2009-11-30,86.73343658447266,inf,0.0,100
1238,2009-12-01,87.80638122558594,inf,0.0,100
1239,2009-12-02,87.76692199707031,inf,0.0,100
1240,2009-12-03,87.08055114746094,inf,0.0,100
1241,2009-12-04,87.57756805419922,inf,0.0,100
1242,2009-12-07,87.4434814453125,inf,0.0,100
1243,2009-12-08,86.47310638427734,inf,0.0,100
1244,2009-12-09,86.79656219482422,inf,0.0,100
1245,2009-12-10,87.28570556640625,inf,0.0,100
1246,2009-12-11,87.6564712524414,inf,0.0,100
1247,2009-12-14,88.25605773925781,inf,0.0,100
1248,2009-12-15,87.84580993652344,inf,0.0,100
1249,2009-12-16,87.97993469238281,inf,0.0,100
1250,2009-12-17,86.92276763916016,inf,0.0,100
1251,2009-12-18,87.41452026367188,inf,0.0,100
1252,2009-12-21,88.30289459228516,inf,0.0,100
1253,2009-12-22,88.62017059326172,inf,0.0,100
1254,2009-12-23,88.7946548461914,inf,0.0,100
1255,2009-12-24,89.21501159667969,inf,0.0,100
1256,2009-12-28,89.40536499023438,inf,0.0,100
1257,2009-12-29,89.27847290039062,inf,0.0,100
1258,2009-12-30,89.24676513671875,inf,0.0,100
1259,2009-12-31,88.39015197753906,inf,0.0,100
1260,2010-01-04,89.88920593261719,inf,0.0,100
1261,2010-01-05,90.12715911865234,inf,0.0,100
1262,2010-01-06,90.19062042236328,inf,0.0,100
1263,2010-01-07,90.57135772705078,inf,0.0,100
1264,2010-01-08,90.87272644042969,inf,0.0,100
1265,2010-01-11,90.9996566772461,inf,0.0,100
1266,2010-01-12,90.15096282958984,inf,0.0,100
1267,2010-01-13,90.91239929199219,inf,0.0,100
1268,2010-01-14,91.15827178955078,inf,0.0,100
1269,2010-01-15,90.13510131835938,inf,0.0,100
1270,2010-01-19,91.26139831542969,inf,0.0,100
1271,2010-01-20,90.3333740234375,inf,0.0,100
1272,2010-01-21,88.59636688232422,inf,0.0,100
1273,2010-01-22,86.62139129638672,inf,0.0,100
1274,2010-01-25,87.0655288696289,inf,0.0,100
1275,2010-01-26,86.70068359375,inf,0.0,100
1276,2010-01-27,87.11314392089844,inf,0.0,100
1277,2010-01-28,86.11375427246094,inf,0.0,100
1278,2010-01-29,85.17782592773438,inf,0.0,100
1279,2010-02-01,86.50238037109375,inf,0.0,100
1280,2010-02-02,87.54936218261719,inf,0.0,100
1281,2010-02-03,87.11314392089844,inf,0.0,100
1282,2010-02-04,84.42430877685547,inf,0.0,100
1283,2010-02-05,84.59880828857422,inf,0.0,100
1284,2010-02-08,83.98809814453125,inf,0.0,100
1285,2010-02-09,85.04297637939453,inf,0.0,100
1286,2010-02-10,84.8764419555664,inf,0.0,100
1287,2010-02-11,85.7647705078125,inf,0.0,100
1288,2010-02-12,85.69337463378906,inf,0.0,100
1289,2010-02-16,87.04175567626953,inf,0.0,100
1290,2010-02-17,87.4542007446289,inf,0.0,100
1291,2010-02-18,87.96977996826172,inf,0.0,100
1292,2010-02-19,88.15218353271484,inf,0.0,100
1293,2010-02-22,88.16804504394531,inf,0.0,100
1294,2010-02-23,87.09728240966797,inf,0.0,100
1295,2010-02-24,87.89839172363281,inf,0.0,100
1296,2010-02-25,87.77940368652344,inf,0.0,100
1297,2010-02-26,87.83493041992188,inf,0.0,100
1298,2010-03-01,88.74705505371094,inf,0.0,100
1299,2010-03-02,88.99295043945312,inf,0.0,100
1300,2010-03-03,89.072265625,inf,0.0,100
1301,2010-03-04,89.3419418334961,inf,0.0,100
1302,2010-03-05,90.6189193725586,inf,0.0,100
1303,2010-03-08,90.6347885131836,inf,0.0,100
1304,2010-03-09,90.78551483154297,inf,0.0,100
1305,2010-03-10,91.18999481201172,inf,0.0,100
1306,2010-03-11,91.57070922851562,inf,0.0,100
1307,2010-03-12,91.57865905761719,inf,0.0,100
1308,2010-03-15,91.60244750976562,inf,0.0,100
1309,2010-03-16,92.3321762084961,inf,0.0,100
1310,2010-03-17,92.87945556640625,inf,0.0,100
1311,2010-03-18,92.83184051513672,inf,0.0,100
1312,2010-03-19,92.3619613647461,inf,0.0,100
1313,2010-03-22,92.85574340820312,inf,0.0,100
1314,2010-03-23,93.50883483886719,inf,0.0,100
1315,2010-03-24,93.05484771728516,inf,0.0,100
1316,2010-03-25,92.9035415649414,inf,0.0,100
1317,2010-03-26,92.84779357910156,inf,0.0,100
1318,2010-03-29,93.43714141845703,inf,0.0,100
1319,2010-03-30,93.50086975097656,inf,0.0,100
1320,2010-03-31,93.1822738647461,inf,0.0,100
1321,2010-04-01,93.81941986083984,inf,0.0,100
1322,2010-04-05,94.58399963378906,inf,0.0,100
1323,2010-04-06,94.80702209472656,inf,0.0,100
1324,2010-04-07,94.26541900634766,inf,0.0,100
1325,2010-04-08,94.59195709228516,inf,0.0,100
1326,2010-04-09,95.21320343017578,inf,0.0,100
1327,2010-04-12,95.36448669433594,inf,0.0,100
1328,2010-04-13,95.43617248535156,inf,0.0,100
1329,2010-04-14,96.51936340332031,inf,0.0,100
1330,2010-04-15,96.5989761352539,inf,0.0,100
1331,2010-04-16,95.06185150146484,inf,0.0,100
1332,2010-04-19,95.42025756835938,inf,0.0,100
1333,2010-04-20,96.2724380493164,inf,0.0,100
1334,2010-04-21,96.09722137451172,inf,0.0,100
1335,2010-04-22,96.38394165039062,inf,0.0,100
1336,2010-04-23,97.01310729980469,inf,0.0,100
1337,2010-04-26,96.6467514038086,inf,0.0,100
1338,2010-04-27,94.36100769042969,inf,0.0,100
1339,2010-04-28,95.07777404785156,inf,0.0,100
1340,2010-04-29,96.25650787353516,inf,0.0,100
1341,2010-04-30,94.6238021850586,inf,0.0,100
1342,2010-05-03,95.85032653808594,inf,0.0,100
1343,2010-05-04,93.59639739990234,inf,0.0,100
1344,2010-05-05,93.03890991210938,inf,0.0,100
1345,2010-05-06,89.94878387451172,inf,0.0,100
1346,2010-05-07,88.61077117919922,inf,0.0,100
1347,2010-05-10,92.51329040527344,inf,0.0,100
1348,2010-05-11,92.25045013427734,inf,0.0,100
1349,2010-05-12,93.54070281982422,inf,0.0,100
1350,2010-05-13,92.37787628173828,inf,0.0,100
1351,2010-05-14,90.70536804199219,inf,0.0,100
1352,2010-05-17,90.753173828125,inf,0.0,100
1353,2010-05-18,89.5186996459961,inf,0.0,100
1354,2010-05-19,89.00898742675781,inf,0.0,100
1355,2010-05-20,85.64804077148438,inf,0.0,100
1356,2010-05-21,86.8984375,inf,0.0,100
1357,2010-05-24,85.78346252441406,inf,0.0,100
1358,2010-05-25,85.87104034423828,inf,0.0,100
1359,2010-05-26,85.35337829589844,inf,0.0,100
1360,2010-05-27,88.21257781982422,inf,0.0,100
1361,2010-05-28,87.10552978515625,inf,0.0,100
1362,2010-06-01,85.64009094238281,inf,0.0,100
1363,2010-06-02,87.8700942993164,inf,0.0,100
1364,2010-06-03,88.17273712158203,inf,0.0,100
1365,2010-06-04,85.07463073730469,inf,0.0,100
1366,2010-06-07,84.01538848876953,inf,0.0,100
1367,2010-06-08,84.91535186767578,inf,0.0,100
1368,2010-06-09,84.46139526367188,inf,0.0,100
1369,2010-06-10,86.93032836914062,inf,0.0,100
1370,2010-06-11,87.3523941040039,inf,0.0,100
1371,2010-06-14,87.21700286865234,inf,0.0,100
1372,2010-06-15,89.20015716552734,inf,0.0,100
1373,2010-06-16,89.16825866699219,inf,0.0,100
1374,2010-06-17,89.3116226196289,inf,0.0,100
1375,2010-06-18,89.40847778320312,inf,0.0,100
1376,2010-06-21,89.15239715576172,inf,0.0,100
1377,2010-06-22,87.67998504638672,inf,0.0,100
1378,2010-06-23,87.40790557861328,inf,0.0,100
1379,2010-06-24,85.95951843261719,inf,0.0,100
1380,2010-06-25,86.31961059570312,inf,0.0,100
1381,2010-06-28,86.04753112792969,inf,0.0,100
1382,2010-06-29,83.39080810546875,inf,0.0,100
1383,2010-06-30,82.59858703613281,inf,0.0,100
1384,2010-07-01,82.23050689697266,inf,0.0,100
1385,2010-07-02,81.7823486328125,inf,0.0,100
1386,2010-07-06,82.31855010986328,inf,0.0,100
1387,2010-07-07,84.91121673583984,inf,0.0,100
1388,2010-07-08,85.75144958496094,inf,0.0,100
1389,2010-07-09,86.3916244506836,inf,0.0,100
1390,2010-07-12,86.44766235351562,inf,0.0,100
1391,2010-07-13,87.75200653076172,inf,0.0,100
1392,2010-07-14,87.74401092529297,inf,0.0,100
1393,2010-07-15,87.76801300048828,inf,0.0,100
1394,2010-07-16,85.35136413574219,inf,0.0,100
1395,2010-07-19,85.8554916381836,inf,0.0,100
1396,2010-07-20,86.80773162841797,inf,0.0,100
1397,2010-07-21,85.679443359375,inf,0.0,100
1398,2010-07-22,87.59197235107422,inf,0.0,100
1399,2010-07-23,88.3521728515625,inf,0.0,100
1400,2010-07-26,89.27241516113281,inf,0.0,100
1401,2010-07-27,89.2644271850586,inf,0.0,100
1402,2010-07-28,88.68827819824219,inf,0.0,100
1403,2010-07-29,88.25614166259766,inf,0.0,100
1404,2010-07-30,88.24014282226562,inf,0.0,100
1405,2010-08-02,90.23269653320312,inf,0.0,100
1406,2010-08-03,89.80055236816406,inf,0.0,100
1407,2010-08-04,90.4007568359375,inf,0.0,100
1408,2010-08-05,90.30470275878906,inf,0.0,100
1409,2010-08-06,89.93661499023438,inf,0.0,100
1410,2010-08-09,90.4167251586914,inf,0.0,100
1411,2010-08-10,89.92859649658203,inf,0.0,100
1412,2010-08-11,87.46390533447266,inf,0.0,100
1413,2010-08-12,86.92780303955078,inf,0.0,100
1414,2010-08-13,86.67169952392578,inf,0.0,100
1415,2010-08-16,86.6317138671875,inf,0.0,100
1416,2010-08-17,87.69596862792969,inf,0.0,100
1417,2010-08-18,87.85604095458984,inf,0.0,100
1418,2010-08-19,86.32758331298828,inf,0.0,100
1419,2010-08-20,86.04753112792969,inf,0.0,100
1420,2010-08-23,85.71946716308594,inf,0.0,100
1421,2010-08-24,84.4471206665039,inf,0.0,100
1422,2010-08-25,84.77519989013672,inf,0.0,100
1423,2010-08-26,84.20703125,inf,0.0,100
1424,2010-08-27,85.51142120361328,inf,0.0,100
1425,2010-08-30,84.27102661132812,inf,0.0,100
1426,2010-08-31,84.27102661132812,inf,0.0,100
1427,2010-09-01,86.79173278808594,inf,0.0,100
1428,2010-09-02,87.59996795654297,inf,0.0,100
1429,2010-09-03,88.73628997802734,inf,0.0,100
1430,2010-09-07,87.73599243164062,inf,0.0,100
1431,2010-09-08,88.3521728515625,inf,0.0,100
1432,2010-09-09,88.76029205322266,inf,0.0,100
1433,2010-09-10,89.20841217041016,inf,0.0,100
1434,2010-09-13,90.20068359375,inf,0.0,100
1435,2010-09-14,90.14466857910156,inf,0.0,100
1436,2010-09-15,90.4887466430664,inf,0.0,100
1437,2010-09-16,90.4647445678711,inf,0.0,100
1438,2010-09-17,90.4985580444336,inf,0.0,100
1439,2010-09-20,91.88230895996094,inf,0.0,100
1440,2010-09-21,91.69725799560547,inf,0.0,100
1441,2010-09-22,91.2467269897461,inf,0.0,100
1442,2010-09-23,90.50660705566406,inf,0.0,100
1443,2010-09-24,92.37303924560547,inf,0.0,100
1444,2010-09-27,91.9305648803711,inf,0.0,100
1445,2010-09-28,92.25234985351562,inf,0.0,100
1446,2010-09-29,92.09144592285156,inf,0.0,100
1447,2010-09-30,91.81793975830078,inf,0.0,100
1448,2010-10-01,92.20407104492188,inf,0.0,100
1449,2010-10-04,91.51221466064453,inf,0.0,100
1450,2010-10-05,93.35450744628906,inf,0.0,100
1451,2010-10-06,93.34647369384766,inf,0.0,100
1452,2010-10-07,93.23384094238281,inf,0.0,100
1453,2010-10-08,93.75678253173828,inf,0.0,100
1454,2010-10-11,93.84526062011719,inf,0.0,100
1455,2010-10-12,94.13491821289062,inf,0.0,100
1456,2010-10-13,94.86700439453125,inf,0.0,100
1457,2010-10-14,94.49691772460938,inf,0.0,100
1458,2010-10-15,94.69001007080078,inf,0.0,100
1459,2010-10-18,95.15660095214844,inf,0.0,100
1460,2010-10-19,93.9096450805664,inf,0.0,100
1461,2010-10-20,94.8267822265625,inf,0.0,100
1462,2010-10-21,95.03592681884766,inf,0.0,100
1463,2010-10-22,95.21290588378906,inf,0.0,100
1464,2010-10-25,95.49452209472656,inf,0.0,100
1465,2010-10-26,95.51058197021484,inf,0.0,100
1466,2010-10-27,95.23703002929688,inf,0.0,100
1467,2010-10-28,95.25315856933594,inf,0.0,100
1468,2010-10-29,95.3255615234375,inf,0.0,100
1469,2010-11-01,95.35774993896484,inf,0.0,100
1470,2010-11-02,96.11397552490234,inf,0.0,100
1471,2010-11-03,96.50012969970703,inf,0.0,100
1472,2010-11-04,98.35853576660156,inf,0.0,100
1473,2010-11-05,98.72862243652344,inf,0.0,100
1474,2010-11-08,98.5435791015625,inf,0.0,100
1475,2010-11-09,97.83560180664062,inf,0.0,100
1476,2010-11-10,98.22980499267578,inf,0.0,100
1477,2010-11-11,97.85973358154297,inf,0.0,100
1478,2010-11-12,96.70125579833984,inf,0.0,100
1479,2010-11-15,96.56446075439453,inf,0.0,100
1480,2010-11-16,95.06006622314453,inf,0.0,100
1481,2010-11-17,95.10833740234375,inf,0.0,100
1482,2010-11-18,96.5081558227539,inf,0.0,100
1483,2010-11-19,96.77367401123047,inf,0.0,100
1484,2010-11-22,96.69322967529297,inf,0.0,100
1485,2010-11-23,95.29338073730469,inf,0.0,100
1486,2010-11-24,96.70125579833984,inf,0.0,100
1487,2010-11-26,95.574951171875,inf,0.0,100
1488,2010-11-29,95.86459350585938,inf,0.0,100
1489,2010-11-30,95.3255615234375,inf,0.0,100
1490,2010-12-01,97.35289764404297,inf,0.0,100
1491,2010-12-02,98.59989166259766,inf,0.0,100
1492,2010-12-03,98.86536407470703,inf,0.0,100
1493,2010-12-06,98.76079559326172,inf,0.0,100
1494,2010-12-07,98.8171157836914,inf,0.0,100
1495,2010-12-08,99.17910766601562,inf,0.0,100
1496,2010-12-09,99.5652847290039,inf,0.0,100
1497,2010-12-10,100.14453125,inf,0.0,100
1498,2010-12-13,100.2088851928711,inf,0.0,100
1499,2010-12-14,100.29740142822266,inf,0.0,100
1500,2010-12-15,99.83883666992188,inf,0.0,100
1501,2010-12-16,100.4180679321289,inf,0.0,100
1502,2010-12-17,100.52562713623047,inf,0.0,100
1503,2010-12-20,100.76826477050781,inf,0.0,100
1504,2010-12-21,101.40717315673828,inf,0.0,100
1505,2010-12-22,101.72256469726562,inf,0.0,100
1506,2010-12-23,101.57698059082031,inf,0.0,100
1507,2010-12-27,101.6174087524414,inf,0.0,100
1508,2010-12-28,101.76300048828125,inf,0.0,100
1509,2010-12-29,101.83576202392578,inf,0.0,100
1510,2010-12-30,101.67402648925781,inf,0.0,100
1511,2010-12-31,101.69830322265625,inf,0.0,100
1512,2011-01-03,102.7496566772461,inf,0.0,100
1513,2011-01-04,102.69305419921875,inf,0.0,100
1514,2011-01-05,103.22679901123047,inf,0.0,100
1515,2011-01-06,103.02462005615234,inf,0.0,100
1516,2011-01-07,102.82243347167969,inf,0.0,100
1517,2011-01-10,102.69305419921875,inf,0.0,100
1518,2011-01-11,103.05696105957031,inf,0.0,100
1519,2011-01-12,103.98703002929688,inf,0.0,100
1520,2011-01-13,103.81718444824219,inf,0.0,100
1521,2011-01-14,104.56929779052734,inf,0.0,100
1522,2011-01-18,104.7472152709961,inf,0.0,100
1523,2011-01-19,103.72012329101562,inf,0.0,100
1524,2011-01-20,103.58263397216797,inf,0.0,100
1525,2011-01-21,103.81718444824219,inf,0.0,100
1526,2011-01-24,104.40755462646484,inf,0.0,100
1527,2011-01-25,104.46415710449219,inf,0.0,100
1528,2011-01-26,104.8685073852539,inf,0.0,100
1529,2011-01-27,105.12732696533203,inf,0.0,100
1530,2011-01-28,103.29149627685547,inf,0.0,100
1531,2011-01-31,104.06788635253906,inf,0.0,100
1532,2011-02-01,105.7338638305664,inf,0.0,100
1533,2011-02-02,105.5317153930664,inf,0.0,100
1534,2011-02-03,105.76622772216797,inf,0.0,100
1535,2011-02-04,106.0654296875,inf,0.0,100
1536,2011-02-07,106.72862243652344,inf,0.0,100
1537,2011-02-08,107.21385192871094,inf,0.0,100
1538,2011-02-09,106.97122192382812,inf,0.0,100
1539,2011-02-10,107.01168060302734,inf,0.0,100
1540,2011-02-11,107.65057373046875,inf,0.0,100
1541,2011-02-14,107.90938568115234,inf,0.0,100
1542,2011-02-15,107.56970977783203,inf,0.0,100
1543,2011-02-16,108.24903869628906,inf,0.0,100
1544,2011-02-17,108.57252502441406,inf,0.0,100
1545,2011-02-18,108.79895782470703,inf,0.0,100
1546,2011-02-22,106.61540222167969,inf,0.0,100
1547,2011-02-23,105.96031188964844,inf,0.0,100
1548,2011-02-24,105.88751983642578,inf,0.0,100
1549,2011-02-25,107.01976013183594,inf,0.0,100
1550,2011-02-28,107.68290710449219,inf,0.0,100
1551,2011-03-01,105.88751983642578,inf,0.0,100
1552,2011-03-02,106.11399841308594,inf,0.0,100
1553,2011-03-03,107.94171905517578,inf,0.0,100
1554,2011-03-04,107.13298797607422,inf,0.0,100
1555,2011-03-07,106.29188537597656,inf,0.0,100
1556,2011-03-08,107.22196960449219,inf,0.0,100
1557,2011-03-09,107.06828308105469,inf,0.0,100
1558,2011-03-10,105.08687591552734,inf,0.0,100
1559,2011-03-11,105.81473541259766,inf,0.0,100
1560,2011-03-14,105.17585754394531,inf,0.0,100
1561,2011-03-15,103.97084045410156,inf,0.0,100
