,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,YTD
2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005,0.008711064156704973,-0.013683591649150229,-0.0040348830953022,0.025163900456985466,0.018383250187810285,0.004782670542499368,-0.02186850357211101,0.020005214576129804,-0.017522927405358435,-0.012393208284794177,0.006254062040031094,0.013658827364954051,0.026382976307030015
2006,-0.0070318266023428055,-0.0010357915444376697,-0.013578489951335149,-0.0062714568347853605,-0.001067972408827722,0.0022961886019965405,0.01677285726899136,0.017635143042755486,0.012075489138188455,0.00538579620340407,0.013114640790784504,-0.012757227956627926,0.025160394020322885
2007,-0.004003058235401813,0.02055141160119711,-0.0013825566582440496,0.006064686094773286,-0.013934933190623111,-0.004676242018742616,0.022568083165096064,0.022630731241147117,0.0008833856250152206,0.010769323332724623,0.04047603544872991,0.0005051626151746369,0.1037886171488509
2008,0.03355912066187483,0.012393519869945191,0.013372916098259857,-0.024174338190168565,-0.017774871982106033,0.011459422217023008,0.007206091263622039,0.015266401880111191,-0.0014030605733512669,-0.008630017766246945,0.07753910994788393,0.051561790976588195,0.17917403015027933
2009,-0.03887181802295103,-0.007349044910362368,0.03313692975263027,-0.02745247593799227,-0.020773031307768974,-0.005570929808762282,0.008317188317779944,0.007634433395142359,0.011242741033514969,-0.001378791703545823,0.020171182576798286,-0.04402769596785139,-0.06593197219471436
2010,0.02370162589901259,0.0033184003905593062,-0.010568454189907484,0.016527747532674386,0.029331723508370322,0.030483513547526764,0.009096439630486675,0.03355940750387387,-3.0410807375647053e-05,-7.096070851564384e-05,-0.00898119341453052,-0.03430916124206318,0.09359789542155883
2011,-0.0002136477763948763,-0.0020842536360808905,-0.0015451205260494927,0.018412416666335307,0.02505556382337648,-0.0050444712596897645,0.03169604634509193,0.04651416222023563,0.022369562655034647,-0.012864653759393385,0.0057991140322946055,0.019875651889899038,0.1564963031905493
2012,0.008620151667620535,-0.0109985765769115,-0.01591167754008682,0.02509147424619962,0.028695547129747645,-0.004143413735280488,0.014011343536426413,-0.0011726479437181858,-0.003482472481670329,-0.003960331521232541,0.009791672638273186,-0.009404278446874748,0.0366400104781377
2013,-0.012931032347069715,0.011325131018567358,0.002868321595492551,0.01525275207876775,-0.031050302510555294,-0.025461456137527816,-0.00352700922764948,-0.014225410038841924,0.01846229931750165,0.007777200484765601,-0.008762713581382475,-0.020906149836949606,-0.06090132403769166
2014,0.0306324547741903,0.0035744687676801945,-0.005610582408771436,0.007583203633576785,0.018254315953608158,-0.0021676549252024335,-0.002205602397116535,0.018802704432999917,-0.010494244674235986,0.015362547315998176,0.012886207849864384,0.0012943220329404426,0.09068086670135389
2015,0.04302312634637495,-0.024717477331013926,0.008560385484048805,-0.0063298624707949225,-0.004163380990564236,-0.016308913826815652,0.015183917170648487,0.0007904026870668712,0.01579262876630705,-0.006369802441234751,-0.004276933343137723,-0.0045304487444309816,0.015078431693465122
2016,0.033336711613144,0.014859932985143542,-0.0006613509160376951,-0.0015610995634105507,-0.0009923373008607905,0.030876290520197136,0.0024645406720338325,-0.010114206865234787,0.0023744140563053406,-0.014946560516360119,-0.0422727926162908,-0.0011846278008942335,0.010016414309694355
2017,0.0021941056481411536,0.007235894102467055,0.000805829644621614,0.011087816082505864,0.008267530827614555,-0.005095277901897899,0.0037480703044265873,0.014575560860516923,-0.014415226281997318,-0.001889954734219268,-0.0027923814946235748,0.0018476715389903475,0.02552872315570598
2018,-0.021502149954278682,-0.009327956142384242,0.011557693622040954,-0.012765605045433337,0.009861378769574936,0.0019743671902545668,-0.005277489563620508,0.010140043981691216,-0.012050487799576404,-0.003030639257404655,0.01330056843673244,0.028042761341185996,0.009877405638765824
2019,0.006525846357716025,-0.005255010474715438,0.026551578555886746,-0.005185435597718779,0.030485985027020934,0.012171355704224007,0.00038240248006982114,0.03951651943642709,-0.01186086284970167,0.0018789172979840618,-0.00687197101943593,-0.009280576691807374,0.08029515437836232
2020,0.03465805352767948,0.029616900962579296,0.037226856447173606,0.0027526411627896152,0.0032746523033040376,0.00042679833216063834,0.008541299803023428,-0.00969836797197321,0.0032777592294517266,-0.013808062021547274,0.003383786439565606,-0.00238463573288461,0.10006729336985298
2021,-0.010921197763277934,-0.023633121214634678,-0.02385688239202799,0.010012340044059709,0.004248753398358396,0.010225515856596257,0.01990250465598309,-0.004029438874953217,0.0,0.0,0.0,0.0,-0.018819509807047385
