,0
start,2004-12-31 00:00:00
end,2022-01-13 00:00:00
rf,0.0
total_return,9.814032978215362
cagr,0.15000086859949846
max_drawdown,-0.5340399684574512
calmar,0.28087947992501155
mtd,-0.050747774617736385
three_month,0.050395486728608274
six_month,0.04453836021876345
ytd,-0.050747774617736385
one_year,0.2007322284025561
three_year,0.3420916067558606
five_year,0.2603246121660272
ten_year,0.21734857288979859
incep,0.15000086859949846
daily_sharpe,0.7675648064044813
daily_sortino,1.216664577693009
daily_mean,0.16231637106409608
daily_vol,0.2114692723138751
daily_skew,-0.14680795727619622
daily_kurt,8.605058795763043
best_day,0.12164786337112887
worst_day,-0.1197878807969478
monthly_sharpe,0.8842243634034354
monthly_sortino,1.6087621196427804
monthly_mean,0.15566457983022358
monthly_vol,0.17604647222234499
monthly_skew,-0.3960527209025611
monthly_kurt,0.6541326129802592
best_month,0.1497374263197233
worst_month,-0.1557625092172934
yearly_sharpe,0.7359476632655536
yearly_sortino,1.6777179408423477
yearly_mean,0.1650144138264914
yearly_vol,0.22422031084967098
yearly_skew,-0.6244542840186086
yearly_kurt,1.5441002460062458
best_year,0.546841223445919
worst_year,-0.41727175739802
avg_drawdown,-0.026239497289443716
avg_drawdown_days,23.662280701754387
avg_up_month,0.04447587111962491
avg_down_month,-0.0372745551346804
win_year_perc,0.8333333333333334
twelve_month_win_perc,0.8717948717948718
