,Date,upro,tmf,gld,portfolio,upro_rb,tmf_rb,gld_rb,portfolio_rb
21,2010-02-02,3.9329142570495605,7.1377854347229,109.12999725341797,101.19233819604733,4.079390525817871,6.799966335296631,107.30999755859375,100.0
22,2010-02-03,3.874432325363159,6.882787227630615,108.69999694824219,99.69608717777754,4.079390525817871,6.799966335296631,107.30999755859375,100.0
23,2010-02-04,3.518937349319458,7.238043785095215,104.37000274658203,96.80606376664026,4.079390525817871,6.799966335296631,107.30999755859375,100.0
24,2010-02-05,3.5392441749572754,7.2663774490356445,104.68000030517578,97.17912003716795,4.079390525817871,6.799966335296631,107.30999755859375,100.0
25,2010-02-08,3.4631636142730713,7.305606842041016,104.04000091552734,96.5588957110561,4.079390525817871,6.799966335296631,107.30999755859375,100.0
26,2010-02-09,3.588250160217285,7.083299160003662,105.41000366210938,97.14649902174668,4.079390525817871,6.799966335296631,107.30999755859375,100.0
27,2010-02-10,3.5684852600097656,6.8697099685668945,105.12000274658203,96.1049912309201,4.079390525817871,6.799966335296631,107.30999755859375,100.0
28,2010-02-11,3.6754307746887207,6.741121768951416,107.12999725341797,97.22417592079195,4.079390525817871,6.799966335296631,107.30999755859375,100.0
29,2010-02-12,3.6654140949249268,6.817401885986328,107.04000091552734,97.40130015512204,4.079390525817871,6.799966335296631,107.30999755859375,100.0
30,2010-02-16,3.8405888080596924,6.878427028656006,109.62000274658203,99.90131880738605,4.079390525817871,6.799966335296631,107.30999755859375,100.0
31,2010-02-17,3.8941967487335205,6.65830135345459,109.25,99.24815932499236,4.079390525817871,6.799966335296631,107.30999755859375,100.0
32,2010-02-18,3.967841148376465,6.544968605041504,109.9800033569336,99.62295023964192,4.079390525817871,6.799966335296631,107.30999755859375,100.0
33,2010-02-19,3.993833541870117,6.647403717041016,109.47000122070312,99.92121239351258,4.079390525817871,6.799966335296631,107.30999755859375,100.0
34,2010-02-22,3.987335681915283,6.597275733947754,109.06999969482422,99.51071952330754,4.079390525817871,6.799966335296631,107.30999755859375,100.0
35,2010-02-23,3.8438379764556885,6.917658805847168,107.88999938964844,99.2593886535106,4.079390525817871,6.799966335296631,107.30999755859375,100.0
36,2010-02-24,3.951866388320923,6.93509578704834,107.36000061035156,99.73858568226557,4.079390525817871,6.799966335296631,107.30999755859375,100.0
37,2010-02-25,3.9385998249053955,7.061505317687988,108.30999755859375,100.56466794119012,4.079390525817871,6.799966335296631,107.30999755859375,100.0
38,2010-02-26,3.9467227458953857,7.166119575500488,109.43000030517578,101.52091519191222,4.079390525817871,6.799966335296631,107.30999755859375,100.0
39,2010-03-01,4.065582752227783,7.166119575500488,109.43000030517578,102.24933286595048,4.079390525817871,6.799966335296631,107.30999755859375,100.0
40,2010-03-02,4.0937395095825195,7.129066467285156,111.0199966430664,103.02650504930835,4.079390525817871,6.799966335296631,107.30999755859375,100.0
41,2010-03-03,4.1099853515625,7.0636820793151855,111.62999725341797,103.16990412194427,4.079390525817871,6.799966335296631,107.30999755859375,100.0
42,2010-03-04,4.146264553070068,7.163938999176025,110.83000183105469,103.38808008887437,4.079390525817871,6.799966335296631,107.30999755859375,100.0
43,2010-03-05,4.326583385467529,6.87407112121582,110.80999755859375,103.41812317944039,4.079390525817871,6.799966335296631,107.30999755859375,100.0
44,2010-03-08,4.32604455947876,6.780351638793945,109.87999725341797,102.63693826327143,4.079390525817871,6.799966335296631,107.30999755859375,100.0
45,2010-03-09,4.347704887390137,6.7890706062316895,109.72000122070312,102.72718735472193,4.079390525817871,6.799966335296631,107.30999755859375,100.0
46,2010-03-10,4.4067277908325195,6.741121768951416,108.47000122070312,102.33019320875675,4.079390525817871,6.799966335296631,107.30999755859375,100.0
47,2010-03-11,4.463583469390869,6.795609474182129,108.5999984741211,102.93951997439174,4.079390525817871,6.799966335296631,107.30999755859375,100.0
48,2010-03-12,4.4603352546691895,6.932915210723877,107.94999694824219,103.12155513717885,4.079390525817871,6.799966335296631,107.30999755859375,100.0
49,2010-03-15,4.467646598815918,6.926375865936279,108.36000061035156,103.33335693439365,4.079390525817871,6.799966335296631,107.30999755859375,100.0
50,2010-03-16,4.574321269989014,7.081120491027832,110.4000015258789,105.50653293011689,4.079390525817871,6.799966335296631,107.30999755859375,100.0
51,2010-03-17,4.652838230133057,7.16176176071167,109.58999633789062,105.90677669335915,4.079390525817871,6.799966335296631,107.30999755859375,100.0
52,2010-03-18,4.6490478515625,7.0985565185546875,110.33999633789062,106.00062935868941,4.079390525817871,6.799966335296631,107.30999755859375,100.0
53,2010-03-19,4.573508262634277,7.1181721687316895,108.27999877929688,104.64997692139409,4.079390525817871,6.799966335296631,107.30999755859375,100.0
54,2010-03-22,4.647965431213379,7.157402038574219,107.75,105.00355838017504,4.079390525817871,6.799966335296631,107.30999755859375,100.0
55,2010-03-23,4.750309467315674,7.036083221435547,108.31999969482422,105.4503184155319,4.079390525817871,6.799966335296631,107.30999755859375,100.0
56,2010-03-24,4.681893825531006,6.646284580230713,106.30000305175781,102.65675510338504,4.079390525817871,6.799966335296631,107.30999755859375,100.0
57,2010-03-25,4.654265403747559,6.508322238922119,106.77999877929688,102.20387012797292,4.079390525817871,6.799966335296631,107.30999755859375,100.0
58,2010-03-26,4.656703948974609,6.574018478393555,108.58999633789062,103.30369583531511,4.079390525817871,6.799966335296631,107.30999755859375,100.0
59,2010-03-29,4.736603736877441,6.479852676391602,108.75,103.52170357488424,4.079390525817871,6.799966335296631,107.30999755859375,100.0
60,2010-03-30,4.74500036239624,6.552118301391602,107.97000122070312,103.47541244916147,4.079390525817871,6.799966335296631,107.30999755859375,100.0
61,2010-03-31,4.692726135253906,6.683511734008789,108.94999694824219,104.09474233605225,4.692726135253906,6.683511734008789,108.94999694824219,104.09474233605225
62,2010-04-01,4.792398452758789,6.622196197509766,110.26000213623047,105.03454667496474,4.692726135253906,6.683511734008789,108.94999694824219,104.09474233605225
63,2010-04-05,4.905341625213623,6.284954071044922,110.88999938964844,104.64871369545297,4.692726135253906,6.683511734008789,108.94999694824219,104.09474233605225
64,2010-04-06,4.941094875335693,6.309041976928711,111.02999877929688,105.00765630944633,4.692726135253906,6.683511734008789,108.94999694824219,104.09474233605225
65,2010-04-07,4.862820148468018,6.574018478393555,112.48999786376953,106.3027915329904,4.692726135253906,6.683511734008789,108.94999694824219,104.09474233605225
66,2010-04-08,4.905341625213623,6.569637298583984,112.6500015258789,106.59797350969275,4.692726135253906,6.683511734008789,108.94999694824219,104.09474233605225
67,2010-04-09,5.00230598449707,6.611246585845947,113.63999938964844,107.77064738168346,4.692726135253906,6.683511734008789,108.94999694824219,104.09474233605225
68,2010-04-12,5.030475616455078,6.7382588386535645,113.01000213623047,108.1204515372659,4.692726135253906,6.683511734008789,108.94999694824219,104.09474233605225
69,2010-04-13,5.04618501663208,6.808335304260254,112.69000244140625,108.32755673052594,4.692726135253906,6.683511734008789,108.94999694824219,104.09474233605225
70,2010-04-14,5.207881450653076,6.6375250816345215,113.02999877929688,108.72158640335668,4.692726135253906,6.683511734008789,108.94999694824219,104.09474233605225
71,2010-04-15,5.22792387008667,6.676942825317383,113.6500015258789,109.2824002651126,4.692726135253906,6.683511734008789,108.94999694824219,104.09474233605225
72,2010-04-16,4.978201389312744,6.825852870941162,111.23999786376953,107.32606618213137,4.692726135253906,6.683511734008789,108.94999694824219,104.09474233605225
73,2010-04-19,5.024787902832031,6.757967472076416,111.1500015258789,107.27709418855004,4.692726135253906,6.683511734008789,108.94999694824219,104.09474233605225
74,2010-04-20,5.16156530380249,6.845562934875488,111.45999908447266,108.52476141699735,4.692726135253906,6.683511734008789,108.94999694824219,104.09474233605225
75,2010-04-21,5.132856369018555,7.022943019866943,112.30999755859375,109.46228188927088,4.692726135253906,6.683511734008789,108.94999694824219,104.09474233605225
76,2010-04-22,5.18025541305542,6.946296691894531,111.83999633789062,109.20216809767032,4.692726135253906,6.683511734008789,108.94999694824219,104.09474233605225
77,2010-04-23,5.2823638916015625,6.860891819000244,113.19000244140625,110.08079441849534,4.692726135253906,6.683511734008789,108.94999694824219,104.09474233605225
78,2010-04-26,5.22061014175415,6.867462635040283,112.75,109.55372453321813,4.692726135253906,6.683511734008789,108.94999694824219,104.09474233605225
79,2010-04-27,4.850903034210205,7.200323581695557,114.62999725341797,109.69767406889778,4.692726135253906,6.683511734008789,108.94999694824219,104.09474233605225
80,2010-04-28,4.955450057983398,6.9966654777526855,114.30999755859375,109.33158735203384,4.692726135253906,6.683511734008789,108.94999694824219,104.09474233605225
81,2010-04-29,5.145315647125244,7.088639736175537,114.27999877929688,110.72828450253718,4.692726135253906,6.683511734008789,108.94999694824219,104.09474233605225
82,2010-04-30,4.884217739105225,7.349236011505127,115.36000061035156,110.81098017770071,4.692726135253906,6.683511734008789,108.94999694824219,104.09474233605225
83,2010-05-03,5.080311298370361,7.325146675109863,115.7300033569336,111.98138419674443,4.692726135253906,6.683511734008789,108.94999694824219,104.09474233605225
84,2010-05-04,4.713582515716553,7.736842632293701,114.87000274658203,111.13986494287266,4.692726135253906,6.683511734008789,108.94999694824219,104.09474233605225
85,2010-05-05,4.635035514831543,7.876997947692871,115.08999633789062,111.35509931212711,4.692726135253906,6.683511734008789,108.94999694824219,104.09474233605225
86,2010-05-06,4.1732378005981445,8.691630363464355,118.48999786376953,113.59037083528607,4.692726135253906,6.683511734008789,108.94999694824219,104.09474233605225
87,2010-05-07,3.989332437515259,8.275551795959473,118.2699966430664,110.84532724487931,4.692726135253906,6.683511734008789,108.94999694824219,104.09474233605225
88,2010-05-10,4.50665283203125,7.72808313369751,117.56999969482422,111.2480588327871,4.692726135253906,6.683511734008789,108.94999694824219,104.09474233605225
89,2010-05-11,4.4676513671875,7.6864776611328125,120.66000366210938,112.3459253642582,4.692726135253906,6.683511734008789,108.94999694824219,104.09474233605225
90,2010-05-12,4.65724515914917,7.4674882888793945,121.4000015258789,112.89815293246036,4.692726135253906,6.683511734008789,108.94999694824219,104.09474233605225
91,2010-05-13,4.483901023864746,7.64705753326416,120.55999755859375,112.23477300337635,4.692726135253906,6.683511734008789,108.94999694824219,104.09474233605225
92,2010-05-14,4.241763114929199,8.074087142944336,120.37000274658203,112.46395569899214,4.692726135253906,6.683511734008789,108.94999694824219,104.09474233605225
93,2010-05-17,4.246368408203125,7.953641891479492,119.36000061035156,111.53801894943116,4.692726135253906,6.683511734008789,108.94999694824219,104.09474233605225
94,2010-05-18,4.077088832855225,8.385047912597656,119.48999786376953,112.3411466721818,4.692726135253906,6.683511734008789,108.94999694824219,104.09474233605225
95,2010-05-19,4.004500389099121,8.4857816696167,116.62999725341797,110.9645595798089,4.692726135253906,6.683511734008789,108.94999694824219,104.09474233605225
96,2010-05-20,3.5454111099243164,9.031060218811035,115.83999633789062,110.1644243596146,4.692726135253906,6.683511734008789,108.94999694824219,104.09474233605225
97,2010-05-21,3.674334764480591,9.07923698425293,115.22000122070312,110.77077898891261,4.692726135253906,6.683511734008789,108.94999694824219,104.09474233605225
98,2010-05-24,3.560579538345337,8.965365409851074,116.83999633789062,110.47046258535494,4.692726135253906,6.683511734008789,108.94999694824219,104.09474233605225
99,2010-05-25,3.5724966526031494,9.09238052368164,117.36000061035156,111.27952533783782,4.692726135253906,6.683511734008789,108.94999694824219,104.09474233605225
100,2010-05-26,3.4985551834106445,9.002593040466309,118.47000122070312,111.05014062151244,4.692726135253906,6.683511734008789,108.94999694824219,104.09474233605225
101,2010-05-27,3.8571572303771973,8.336870193481445,118.69000244140625,110.55174540785512,4.692726135253906,6.683511734008789,108.94999694824219,104.09474233605225
102,2010-05-28,3.704669237136841,8.564618110656738,118.87999725341797,110.68366689634438,4.692726135253906,6.683511734008789,108.94999694824219,104.09474233605225
103,2010-06-01,3.5261805057525635,8.652214050292969,119.91000366210938,110.52697720028583,4.692726135253906,6.683511734008789,108.94999694824219,104.09474233605225
104,2010-06-02,3.7959465980529785,8.39599895477295,119.77999877929688,110.96324093478547,4.692726135253906,6.683511734008789,108.94999694824219,104.09474233605225
105,2010-06-03,3.835218667984009,8.194526672363281,117.95999908447266,109.52710357027334,4.692726135253906,6.683511734008789,108.94999694824219,104.09474233605225
106,2010-06-04,3.4498021602630615,8.895291328430176,119.19000244140625,110.70593424007349,4.692726135253906,6.683511734008789,108.94999694824219,104.09474233605225
107,2010-06-07,3.3070642948150635,9.08581256866455,121.48999786376953,111.75496057914667,4.692726135253906,6.683511734008789,108.94999694824219,104.09474233605225
108,2010-06-08,3.402944803237915,8.939087867736816,121.0,111.48128461105628,4.692726135253906,6.683511734008789,108.94999694824219,104.09474233605225
109,2010-06-09,3.35148286819458,8.941277503967285,120.55999755859375,110.9942293010335,4.692726135253906,6.683511734008789,108.94999694824219,104.09474233605225
110,2010-06-10,3.6534788608551025,8.409135818481445,118.97000122070312,109.83738165898414,4.692726135253906,6.683511734008789,108.94999694824219,104.09474233605225
111,2010-06-11,3.7014198303222656,8.757328033447266,120.01000213623047,111.95582822059676,4.692726135253906,6.683511734008789,108.94999694824219,104.09474233605225
112,2010-06-14,3.689502477645874,8.612796783447266,119.5999984741211,111.13111058316697,4.692726135253906,6.683511734008789,108.94999694824219,104.09474233605225
113,2010-06-15,3.934892416000366,8.47045612335205,120.98999786376953,112.60172333485635,4.692726135253906,6.683511734008789,108.94999694824219,104.09474233605225
114,2010-06-16,3.9313697814941406,8.617176055908203,120.33000183105469,112.83818197941163,4.692726135253906,6.683511734008789,108.94999694824219,104.09474233605225
115,2010-06-17,3.950059175491333,8.84492301940918,121.9000015258789,114.5786233873852,4.692726135253906,6.683511734008789,108.94999694824219,104.09474233605225
116,2010-06-18,3.962247133255005,8.792366027832031,122.83000183105469,114.88584809950862,4.692726135253906,6.683511734008789,108.94999694824219,104.09474233605225
117,2010-06-21,3.9235169887542725,8.722288131713867,120.38999938964844,113.23257233839452,4.692726135253906,6.683511734008789,108.94999694824219,104.09474233605225
118,2010-06-22,3.7340991497039795,9.050395011901855,121.44999694824219,113.96608308640921,4.692726135253906,6.683511734008789,108.94999694824219,104.09474233605225
119,2010-06-23,3.6988461017608643,9.23536491394043,120.94999694824219,114.2519469897631,4.692726135253906,6.683511734008789,108.94999694824219,104.09474233605225
120,2010-06-24,3.516615629196167,9.061406135559082,121.30000305175781,112.73123960580138,4.692726135253906,6.683511734008789,108.94999694824219,104.09474233605225
121,2010-06-25,3.583867073059082,9.17370891571045,122.76000213623047,114.23892770747476,4.692726135253906,6.683511734008789,108.94999694824219,104.09474233605225
122,2010-06-28,3.5214967727661133,9.453368186950684,121.08999633789062,114.18417245289243,4.692726135253906,6.683511734008789,108.94999694824219,104.09474233605225
123,2010-06-29,3.2009658813476562,9.783675193786621,121.2699966430664,113.77876710586902,4.692726135253906,6.683511734008789,108.94999694824219,104.09474233605225
124,2010-06-30,3.0903267860412598,9.999473571777344,121.68000030517578,114.20133728743002,3.0903267860412598,9.999473571777344,121.68000030517578,114.20133728743002
125,2010-07-01,3.070530652999878,10.0435152053833,117.04000091552734,111.96678691849006,3.0903267860412598,9.999473571777344,121.68000030517578,114.20133728743002
126,2010-07-02,3.017108917236328,9.794683456420898,118.48999786376953,111.44322260950118,3.0903267860412598,9.999473571777344,121.68000030517578,114.20133728743002
127,2010-07-06,3.073242664337158,10.030304908752441,116.51000213623047,111.70541224916988,3.0903267860412598,9.999473571777344,121.68000030517578,114.20133728743002
128,2010-07-07,3.363400936126709,9.660361289978027,117.7300033569336,113.90232424956504,3.0903267860412598,9.999473571777344,121.68000030517578,114.20133728743002
129,2010-07-08,3.462109088897705,9.47538948059082,117.20999908447266,114.04210025038482,3.0903267860412598,9.999473571777344,121.68000030517578,114.20133728743002
130,2010-07-09,3.536953926086426,9.28381061553955,118.36000061035156,114.72623012579207,3.0903267860412598,9.999473571777344,121.68000030517578,114.20133728743002
131,2010-07-12,3.547258138656616,9.29041576385498,117.33999633789062,114.36162914980147,3.0903267860412598,9.999473571777344,121.68000030517578,114.20133728743002
132,2010-07-13,3.7080657482147217,9.037182807922363,118.36000061035156,115.60289838575389,3.0903267860412598,9.999473571777344,121.68000030517578,114.20133728743002
133,2010-07-14,3.70671010017395,9.316842079162598,118.30000305175781,116.36069767833713,3.0903267860412598,9.999473571777344,121.68000030517578,114.20133728743002
134,2010-07-15,3.7094216346740723,9.633932113647461,118.2300033569336,117.25825011052072,3.0903267860412598,9.999473571777344,121.68000030517578,114.20133728743002
135,2010-07-16,3.402722120285034,9.772666931152344,116.66999816894531,114.08882298799396,3.0903267860412598,9.999473571777344,121.68000030517578,114.20133728743002
136,2010-07-19,3.4659056663513184,9.565669059753418,115.7300033569336,113.64042383104047,3.0903267860412598,9.999473571777344,121.68000030517578,114.20133728743002
137,2010-07-20,3.5762741565704346,9.611913681030273,116.6500015258789,115.22383927563281,3.0903267860412598,9.999473571777344,121.68000030517578,114.20133728743002
138,2010-07-21,3.4417715072631836,10.124992370605469,115.8499984741211,115.07073849247084,3.0903267860412598,9.999473571777344,121.68000030517578,114.20133728743002
139,2010-07-22,3.668473482131958,9.7616548538208,116.86000061035156,116.60171784655205,3.0903267860412598,9.999473571777344,121.68000030517578,114.20133728743002
140,2010-07-23,3.762843132019043,9.435751914978027,116.08999633789062,116.18171054374007,3.0903267860412598,9.999473571777344,121.68000030517578,114.20133728743002
141,2010-07-26,3.8854150772094727,9.391711235046387,115.5199966430664,116.92087785615112,3.0903267860412598,9.999473571777344,121.68000030517578,114.20133728743002
142,2010-07-27,3.8778223991394043,9.120859146118164,113.51000213623047,115.13417117353207,3.0903267860412598,9.999473571777344,121.68000030517578,114.20133728743002
143,2010-07-28,3.8048758506774902,9.178112983703613,113.77999877929688,114.75041753403931,3.0903267860412598,9.999473571777344,121.68000030517578,114.20133728743002
144,2010-07-29,3.7484705448150635,9.180312156677246,114.29000091552734,114.47491802678483,3.0903267860412598,9.999473571777344,121.68000030517578,114.20133728743002
145,2010-07-30,3.744675397872925,9.60971450805664,115.48999786376953,116.22900027331264,3.0903267860412598,9.999473571777344,121.68000030517578,114.20133728743002
146,2010-08-02,3.9976816177368164,9.20673942565918,115.54000091552734,117.43932390264123,3.0903267860412598,9.999473571777344,121.68000030517578,114.20133728743002
147,2010-08-03,3.942091941833496,9.338861465454102,115.98999786376953,117.51415475891007,3.0903267860412598,9.999473571777344,121.68000030517578,114.20133728743002
148,2010-08-04,4.019648551940918,9.10984992980957,116.72000122070312,117.91936832553635,3.0903267860412598,9.999473571777344,121.68000030517578,114.20133728743002
149,2010-08-05,4.005276203155518,9.228759765625,116.9800033569336,118.24810815938027,3.0903267860412598,9.999473571777344,121.68000030517578,114.20133728743002
150,2010-08-06,3.9556498527526855,9.545854568481445,117.83999633789062,119.09856158331387,3.0903267860412598,9.999473571777344,121.68000030517578,114.20133728743002
151,2010-08-09,4.018563747406006,9.451166152954102,117.4000015258789,119.20296992127537,3.0903267860412598,9.999473571777344,121.68000030517578,114.20133728743002
152,2010-08-10,3.9605302810668945,9.477585792541504,117.7300033569336,118.89711376353833,3.0903267860412598,9.999473571777344,121.68000030517578,114.20133728743002
153,2010-08-11,3.6337637901306152,9.878363609313965,117.33999633789062,116.83952054355946,3.0903267860412598,9.999473571777344,121.68000030517578,114.20133728743002
154,2010-08-12,3.5678677558898926,9.788078308105469,118.7699966430664,116.64400644582933,3.0903267860412598,9.999473571777344,121.68000030517578,114.20133728743002
155,2010-08-13,3.528547525405884,10.184446334838867,118.73999786376953,117.39836808188645,3.0903267860412598,9.999473571777344,121.68000030517578,114.20133728743002
156,2010-08-16,3.5274627208709717,10.959563255310059,119.7300033569336,120.06602624058641,3.0903267860412598,9.999473571777344,121.68000030517578,114.20133728743002
157,2010-08-17,3.64894962310791,10.743765830993652,119.75,120.58163926924787,3.0903267860412598,9.999473571777344,121.68000030517578,114.20133728743002
158,2010-08-18,3.674440622329712,10.864876747131348,120.22000122070312,121.38349174015765,3.0903267860412598,9.999473571777344,121.68000030517578,114.20133728743002
159,2010-08-19,3.4857020378112793,11.388961791992188,120.38999938964844,121.21594292317467,3.0903267860412598,9.999473571777344,121.68000030517578,114.20133728743002
160,2010-08-20,3.4534313678741455,11.333911895751953,119.97000122070312,120.56353693441814,3.0903267860412598,9.999473571777344,121.68000030517578,114.20133728743002
161,2010-08-23,3.4073314666748047,11.314094543457031,119.77999877929688,119.99189330790703,3.0903267860412598,9.999473571777344,121.68000030517578,114.20133728743002
162,2010-08-24,3.261709690093994,11.877817153930664,120.36000061035156,120.52825860573093,3.0903267860412598,9.999473571777344,121.68000030517578,114.20133728743002
163,2010-08-25,3.2885563373565674,11.789735794067383,121.36000061035156,120.99406506975005,3.0903267860412598,9.999473571777344,121.68000030517578,114.20133728743002
164,2010-08-26,3.224287748336792,12.122243881225586,120.95999908447266,121.16197573718091,3.0903267860412598,9.999473571777344,121.68000030517578,114.20133728743002
165,2010-08-27,3.376146078109741,11.027827262878418,121.01000213623047,119.46364048951092,3.0903267860412598,9.999473571777344,121.68000030517578,114.20133728743002
166,2010-08-30,3.2313380241394043,11.712663650512695,120.91000366210938,120.03422238693372,3.0903267860412598,9.999473571777344,121.68000030517578,114.20133728743002
167,2010-08-31,3.2405571937561035,12.102423667907715,122.08000183105469,121.78127522370622,3.0903267860412598,9.999473571777344,121.68000030517578,114.20133728743002
168,2010-09-01,3.520683765411377,11.278861045837402,121.69000244140625,121.83481902839124,3.0903267860412598,9.999473571777344,121.68000030517578,114.20133728743002
169,2010-09-02,3.6191201210021973,10.902312278747559,122.29000091552734,121.9506793076142,3.0903267860412598,9.999473571777344,121.68000030517578,114.20133728743002
170,2010-09-03,3.7566068172454834,10.466307640075684,121.86000061035156,121.77420651044,3.0903267860412598,9.999473571777344,121.68000030517578,114.20133728743002
171,2010-09-07,3.6370182037353516,11.153345108032227,122.69999694824219,123.02517610960989,3.0903267860412598,9.999473571777344,121.68000030517578,114.20133728743002
172,2010-09-08,3.7077953815460205,10.864876747131348,122.70999908447266,122.86012261098882,3.0903267860412598,9.999473571777344,121.68000030517578,114.20133728743002
173,2010-09-09,3.7598605155944824,10.193251609802246,121.55999755859375,120.88385886153267,3.0903267860412598,9.999473571777344,121.68000030517578,114.20133728743002
174,2010-09-10,3.818434953689575,10.030304908752441,121.7300033569336,121.03954115096741,3.0903267860412598,9.999473571777344,121.68000030517578,114.20133728743002
175,2010-09-13,3.942905902862549,10.166829109191895,121.62000274658203,122.52766190991802,3.0903267860412598,9.999473571777344,121.68000030517578,114.20133728743002
176,2010-09-14,3.934227466583252,10.488327980041504,124.0199966430664,124.49166660298454,3.0903267860412598,9.999473571777344,121.68000030517578,114.20133728743002
177,2010-09-15,3.9854791164398193,10.019292831420898,123.94000244140625,123.58844044150214,3.0903267860412598,9.999473571777344,121.68000030517578,114.20133728743002
178,2010-09-16,3.9781577587127686,9.755047798156738,124.62999725341797,123.09012639608576,3.0903267860412598,9.999473571777344,121.68000030517578,114.20133728743002
179,2010-09-17,3.9811413288116455,9.860746383666992,124.54000091552734,123.3772468252879,3.0903267860412598,9.999473571777344,121.68000030517578,114.20133728743002
180,2010-09-20,4.1704206466674805,10.050118446350098,124.87000274658203,125.82147696722491,3.0903267860412598,9.999473571777344,121.68000030517578,114.20133728743002
181,2010-09-21,4.1365742683410645,10.435476303100586,126.01000213623047,127.14401737882977,3.0903267860412598,9.999473571777344,121.68000030517578,114.20133728743002
182,2010-09-22,4.084194183349609,10.72857666015625,126.19999694824219,127.58611210014192,3.0903267860412598,9.999473571777344,121.68000030517578,114.20133728743002
183,2010-09-23,3.980515480041504,10.836723327636719,126.30000305175781,126.9839730309934,3.0903267860412598,9.999473571777344,121.68000030517578,114.20133728743002
184,2010-09-24,4.219086170196533,10.408552169799805,126.69000244140625,128.14854274572448,3.0903267860412598,9.999473571777344,121.68000030517578,114.20133728743002
185,2010-09-27,4.166159152984619,10.92280101776123,126.72000122070312,129.14192294636374,3.0903267860412598,9.999473571777344,121.68000030517578,114.20133728743002
186,2010-09-28,4.210129261016846,11.152336120605469,127.8499984741211,130.7337835015518,3.0903267860412598,9.999473571777344,121.68000030517578,114.20133728743002
187,2010-09-29,4.179187297821045,11.024324417114258,127.94999694824219,130.12935193070072,3.0903267860412598,9.999473571777344,121.68000030517578,114.20133728743002
188,2010-09-30,4.1460747718811035,11.01108169555664,127.91000366210938,129.76686008821406,4.1460747718811035,11.01108169555664,127.91000366210938,129.76686008821406
189,2010-10-01,4.198729515075684,10.821274757385254,128.91000366210938,130.1269010063465,4.1460747718811035,11.01108169555664,127.91000366210938,129.76686008821406
190,2010-10-04,4.106992244720459,10.913970947265625,128.4600067138672,129.45393012619502,4.1460747718811035,11.01108169555664,127.91000366210938,129.76686008821406
191,2010-10-05,4.3504486083984375,10.724164009094238,130.99000549316406,132.08303778277786,4.1460747718811035,11.01108169555664,127.91000366210938,129.76686008821406
