,0
start,2010-02-11 00:00:00
end,2021-11-23 00:00:00
rf,0.0
total_return,92.0541666997141
cagr,0.46930343622342097
max_drawdown,-0.42476976661793275
calmar,1.1048419004960512
mtd,0.023970242639261397
three_month,0.04995200594976934
six_month,0.46150114363382566
ytd,0.28334018433676667
one_year,0.4627250564541232
three_year,0.79633827351743
five_year,0.540282855865927
ten_year,0.43728857552576406
incep,0.46930343622342097
daily_sharpe,1.4288026185770129
daily_sortino,2.2839539977744066
daily_mean,0.43113196866715753
daily_vol,0.30174354600255054
daily_skew,-0.5581133197796766
daily_kurt,4.8940346907781205
best_day,0.10227490396033456
worst_day,-0.15397726941608636
monthly_sharpe,1.5276346886431622
monthly_sortino,3.57783510327453
monthly_mean,0.4232153505610231
monthly_vol,0.2770396310762757
monthly_skew,0.001169992106541859
monthly_kurt,-0.10236043534933037
best_month,0.26756462178642026
worst_month,-0.187355702903936
yearly_sharpe,1.21980888392748
yearly_sortino,20.731650811970663
yearly_mean,0.48545497295573464
yearly_vol,0.397976256241626
yearly_skew,0.46485091459843403
yearly_kurt,-0.272984646512322
best_year,1.2477149788296233
worst_year,-0.07766250804188868
avg_drawdown,-0.037722725388898586
avg_drawdown_days,17.0
avg_up_month,0.0778021388673854
avg_down_month,-0.055471665826155064
win_year_perc,0.9090909090909091
twelve_month_win_perc,0.9312977099236641
