,0
start,2010-02-11 00:00:00
end,2021-11-01 00:00:00
rf,0.0
total_return,12.722342502338135
cagr,0.25038591091832485
max_drawdown,-0.23913325929667317
calmar,1.0470559873383878
mtd,-0.002187081351366138
three_month,0.04347710881661904
six_month,0.17920790746972792
ytd,0.14175324236701825
one_year,0.32324389363218065
three_year,0.381723416575247
five_year,0.28149824054297334
ten_year,0.23309884432261696
incep,0.25038591091832485
daily_sharpe,1.4449931212232472
daily_sortino,2.3112784416564947
daily_mean,0.23727003507725014
daily_vol,0.16420149798110537
daily_skew,-0.5532368964070521
daily_kurt,3.739547176178842
best_day,0.0551141934591195
worst_day,-0.06451649144659577
monthly_sharpe,1.5337441445096616
monthly_sortino,3.5916755562425395
monthly_mean,0.23310942247748961
monthly_vol,0.15198716377301294
monthly_skew,-0.00884331384585842
monthly_kurt,-0.10438604512276006
best_month,0.14789022845204958
worst_month,-0.1003423553723114
yearly_sharpe,1.2901134969177888
yearly_sortino,38.94798846300271
yearly_mean,0.24768413254777089
yearly_vol,0.19198631216518022
yearly_skew,0.5010406566877653
yearly_kurt,-0.2209905807960837
best_year,0.6173965116059796
worst_year,-0.021091598477953277
avg_drawdown,-0.020584446073587448
avg_drawdown_days,16.649532710280372
avg_up_month,0.04320214631613955
avg_down_month,-0.02967756925919032
win_year_perc,0.9090909090909091
twelve_month_win_perc,0.9465648854961832
