,0
start,2009-06-25 00:00:00
end,2022-01-13 00:00:00
rf,0.0
total_return,29.317695710317032
cagr,0.3123050334871207
max_drawdown,-0.7681682498752905
calmar,0.40655811215553667
mtd,-0.5334950228901842
three_month,-0.3978849407237339
six_month,-0.4036866436627794
ytd,-0.5334950228901842
one_year,-0.11384754223723148
three_year,0.23996539057959954
five_year,0.20437890970455097
ten_year,0.296247728078614
incep,0.3123050334871207
daily_sharpe,0.7951767320058359
daily_sortino,1.1657931473711056
daily_mean,0.42174235951659544
daily_vol,0.5303756291419003
daily_skew,-1.7258864693016187
daily_kurt,30.89811207742449
best_day,0.2796564965067354
worst_day,-0.5211599553868052
monthly_sharpe,0.8479730179137656
monthly_sortino,1.4006661793347197
monthly_mean,0.3902050544292156
monthly_vol,0.46016211151296016
monthly_skew,-0.8481160620311898
monthly_kurt,2.914290140789137
best_month,0.3716975103853395
worst_month,-0.5334950228901842
yearly_sharpe,0.671710791541239
yearly_sortino,2.245574817085243
yearly_mean,0.3516470205012447
yearly_vol,0.5235095593661542
yearly_skew,0.05938571571057007
yearly_kurt,-0.8257009478680319
best_year,1.1849368467814112
worst_year,-0.5334950228901842
avg_drawdown,-0.05124428171867574
avg_drawdown_days,19.34975369458128
avg_up_month,0.10168894136735628
avg_down_month,-0.1072100561973738
win_year_perc,0.6923076923076923
twelve_month_win_perc,0.7872340425531915
