,0
start,2009-12-31 00:00:00
end,2021-11-01 00:00:00
rf,0.0
total_return,33.16196604084907
cagr,0.347624631141191
max_drawdown,-0.768168271953649
calmar,0.45253708573134943
mtd,0.0054108649931279285
three_month,0.14936082977609533
six_month,0.32787045891082056
ytd,0.8137652457036979
one_year,1.7253789151820986
three_year,0.4442654020806849
five_year,0.44163411924024243
ten_year,0.40770601572605103
incep,0.347624631141191
daily_sharpe,0.8456242559727106
daily_sortino,1.2928151506527845
daily_mean,0.43233872000051693
daily_vol,0.5112657506532892
daily_skew,-0.605271466580308
daily_kurt,15.13126941219401
best_day,0.2796564965067354
worst_day,-0.3494608543494785
monthly_sharpe,0.9156560927451508
monthly_sortino,1.6192658948395893
monthly_mean,0.3976962683364851
monthly_vol,0.43432929839868767
monthly_skew,-0.46444594322584115
monthly_kurt,1.8011004919521296
best_month,0.3716975103853395
worst_month,-0.481247046703528
yearly_sharpe,0.9040370650781285
yearly_sortino,5.345064581169751
yearly_mean,0.4110923937710845
yearly_vol,0.4547295787430542
yearly_skew,0.2503582486249457
yearly_kurt,-0.8632327700330351
best_year,1.1849364368203052
worst_year,-0.2511288440563997
avg_drawdown,-0.04953210999051144
avg_drawdown_days,21.045197740112993
avg_up_month,0.09864697050951032
avg_down_month,-0.10065734690574203
win_year_perc,0.75
twelve_month_win_perc,0.7894736842105263
