,Date,tqqq,upro,tmf,gld,qld,portfolio,tqqq_rb,upro_rb,tmf_rb,gld_rb,portfolio_rb,qld_rb
26,2012-02-09,1.0057095289230347,3.0523276329040527,14.257180213928223,168.02000427246094,3.1888537406921387,111.12132814336586,0.7466715574264526,2.567424774169922,15.767767906188965,155.9199981689453,100.0,2.6101303100585938
27,2012-02-10,0.9842014908790588,2.9924778938293457,14.771471977233887,167.13999938964844,3.1440272331237793,110.78610953251653,0.7466715574264526,2.567424774169922,15.767767906188965,155.9199981689453,100.0,2.6101303100585938
28,2012-02-13,1.0106971263885498,3.05354905128479,14.847576141357422,167.50999450683594,3.1993649005889893,112.3238493283317,0.7466715574264526,2.567424774169922,15.767767906188965,155.9199981689453,100.0,2.6101303100585938
29,2012-02-14,1.019529104232788,3.041743040084839,15.098954200744629,167.1199951171875,3.2169854640960693,112.90226990790137,0.7466715574264526,2.567424774169922,15.767767906188965,155.9199981689453,100.0,2.6101303100585938
30,2012-02-15,0.9967739582061768,2.9981777667999268,15.002097129821777,168.11000061035156,3.170614004135132,111.80923621748957,0.7466715574264526,2.567424774169922,15.767767906188965,155.9199981689453,100.0,2.6101303100585938
31,2012-02-16,1.0384405851364136,3.0950772762298584,14.660773277282715,168.0,3.259958028793335,113.24695467281794,0.7466715574264526,2.567424774169922,15.767767906188965,155.9199981689453,100.0,2.6101303100585938
32,2012-02-17,1.0296088457107544,3.124392032623291,14.640015602111816,167.35000610351562,3.239863157272339,113.09401252696773,0.7466715574264526,2.567424774169922,15.767767906188965,155.9199981689453,100.0,2.6101303100585938
33,2012-02-21,1.0383367538452148,3.1292777061462402,14.151091575622559,171.02000427246094,3.255938768386841,113.0580413358122,0.7466715574264526,2.567424774169922,15.767767906188965,155.9199981689453,100.0,2.6101303100585938
34,2012-02-22,1.0246212482452393,3.093855857849121,14.669998168945312,172.94000244140625,3.2281150817871094,113.6294470929814,0.7466715574264526,2.567424774169922,15.767767906188965,155.9199981689453,100.0,2.6101303100585938
35,2012-02-23,1.0440514087677002,3.1406779289245605,14.674610137939453,173.02000427246094,3.2713961601257324,114.6468845376468,0.7466715574264526,2.567424774169922,15.767767906188965,155.9199981689453,100.0,2.6101303100585938
36,2012-02-24,1.0542340278625488,3.1565558910369873,14.953661918640137,172.22999572753906,3.2930352687835693,115.49713302861394,0.7466715574264526,2.567424774169922,15.767767906188965,155.9199981689453,100.0,2.6101303100585938
37,2012-02-27,1.0593253374099731,3.170804977416992,15.373401641845703,171.6999969482422,3.3010733127593994,116.4890511520663,0.7466715574264526,2.567424774169922,15.767767906188965,155.9199981689453,100.0,2.6101303100585938
38,2012-02-28,1.0910167694091797,3.2009334564208984,15.22118854522705,173.49000549316406,3.367849349975586,117.70547207762657,0.7466715574264526,2.567424774169922,15.767767906188965,155.9199981689453,100.0,2.6101303100585938
39,2012-02-29,1.076677918434143,3.1585910320281982,14.95596981048584,164.2899932861328,3.3403358459472656,114.92258830871664,0.7466715574264526,2.567424774169922,15.767767906188965,155.9199981689453,100.0,2.6101303100585938
40,2012-03-01,1.1028621196746826,3.2147769927978516,14.533927917480469,166.61000061035156,3.3894896507263184,115.77301317508011,0.7466715574264526,2.567424774169922,15.767767906188965,155.9199981689453,100.0,2.6101303100585938
41,2012-03-02,1.0995374917984009,3.185462713241577,14.912154197692871,166.33999633789062,3.385780096054077,116.09225686005149,0.7466715574264526,2.567424774169922,15.767767906188965,155.9199981689453,100.0,2.6101303100585938
42,2012-03-05,1.0652484893798828,3.143934488296509,14.58466625213623,165.64999389648438,3.317767858505249,113.96134494564035,0.7466715574264526,2.567424774169922,15.767767906188965,155.9199981689453,100.0,2.6101303100585938
43,2012-03-06,1.0346999168395996,3.003878593444824,15.059752464294434,162.6999969482422,3.2513017654418945,112.24431020328431,0.7466715574264526,2.567424774169922,15.767767906188965,155.9199981689453,100.0,2.6101303100585938
44,2012-03-07,1.0581822395324707,3.068206548690796,14.833739280700684,163.6300048828125,3.2992188930511475,113.2347675972622,0.7466715574264526,2.567424774169922,15.767767906188965,155.9199981689453,100.0,2.6101303100585938
45,2012-03-08,1.0917439460754395,3.1602203845977783,14.386329650878906,165.27999877929688,3.3718690872192383,114.46579292435099,0.7466715574264526,2.567424774169922,15.767767906188965,155.9199981689453,100.0,2.6101303100585938
46,2012-03-09,1.1049399375915527,3.1956417560577393,14.430147171020508,166.3800048828125,3.400310516357422,115.43359909372862,0.7466715574264526,2.567424774169922,15.767767906188965,155.9199981689453,100.0,2.6101303100585938
47,2012-03-12,1.1067066192626953,3.1968624591827393,14.441678047180176,165.07000732421875,3.403092384338379,115.30942921435114,0.7466715574264526,2.567424774169922,15.767767906188965,155.9199981689453,100.0,2.6101303100585938
48,2012-03-13,1.1690503358840942,3.3723397254943848,13.708294868469238,162.3000030517578,3.5279881954193115,116.88641359816378,0.7466715574264526,2.567424774169922,15.767767906188965,155.9199981689453,100.0,2.6101303100585938
49,2012-03-14,1.182142734527588,3.35849666595459,12.66817855834961,159.57000732421875,3.5555026531219482,114.74295552338944,0.7466715574264526,2.567424774169922,15.767767906188965,155.9199981689453,100.0,2.6101303100585938
50,2012-03-15,1.1911828517913818,3.4134600162506104,12.693548202514648,161.0800018310547,3.5721964836120605,115.7874264323258,0.7466715574264526,2.567424774169922,15.767767906188965,155.9199981689453,100.0,2.6101303100585938
51,2012-03-16,1.1885854005813599,3.4358530044555664,12.785799026489258,161.3000030517578,3.566322088241577,116.1161922868289,0.7466715574264526,2.567424774169922,15.767767906188965,155.9199981689453,100.0,2.6101303100585938
52,2012-03-19,1.2144577503204346,3.4729034900665283,12.324548721313477,161.58999633789062,3.6222782135009766,116.38943516955473,0.7466715574264526,2.567424774169922,15.767767906188965,155.9199981689453,100.0,2.6101303100585938
53,2012-03-20,1.2211079597473145,3.4399256706237793,12.474454879760742,160.1300048828125,3.632789373397827,116.35194562531488,0.7466715574264526,2.567424774169922,15.767767906188965,155.9199981689453,100.0,2.6101303100585938
54,2012-03-21,1.2206919193267822,3.4252681732177734,12.88001537322998,160.2100067138672,3.634643793106079,116.9954087426056,0.7466715574264526,2.567424774169922,15.767767906188965,155.9199981689453,100.0,2.6101303100585938
55,2012-03-22,1.2133146524429321,3.3487253189086914,12.997735977172852,159.57000732421875,3.617640495300293,116.22367016034016,0.7466715574264526,2.567424774169922,15.767767906188965,155.9199981689453,100.0,2.6101303100585938
56,2012-03-23,1.2116526365280151,3.3817036151885986,13.369361877441406,161.52999877929688,3.616713762283325,117.48392107564464,0.7466715574264526,2.567424774169922,15.767767906188965,155.9199981689453,100.0,2.6101303100585938
57,2012-03-26,1.2749311923980713,3.5225744247436523,13.170853614807129,164.39999389648438,3.7406811714172363,120.70776807681757,0.7466715574264526,2.567424774169922,15.767767906188965,155.9199981689453,100.0,2.6101303100585938
58,2012-03-27,1.2798148393630981,3.491224765777588,13.440919876098633,163.24000549316406,3.749955654144287,120.90803459259041,0.7466715574264526,2.567424774169922,15.767767906188965,155.9199981689453,100.0,2.6101303100585938
59,2012-03-28,1.2648522853851318,3.4399256706237793,13.394753456115723,161.50999450683594,3.7202770709991455,119.64236538900433,0.7466715574264526,2.567424774169922,15.767767906188965,155.9199981689453,100.0,2.6101303100585938
60,2012-03-29,1.251863956451416,3.421196699142456,13.68790054321289,161.27999877929688,3.6961636543273926,119.6077135110845,0.7466715574264526,2.567424774169922,15.767767906188965,155.9199981689453,100.0,2.6101303100585938
61,2012-03-30,1.243135929107666,3.452138662338257,13.009276390075684,162.1199951171875,3.6773061752319336,118.45939289006841,1.243135929107666,3.452138662338257,13.009276390075684,162.1199951171875,118.45939289006841,3.6773061752319336
62,2012-04-02,1.2810617685317993,3.5376386642456055,13.230868339538574,162.94000244140625,3.7524282932281494,120.68779156588668,1.243135929107666,3.452138662338257,13.009276390075684,162.1199951171875,118.45939289006841,3.6773061752319336
63,2012-04-03,1.2811654806137085,3.496110677719116,12.529162406921387,159.88999938964844,3.753047466278076,117.89536299006792,1.243135929107666,3.452138662338257,13.009276390075684,162.1199951171875,118.45939289006841,3.6773061752319336
64,2012-04-04,1.2289005517959595,3.394733190536499,13.050827026367188,157.2100067138672,3.6513383388519287,116.92754838313223,1.243135929107666,3.452138662338257,13.009276390075684,162.1199951171875,118.45939289006841,3.6773061752319336
65,2012-04-05,1.2513443231582642,3.3869969844818115,13.320887565612793,158.30999755859375,3.693382501602173,118.28769266685812,1.243135929107666,3.452138662338257,13.009276390075684,162.1199951171875,118.45939289006841,3.6773061752319336
66,2012-04-09,1.2225624322891235,3.275847911834717,14.267271041870117,159.3699951171875,3.639899253845215,119.59132948341998,1.243135929107666,3.452138662338257,13.009276390075684,162.1199951171875,118.45939289006841,3.6773061752319336
67,2012-04-10,1.1635431051254272,3.107698917388916,14.738154411315918,161.10000610351562,3.519641637802124,118.63003181210011,1.243135929107666,3.452138662338257,13.009276390075684,162.1199951171875,118.45939289006841,3.6773061752319336
68,2012-04-11,1.1803760528564453,3.173247814178467,14.218796730041504,161.07000732421875,3.556739330291748,118.07280463035259,1.243135929107666,3.452138662338257,13.009276390075684,162.1199951171875,118.45939289006841,3.6773061752319336
69,2012-04-12,1.2199647426605225,3.3112690448760986,14.054912567138672,162.6999969482422,3.6349527835845947,119.83730794249132,1.243135929107666,3.452138662338257,13.009276390075684,162.1199951171875,118.45939289006841,3.6773061752319336
70,2012-04-13,1.1647899150848389,3.1850545406341553,14.69660472869873,160.85000610351562,3.5270614624023438,119.09484271492347,1.243135929107666,3.452138662338257,13.009276390075684,162.1199951171875,118.45939289006841,3.6773061752319336
71,2012-04-16,1.1281120777130127,3.1760988235473633,14.664288520812988,160.4600067138672,3.451937675476074,118.07978748785501,1.243135929107666,3.452138662338257,13.009276390075684,162.1199951171875,118.45939289006841,3.6773061752319336
72,2012-04-17,1.1946113109588623,3.319411039352417,14.62966537475586,160.25,3.587344169616699,120.47910461047435,1.243135929107666,3.452138662338257,13.009276390075684,162.1199951171875,118.45939289006841,3.6773061752319336
73,2012-04-18,1.1858832836151123,3.2880611419677734,14.752002716064453,159.30999755859375,3.5672504901885986,120.21240483936468,1.243135929107666,3.452138662338257,13.009276390075684,162.1199951171875,118.45939289006841,3.6773061752319336
74,2012-04-19,1.1475423574447632,3.2269904613494873,14.805093765258789,159.42999267578125,3.493673324584961,119.08579309538322,1.243135929107666,3.452138662338257,13.009276390075684,162.1199951171875,118.45939289006841,3.6773061752319336
75,2012-04-20,1.1351771354675293,3.240426540374756,14.805093765258789,159.5399932861328,3.4698679447174072,118.94450918273911,1.243135929107666,3.452138662338257,13.009276390075684,162.1199951171875,118.45939289006841,3.6773061752319336
76,2012-04-23,1.1066029071807861,3.161440849304199,15.121321678161621,159.07000732421875,3.4105124473571777,118.50002626100735,1.243135929107666,3.452138662338257,13.009276390075684,162.1199951171875,118.45939289006841,3.6773061752319336
77,2012-04-24,1.0870686769485474,3.1980841159820557,14.816632270812988,159.3000030517578,3.369704246520996,117.57380532695797,1.243135929107666,3.452138662338257,13.009276390075684,162.1199951171875,118.45939289006841,3.6773061752319336
78,2012-04-25,1.1734144687652588,3.330404043197632,14.590424537658691,159.6199951171875,3.548701047897339,119.8872305309576,1.243135929107666,3.452138662338257,13.009276390075684,162.1199951171875,118.45939289006841,3.6773061752319336
79,2012-04-26,1.194403886795044,3.396360158920288,14.835099220275879,161.02999877929688,3.5910539627075195,121.77244198878863,1.243135929107666,3.452138662338257,13.009276390075684,162.1199951171875,118.45939289006841,3.6773061752319336
80,2012-04-27,1.2148735523223877,3.411832809448242,14.872029304504395,161.3800048828125,3.633716344833374,122.49560141564199,1.243135929107666,3.452138662338257,13.009276390075684,162.1199951171875,118.45939289006841,3.6773061752319336
81,2012-04-30,1.1896238327026367,3.36989688873291,14.878954887390137,161.8800048828125,3.582707166671753,121.74071173055762,1.243135929107666,3.452138662338257,13.009276390075684,162.1199951171875,118.45939289006841,3.6773061752319336
82,2012-05-01,1.1963781118392944,3.433411121368408,14.65505599975586,161.32000732421875,3.5932183265686035,121.6619815294248,1.243135929107666,3.452138662338257,13.009276390075684,162.1199951171875,118.45939289006841,3.6773061752319336
83,2012-05-02,1.2042750120162964,3.4065396785736084,14.971288681030273,160.58999633789062,3.609912157058716,122.35433382044738,1.243135929107666,3.452138662338257,13.009276390075684,162.1199951171875,118.45939289006841,3.6773061752319336
84,2012-05-03,1.1668689250946045,3.33162522315979,14.938970565795898,158.97000122070312,3.5347888469696045,120.58971716431354,1.243135929107666,3.452138662338257,13.009276390075684,162.1199951171875,118.45939289006841,3.6773061752319336
85,2012-05-04,1.0812492370605469,3.1675491333007812,15.294437408447266,159.47000122070312,3.3595032691955566,118.54956689223737,1.243135929107666,3.452138662338257,13.009276390075684,162.1199951171875,118.45939289006841,3.6773061752319336
86,2012-05-07,1.082808494567871,3.1720266342163086,15.301366806030273,159.0800018310547,3.364140033721924,118.5652551570681,1.243135929107666,3.452138662338257,13.009276390075684,162.1199951171875,118.45939289006841,3.6773061752319336
87,2012-05-08,1.0708593130111694,3.134162664413452,15.569124221801758,156.0,3.3387904167175293,118.18552786444067,1.243135929107666,3.452138662338257,13.009276390075684,162.1199951171875,118.45939289006841,3.6773061752319336
88,2012-05-09,1.0649360418319702,3.0759427547454834,15.576047897338867,154.47000122070312,3.3276607990264893,117.34844965241012,1.243135929107666,3.452138662338257,13.009276390075684,162.1199951171875,118.45939289006841,3.6773061752319336
89,2012-05-10,1.054026484489441,3.0958914756774902,15.44447135925293,154.77000427246094,3.302928924560547,116.96393554065038,1.243135929107666,3.452138662338257,13.009276390075684,162.1199951171875,118.45939289006841,3.6773061752319336
90,2012-05-11,1.0529872179031372,3.067392349243164,15.818408966064453,153.55999755859375,3.304783582687378,117.52207779952707,1.243135929107666,3.452138662338257,13.009276390075684,162.1199951171875,118.45939289006841,3.6773061752319336
91,2012-05-14,1.0238929986953735,2.9668283462524414,16.49703598022461,151.3300018310547,3.2441909313201904,117.56831458881507,1.243135929107666,3.452138662338257,13.009276390075684,162.1199951171875,118.45939289006841,3.6773061752319336
92,2012-05-15,1.0149574279785156,2.916750192642212,16.697856903076172,149.74000549316406,3.2206954956054688,117.24822731780579,1.243135929107666,3.452138662338257,13.009276390075684,162.1199951171875,118.45939289006841,3.6773061752319336
93,2012-05-16,0.9929296374320984,2.882957696914673,16.815570831298828,149.4600067138672,3.1767971515655518,116.78545062514755,1.243135929107666,3.452138662338257,13.009276390075684,162.1199951171875,118.45939289006841,3.6773061752319336
94,2012-05-17,0.9318326711654663,2.7490077018737793,17.708866119384766,152.8000030517578,3.0426268577575684,117.49166680717961,1.243135929107666,3.452138662338257,13.009276390075684,162.1199951171875,118.45939289006841,3.6773061752319336
95,2012-05-18,0.8944263458251953,2.681016206741333,17.741182327270508,154.5500030517578,2.965958595275879,116.57266455846641,1.243135929107666,3.452138662338257,13.009276390075684,162.1199951171875,118.45939289006841,3.6773061752319336
96,2012-05-21,0.969653844833374,2.821479558944702,17.616535186767578,154.64999389648438,3.1254782676696777,118.94783067144405,1.243135929107666,3.452138662338257,13.009276390075684,162.1199951171875,118.45939289006841,3.6773061752319336
97,2012-05-22,0.9661216735839844,2.8247358798980713,17.04640007019043,152.0800018310547,3.1199138164520264,116.87031964848268,1.243135929107666,3.452138662338257,13.009276390075684,162.1199951171875,118.45939289006841,3.6773061752319336
98,2012-05-23,0.9715242385864258,2.836543321609497,17.374164581298828,151.6199951171875,3.1372263431549072,117.88864944735109,1.243135929107666,3.452138662338257,13.009276390075684,162.1199951171875,118.45939289006841,3.6773061752319336
99,2012-05-24,0.9540679454803467,2.8560867309570312,17.184892654418945,151.41000366210938,3.0964183807373047,117.10987110676467,1.243135929107666,3.452138662338257,13.009276390075684,162.1199951171875,118.45939289006841,3.6773061752319336
100,2012-05-25,0.94866544008255,2.830436944961548,17.376474380493164,152.67999267578125,3.084052562713623,117.55134284559608,1.243135929107666,3.452138662338257,13.009276390075684,162.1199951171875,118.45939289006841,3.6773061752319336
101,2012-05-29,0.9839929938316345,2.930185556411743,17.21028709411621,151.02000427246094,3.161339282989502,118.3217096533485,1.243135929107666,3.452138662338257,13.009276390075684,162.1199951171875,118.45939289006841,3.6773061752319336
102,2012-05-30,0.9600948095321655,2.8011231422424316,18.509824752807617,151.91000366210938,3.110020875930786,120.52541697291569,1.243135929107666,3.452138662338257,13.009276390075684,162.1199951171875,118.45939289006841,3.6773061752319336
103,2012-05-31,0.9463791847229004,2.7852442264556885,19.179218292236328,151.6199951171875,3.0834338665008545,121.88437498943293,1.243135929107666,3.452138662338257,13.009276390075684,162.1199951171875,118.45939289006841,3.6773061752319336
104,2012-06-01,0.8719826340675354,2.5739383697509766,20.51569175720215,157.5,2.9177310466766357,123.3828233798058,1.243135929107666,3.452138662338257,13.009276390075684,162.1199951171875,118.45939289006841,3.6773061752319336
105,2012-06-04,0.8906857371330261,2.5731241703033447,20.042499542236328,157.32000732421875,2.961012125015259,122.45202697683364,1.243135929107666,3.452138662338257,13.009276390075684,162.1199951171875,118.45939289006841,3.6773061752319336
106,2012-06-05,0.9029460549354553,2.622795343399048,19.35002899169922,157.13999938964844,2.986980438232422,121.17387153358936,1.243135929107666,3.452138662338257,13.009276390075684,162.1199951171875,118.45939289006841,3.6773061752319336
107,2012-06-06,0.9646663665771484,2.8084516525268555,18.096651077270508,157.2100067138672,3.126096487045288,120.51950100222993,1.243135929107666,3.452138662338257,13.009276390075684,162.1199951171875,118.45939289006841,3.6773061752319336
108,2012-06-07,0.9538605213165283,2.807230234146118,18.170513153076172,154.5,3.0982730388641357,119.98511647344576,1.243135929107666,3.452138662338257,13.009276390075684,162.1199951171875,118.45939289006841,3.6773061752319336
109,2012-06-08,0.9819152355194092,2.8756299018859863,18.149742126464844,154.72999572753906,3.161339282989502,121.09999650289484,1.243135929107666,3.452138662338257,13.009276390075684,162.1199951171875,118.45939289006841,3.6773061752319336
110,2012-06-11,0.9349497556686401,2.768958568572998,18.4221134185791,155.36000061035156,3.0605568885803223,120.12857484337079,1.243135929107666,3.452138662338257,13.009276390075684,162.1199951171875,118.45939289006841,3.6773061752319336
111,2012-06-12,0.9644589424133301,2.867079496383667,17.893518447875977,156.4600067138672,3.1254782676696777,120.27580154859685,1.243135929107666,3.452138662338257,13.009276390075684,162.1199951171875,118.45939289006841,3.6773061752319336
112,2012-06-13,0.9455482959747314,2.807636022567749,18.415189743041992,157.1199951171875,3.0834338665008545,120.9570227781583,1.243135929107666,3.452138662338257,13.009276390075684,162.1199951171875,118.45939289006841,3.6773061752319336
113,2012-06-14,0.9561467170715332,2.8980207443237305,18.35978889465332,157.75,3.106929302215576,121.84584658227928,1.243135929107666,3.452138662338257,13.009276390075684,162.1199951171875,118.45939289006841,3.6773061752319336
114,2012-06-15,0.9914743304252625,2.9810781478881836,18.65294075012207,157.83999633789062,3.1829798221588135,124.06180872232758,1.243135929107666,3.452138662338257,13.009276390075684,162.1199951171875,118.45939289006841,3.6773061752319336
115,2012-06-18,1.0170352458953857,2.999398708343506,18.94839096069336,157.92999267578125,3.2429542541503906,125.57482525754578,1.243135929107666,3.452138662338257,13.009276390075684,162.1199951171875,118.45939289006841,3.6773061752319336
116,2012-06-19,1.0504933595657349,3.08856201171875,18.221294403076172,157.16000366210938,3.309112071990967,124.85370933571994,1.243135929107666,3.452138662338257,13.009276390075684,162.1199951171875,118.45939289006841,3.6773061752319336
117,2012-06-20,1.0542340278625488,3.0725157260894775,18.47751235961914,155.97000122070312,3.318385601043701,125.29255769850991,1.243135929107666,3.452138662338257,13.009276390075684,162.1199951171875,118.45939289006841,3.6773061752319336
118,2012-06-21,0.9752649068832397,2.866840362548828,18.763731002807617,152.02000427246094,3.1495919227600098,122.07175871470221,1.243135929107666,3.452138662338257,13.009276390075684,162.1199951171875,118.45939289006841,3.6773061752319336
119,2012-06-22,1.0056058168411255,2.9324121475219727,18.036638259887695,152.63999938964844,3.214512586593628,121.35558475461887,1.243135929107666,3.452138662338257,13.009276390075684,162.1199951171875,118.45939289006841,3.6773061752319336
120,2012-06-25,0.9459633231163025,2.7890491485595703,18.798357009887695,153.75999450683594,3.0896167755126953,121.25534488402764,1.243135929107666,3.452138662338257,13.009276390075684,162.1199951171875,118.45939289006841,3.6773061752319336
121,2012-06-26,0.9642514586448669,2.834257125854492,18.602149963378906,152.6199951171875,3.1316611766815186,121.252262333742,1.243135929107666,3.452138662338257,13.009276390075684,162.1199951171875,118.45939289006841,3.6773061752319336
122,2012-06-27,0.9819152355194092,2.91245436668396,18.66909408569336,152.8300018310547,3.1681411266326904,122.45596418258233,1.243135929107666,3.452138662338257,13.009276390075684,162.1199951171875,118.45939289006841,3.6773061752319336
123,2012-06-28,0.9465866684913635,2.8851685523986816,18.816822052001953,151.0500030517578,3.100128173828125,121.56623176169278,1.243135929107666,3.452138662338257,13.009276390075684,162.1199951171875,118.45939289006841,3.6773061752319336
124,2012-06-29,1.0390640497207642,3.104691505432129,18.071258544921875,155.19000244140625,3.291799545288086,123.96347093509182,1.0390640497207642,3.104691505432129,18.071258544921875,155.19000244140625,123.96347093509182,3.291799545288086
125,2012-07-02,1.047376275062561,3.1270923614501953,18.629858016967773,155.08999633789062,3.312821388244629,125.51741836589129,1.0390640497207642,3.104691505432129,18.071258544921875,155.19000244140625,123.96347093509182,3.291799545288086
126,2012-07-03,1.072313904762268,3.1902198791503906,18.23283576965332,157.4600067138672,3.3672311305999756,126.41019144463301,1.0390640497207642,3.104691505432129,18.071258544921875,155.19000244140625,123.96347093509182,3.291799545288086
127,2012-07-05,1.0760544538497925,3.1454193592071533,18.48443603515625,155.67999267578125,3.370941162109375,126.27043162073319,1.0390640497207642,3.104691505432129,18.071258544921875,155.19000244140625,123.96347093509182,3.291799545288086
128,2012-07-06,1.0336605310440063,3.056225299835205,18.99456024169922,153.7100067138672,3.2862343788146973,124.98753795178952,1.0390640497207642,3.104691505432129,18.071258544921875,155.19000244140625,123.96347093509182,3.291799545288086
129,2012-07-09,1.0301275253295898,3.0468568801879883,19.481595993041992,154.0399932861328,3.2769603729248047,125.87671059721022,1.0390640497207642,3.104691505432129,18.071258544921875,155.19000244140625,123.96347093509182,3.291799545288086
