,0
start,2004-12-31 00:00:00
end,2022-04-13 00:00:00
rf,0.0
total_return,3.314146034543695
cagr,0.08827538338623375
max_drawdown,-0.20556455906015314
calmar,0.4294290017200983
mtd,-0.02065109533597198
three_month,-0.034850974234526544
six_month,-0.008102237542614743
ytd,-0.051909779730159644
one_year,0.039663846559520044
three_year,0.12191541893087265
five_year,0.09488360000862306
ten_year,0.06879475823489156
incep,0.08827538338623375
daily_sharpe,0.9704537823343418
daily_sortino,1.5765469252205797
daily_mean,0.08888071289873369
daily_vol,0.09158675510021602
daily_skew,-0.2773071112059277
daily_kurt,4.861435291030599
best_day,0.03703598961102905
worst_day,-0.04231685540973862
monthly_sharpe,1.005584253577107
monthly_sortino,1.990388185745969
monthly_mean,0.08848085760482341
monthly_vol,0.08798950191401224
monthly_skew,-0.20689035588455298
monthly_kurt,2.2966374897911557
best_month,0.0822426658221711
worst_month,-0.1150632042703984
yearly_sharpe,0.975992126060808
yearly_sortino,4.927090822341971
yearly_mean,0.08821476887877121
yearly_vol,0.09038471369109703
yearly_skew,-0.2714696274647032
yearly_kurt,-1.0708321919907862
best_year,0.22814476678779627
worst_year,-0.051909779730159644
avg_drawdown,-0.01399342792567378
avg_drawdown_days,27.32367149758454
avg_up_month,0.022418437770360712
avg_down_month,-0.016215720967311168
win_year_perc,0.7222222222222222
twelve_month_win_perc,0.8535353535353535
