,Date,gld,spy,qqq,tlt,ief,portfolio,gld_rb,spy_rb,qqq_rb,tlt_rb,ief_rb,portfolio_rb
71,2005-04-14,42.310001373291016,83.9098892211914,31.17437744140625,53.52549743652344,55.345943450927734,96.92077481826625,42.81999969482422,85.4971694946289,32.06882095336914,52.98964309692383,54.61973190307617,97.60319186051782
72,2005-04-15,42.400001525878906,82.73565673828125,30.464075088500977,54.234012603759766,55.706050872802734,96.65104174403089,42.81999969482422,85.4971694946289,32.06882095336914,52.98964309692383,54.61973190307617,97.60319186051782
73,2005-04-18,42.689998626708984,82.98934936523438,30.472854614257812,54.19236373901367,55.58823776245117,96.78906344048649,42.81999969482422,85.4971694946289,32.06882095336914,52.98964309692383,54.61973190307617,97.60319186051782
74,2005-04-19,43.279998779296875,83.64894104003906,30.68331527709961,54.716331481933594,55.909053802490234,97.64441713709559,42.81999969482422,85.4971694946289,32.06882095336914,52.98964309692383,54.61973190307617,97.60319186051782
75,2005-04-20,43.400001525878906,82.48201751708984,30.428993225097656,54.579368591308594,55.87630844116211,97.21572593229241,42.81999969482422,85.4971694946289,32.06882095336914,52.98964309692383,54.61973190307617,97.60319186051782
76,2005-04-21,43.189998626708984,84.08379364013672,31.23576545715332,54.00778579711914,55.47686767578125,97.6234777498401,42.81999969482422,85.4971694946289,32.06882095336914,52.98964309692383,54.61973190307617,97.60319186051782
77,2005-04-22,43.38999938964844,83.76492309570312,30.7710018157959,54.46030044555664,55.71259307861328,97.609888854491,42.81999969482422,85.4971694946289,32.06882095336914,52.98964309692383,54.61973190307617,97.60319186051782
78,2005-04-25,43.439998626708984,84.31578826904297,31.025299072265625,54.621055603027344,55.71259307861328,97.97246881890031,42.81999969482422,85.4971694946289,32.06882095336914,52.98964309692383,54.61973190307617,97.60319186051782
79,2005-04-26,43.63999938964844,83.4967269897461,30.735912322998047,54.53770065307617,55.68646240234375,97.66043862656473,42.81999969482422,85.4971694946289,32.06882095336914,52.98964309692383,54.61973190307617,97.60319186051782
80,2005-04-27,43.20000076293945,83.82289123535156,30.77976417541504,54.72818374633789,55.85667037963867,97.69201835939643,42.81999969482422,85.4971694946289,32.06882095336914,52.98964309692383,54.61973190307617,97.60319186051782
81,2005-04-28,43.0,82.77194213867188,30.472854614257812,55.1330680847168,56.19721221923828,97.44493225041995,42.81999969482422,85.4971694946289,32.06882095336914,52.98964309692383,54.61973190307617,97.60319186051782
82,2005-04-29,43.349998474121094,83.89537811279297,30.674535751342773,55.03776168823242,55.99418640136719,97.87608651239692,42.81999969482422,85.4971694946289,32.06882095336914,52.98964309692383,54.61973190307617,97.60319186051782
83,2005-05-02,42.880001068115234,84.3664779663086,30.79730224609375,55.02585220336914,56.051353454589844,97.86015980606906,42.81999969482422,85.4971694946289,32.06882095336914,52.98964309692383,54.61973190307617,97.60319186051782
84,2005-05-03,42.7599983215332,84.51142883300781,30.955150604248047,55.17523193359375,56.12362289428711,98.01549029945885,42.81999969482422,85.4971694946289,32.06882095336914,52.98964309692383,54.61973190307617,97.60319186051782
85,2005-05-04,42.900001525878906,85.16377258300781,31.33222198486328,54.69124984741211,56.110477447509766,98.27479421344161,42.81999969482422,85.4971694946289,32.06882095336914,52.98964309692383,54.61973190307617,97.60319186051782
86,2005-05-05,42.90999984741211,85.13479614257812,31.358522415161133,54.81675338745117,56.28782653808594,98.39836252446972,42.81999969482422,85.4971694946289,32.06882095336914,52.98964309692383,54.61973190307617,97.60319186051782
87,2005-05-06,42.52000045776367,84.86658477783203,31.44622039794922,54.41042709350586,55.8870964050293,97.91981332950009,42.81999969482422,85.4971694946289,32.06882095336914,52.98964309692383,54.61973190307617,97.60319186051782
88,2005-05-09,42.54999923706055,85.39569854736328,31.595306396484375,54.4642448425293,55.880523681640625,98.16252278716385,42.81999969482422,85.4971694946289,32.06882095336914,52.98964309692383,54.61973190307617,97.60319186051782
89,2005-05-10,42.63999938964844,84.51142883300781,31.367298126220703,54.852596282958984,56.077632904052734,98.07637337330888,42.81999969482422,85.4971694946289,32.06882095336914,52.98964309692383,54.61973190307617,97.60319186051782
90,2005-05-11,42.689998626708984,84.97534942626953,31.5251522064209,55.01988983154297,56.149879455566406,98.38862519117436,42.81999969482422,85.4971694946289,32.06882095336914,52.98964309692383,54.61973190307617,97.60319186051782
91,2005-05-12,42.15999984741211,84.04033660888672,31.437456130981445,55.234989166259766,56.20242691040039,97.97816785617128,42.81999969482422,85.4971694946289,32.06882095336914,52.98964309692383,54.61973190307617,97.60319186051782
92,2005-05-13,41.95000076293945,83.8736343383789,31.779468536376953,55.450111389160156,56.34689712524414,98.18343996458763,42.81999969482422,85.4971694946289,32.06882095336914,52.98964309692383,54.61973190307617,97.60319186051782
93,2005-05-16,41.880001068115234,84.65642547607422,31.989912033081055,55.38436508178711,56.3535041809082,98.43649544699855,42.81999969482422,85.4971694946289,32.06882095336914,52.98964309692383,54.61973190307617,97.60319186051782
94,2005-05-17,41.86000061035156,85.22174835205078,32.182838439941406,55.53971481323242,56.4257698059082,98.75694390515554,42.81999969482422,85.4971694946289,32.06882095336914,52.98964309692383,54.61973190307617,97.60319186051782
95,2005-05-18,42.04999923706055,86.0987777709961,32.62129592895508,55.91019058227539,56.609710693359375,99.51291324824479,42.81999969482422,85.4971694946289,32.06882095336914,52.98964309692383,54.61973190307617,97.60319186051782
96,2005-05-19,41.97999954223633,86.46116638183594,32.893150329589844,55.76676559448242,56.438926696777344,99.61535045785388,42.81999969482422,85.4971694946289,32.06882095336914,52.98964309692383,54.61973190307617,97.60319186051782
97,2005-05-20,41.650001525878906,86.33795928955078,33.02468490600586,55.832542419433594,56.43232727050781,99.53872072635056,42.81999969482422,85.4971694946289,32.06882095336914,52.98964309692383,54.61973190307617,97.60319186051782
98,2005-05-23,41.619998931884766,86.81629180908203,33.1912841796875,56.26871871948242,56.688507080078125,99.98790422675515,42.81999969482422,85.4971694946289,32.06882095336914,52.98964309692383,54.61973190307617,97.60319186051782
99,2005-05-24,41.72999954223633,86.61336517333984,33.29652786254883,56.424068450927734,56.83956527709961,100.16699747369941,42.81999969482422,85.4971694946289,32.06882095336914,52.98964309692383,54.61973190307617,97.60319186051782
100,2005-05-25,41.869998931884766,86.5481185913086,33.15621566772461,56.029720306396484,56.635963439941406,99.91247542543084,42.81999969482422,85.4971694946289,32.06882095336914,52.98964309692383,54.61973190307617,97.60319186051782
101,2005-05-26,41.689998626708984,87.01202392578125,33.48944091796875,56.01178741455078,56.66881561279297,100.14430862969127,42.81999969482422,85.4971694946289,32.06882095336914,52.98964309692383,54.61973190307617,97.60319186051782
102,2005-05-27,41.880001068115234,87.15694427490234,33.506980895996094,56.07151794433594,56.72795104980469,100.31782956853974,42.81999969482422,85.4971694946289,32.06882095336914,52.98964309692383,54.61973190307617,97.60319186051782
103,2005-05-31,41.650001525878906,86.59886169433594,33.392982482910156,56.7646484375,57.02353286743164,100.37714315470303,42.81999969482422,85.4971694946289,32.06882095336914,52.98964309692383,54.61973190307617,97.60319186051782
104,2005-06-01,41.529998779296875,87.33818054199219,33.664825439453125,57.45975875854492,57.37540817260742,101.03853724573871,42.81999969482422,85.4971694946289,32.06882095336914,52.98964309692383,54.61973190307617,97.60319186051782
105,2005-06-02,42.099998474121094,87.52660369873047,33.90157699584961,57.5976676940918,57.355587005615234,101.52924043507183,42.81999969482422,85.4971694946289,32.06882095336914,52.98964309692383,54.61973190307617,97.60319186051782
106,2005-06-03,42.16999816894531,87.0844955444336,33.4105339050293,57.12389373779297,57.026180267333984,100.86904778869737,42.81999969482422,85.4971694946289,32.06882095336914,52.98964309692383,54.61973190307617,97.60319186051782
107,2005-06-06,42.47999954223633,87.00475311279297,33.419281005859375,57.42378234863281,57.17768478393555,101.1621091090506,42.81999969482422,85.4971694946289,32.06882095336914,52.98964309692383,54.61973190307617,97.60319186051782
108,2005-06-07,42.380001068115234,87.06999206542969,33.1386833190918,57.8795280456543,57.34243392944336,101.18738486356919,42.81999969482422,85.4971694946289,32.06882095336914,52.98964309692383,54.61973190307617,97.60319186051782
109,2005-06-08,42.34000015258789,86.9105224609375,33.06850814819336,57.60368347167969,57.23700714111328,100.95072711925876,42.81999969482422,85.4971694946289,32.06882095336914,52.98964309692383,54.61973190307617,97.60319186051782
110,2005-06-09,42.27000045776367,87.32365417480469,33.27897262573242,57.55567169189453,57.20405197143555,101.11178899875365,42.81999969482422,85.4971694946289,32.06882095336914,52.98964309692383,54.61973190307617,97.60319186051782
111,2005-06-10,42.619998931884766,87.12071990966797,32.92822265625,56.9079704284668,56.841670989990234,100.64339008159683,42.81999969482422,85.4971694946289,32.06882095336914,52.98964309692383,54.61973190307617,97.60319186051782
112,2005-06-13,42.779998779296875,87.3961410522461,33.086063385009766,56.56614685058594,56.69011688232422,100.69520637787716,42.81999969482422,85.4971694946289,32.06882095336914,52.98964309692383,54.61973190307617,97.60319186051782
113,2005-06-14,42.599998474121094,87.59905242919922,32.95452880859375,56.19430923461914,56.624263763427734,100.41889536735324,42.81999969482422,85.4971694946289,32.06882095336914,52.98964309692383,54.61973190307617,97.60319186051782
114,2005-06-15,42.7400016784668,87.76579284667969,33.05975341796875,56.296260833740234,56.604461669921875,100.61532137379065,42.81999969482422,85.4971694946289,32.06882095336914,52.98964309692383,54.61973190307617,97.60319186051782
115,2005-06-16,43.459999084472656,87.990478515625,33.23512649536133,56.57808303833008,56.782386779785156,101.26901119710118,42.81999969482422,85.4971694946289,32.06882095336914,52.98964309692383,54.61973190307617,97.60319186051782
116,2005-06-17,43.630001068115234,88.3165054321289,33.23952865600586,56.572181701660156,56.71648025512695,101.39790054066569,42.81999969482422,85.4971694946289,32.06882095336914,52.98964309692383,54.61973190307617,97.60319186051782
117,2005-06-20,43.65999984741211,88.34559631347656,33.23952865600586,56.476165771484375,56.63084411621094,101.35224172709366,42.81999969482422,85.4971694946289,32.06882095336914,52.98964309692383,54.61973190307617,97.60319186051782
118,2005-06-21,43.810001373291016,88.39656066894531,33.22197723388672,56.890010833740234,56.80873489379883,101.63760769708462,42.81999969482422,85.4971694946289,32.06882095336914,52.98964309692383,54.61973190307617,97.60319186051782
119,2005-06-22,43.720001220703125,88.46931457519531,33.186859130859375,57.579689025878906,57.23700714111328,101.99894174417157,42.81999969482422,85.4971694946289,32.06882095336914,52.98964309692383,54.61973190307617,97.60319186051782
120,2005-06-23,44.02000045776367,87.22491455078125,32.818214416503906,57.519710540771484,57.17768478393555,101.58388950311893,42.81999969482422,85.4971694946289,32.06882095336914,52.98964309692383,54.61973190307617,97.60319186051782
121,2005-06-24,43.900001525878906,86.58452606201172,32.449554443359375,57.80757141113281,57.3160400390625,101.3140554503419,42.81999969482422,85.4971694946289,32.06882095336914,52.98964309692383,54.61973190307617,97.60319186051782
122,2005-06-27,43.90999984741211,86.70824432373047,32.30036163330078,57.963462829589844,57.36215591430664,101.3299550522351,42.81999969482422,85.4971694946289,32.06882095336914,52.98964309692383,54.61973190307617,97.60319186051782
123,2005-06-28,43.45000076293945,87.43598937988281,32.607566833496094,57.56768035888672,57.11837387084961,101.24048308040666,42.81999969482422,85.4971694946289,32.06882095336914,52.98964309692383,54.61973190307617,97.60319186051782
124,2005-06-29,43.630001068115234,87.20309448242188,32.5373420715332,57.47773361206055,57.098663330078125,101.18644058924723,42.81999969482422,85.4971694946289,32.06882095336914,52.98964309692383,54.61973190307617,97.60319186051782
125,2005-06-30,43.439998626708984,86.73003387451172,32.282798767089844,57.99348449707031,57.29627990722656,101.09749275257566,43.439998626708984,86.73003387451172,32.282798767089844,57.99348449707031,57.29627990722656,101.09749275257566
126,2005-07-01,42.70000076293945,86.9847640991211,32.23891830444336,57.29061508178711,56.803287506103516,100.36592678990223,43.439998626708984,86.73003387451172,32.282798767089844,57.99348449707031,57.29627990722656,101.09749275257566
127,2005-07-05,42.279998779296875,87.68338775634766,32.57244873046875,56.74900817871094,56.57194137573242,100.27173029553376,43.439998626708984,86.73003387451172,32.282798767089844,57.99348449707031,57.29627990722656,101.09749275257566
128,2005-07-06,42.25,86.94837951660156,32.41444778442383,57.06195068359375,56.69089126586914,100.1385382209885,43.439998626708984,86.73003387451172,32.282798767089844,57.99348449707031,57.29627990722656,101.09749275257566
129,2005-07-07,42.36000061035156,87.2904052734375,32.528568267822266,57.18226623535156,56.82311248779297,100.42956048133996,43.439998626708984,86.73003387451172,32.282798767089844,57.99348449707031,57.29627990722656,101.09749275257566
130,2005-07-08,42.2599983215332,88.28739166259766,33.15175247192383,56.94758224487305,56.618202209472656,100.85162343465105,43.439998626708984,86.73003387451172,32.282798767089844,57.99348449707031,57.29627990722656,101.09749275257566
131,2005-07-11,42.540000915527344,88.73859405517578,33.45895004272461,56.94758224487305,56.591793060302734,101.27022802720741,43.439998626708984,86.73003387451172,32.282798767089844,57.99348449707031,57.29627990722656,101.09749275257566
132,2005-07-12,42.63999938964844,88.97146606445312,33.616939544677734,56.628623962402344,56.446388244628906,101.30749792465978,43.439998626708984,86.73003387451172,32.282798767089844,57.99348449707031,57.29627990722656,101.09749275257566
133,2005-07-13,42.349998474121094,89.09518432617188,33.69593811035156,56.544342041015625,56.39352798461914,101.20279693750149,43.439998626708984,86.73003387451172,32.282798767089844,57.99348449707031,57.29627990722656,101.09749275257566
