,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,YTD
2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005,-0.007602761537430336,0.011789091788894535,-0.012982375021742043,0.010764669973802654,0.00808217485345808,0.021764037398364744,-0.0032727563325298803,0.012443127934916864,0.015888521023946556,-0.01749470427604438,0.03646350231497375,0.026351653596394797,0.10554180202420538
2006,0.03663106600408805,0.0014726312417376874,0.0034569230970264986,0.03513922995392349,-0.01518608370631569,-0.012306758962187025,0.0192104929688377,0.012733498146502376,0.0005879459624651417,0.017643690655804845,0.03720105682051589,-0.010607291799270002,0.13130262174584417
2007,0.010239132095394732,0.01311359993552319,-0.005724997162320444,0.024626899068609154,-0.0037417883905399574,-0.014725795209039605,0.008510410513214106,0.013967723712621005,0.04861573513814399,0.033747253846375225,-0.0007923626479212631,0.01685103972089652,0.15274161221390115
2008,0.022971152019166663,0.009462316873852128,-0.018212357804517687,-0.006262468672532107,-0.000512903637792772,-0.006716373256101527,-0.009033815834655345,-0.01647139537682407,-0.014672372683508628,-0.11506319153615874,0.0708444083581512,0.08224261418439216,-0.014893977940757974
2009,-0.052486486537615895,-0.03401409276059131,0.027581721281823235,-0.0011712995204389287,0.04298173350013035,-0.015882098112393495,0.0347216606058125,0.020192505467308663,0.03933135580845071,-0.0027193118757521395,0.06847260236259922,-0.039705624646379056,0.08251096704766359
2010,-0.007333865618260105,0.019772012317000875,0.01151497407367108,0.03584094252712311,0.0014174015736965195,0.012949352289898464,0.0026552562752055753,0.0296616458131973,0.036233122396699624,0.010110765626043072,0.0018981592332751873,0.019915307483315603,0.18805043521289666
2011,-0.023769499865632593,0.03677274708910505,0.005360183073144009,0.04726600337855147,0.0012638702124343482,-0.02154560524302529,0.03610644969728516,0.057957015662720046,-0.014513370916961477,0.04318880980732054,0.010312337216758616,-0.021960604840039477,0.16252372756750177
2012,0.05234342270212666,-0.004274384374230555,-0.006453052089759104,0.013395488577300663,-0.009316644648973416,0.013522738472449003,0.019459845057436143,0.020097602635260614,0.015952324855406985,-0.01749200458890454,0.004259545472628856,-0.013400540600876587,0.08953455426408752
2013,0.004758478517859155,-0.008362542164498832,0.01514274881969846,-0.003187136938800017,-0.03478218861838589,-0.049106262685688185,0.0344662937731568,0.0036319211260305018,-0.004976191979829014,0.01905953347177225,-0.016790773487757704,-0.008733254168590499,-0.050548053524986036
2014,0.02065601238269843,0.037338501116265466,-0.005774694267955405,0.010946199648367738,0.007524157419185107,0.026244621708882976,-0.014370958134074296,0.030489884797068267,-0.031559342160692117,0.007062865088434345,0.017839406549401637,0.014439788397551556,0.1254118166246978
2015,0.051809289338592635,-0.024419421962919796,-0.008722122016147527,-0.00869648225908115,-0.0014749240195158775,-0.025050704520358402,0.0006131300179001986,-0.01163205039971249,-0.007254484895632629,0.03460172520392857,-0.023757013973953245,-0.008600481618958544,-0.0349588586476387
2016,0.020017937252562845,0.04804251898738632,0.01652351927182827,0.015888264651916062,-0.012942846046408496,0.053661097836742,0.025781145368449776,-0.013750773372675829,-0.0027629684096108775,-0.030197394577976433,-0.042429301122492324,-0.00015745013451440304,0.07552108121036594
2017,0.02674303203940398,0.02907029244596493,-0.00316731526588776,0.014308616024426568,0.0105705073050677,-0.0023336435187125693,0.012367573771709717,0.026274745049291948,-0.012565532006529434,0.005231321211759621,0.014010554043036416,0.01701166922633135,0.14550162624201546
2018,0.01871777918090345,-0.02920847320802622,0.001790033615084008,-0.008417730521036448,0.010829546168648507,-0.007650760668298506,8.630977835832887e-05,0.008376659574916845,-0.009440124968772223,-0.02573793649050693,0.013026534876521723,0.008440024721579453,-0.020249536814331837
2019,0.03757233747986155,0.004795591900327523,0.01886768524345328,0.004767586503989785,0.006008422252268053,0.05231981109410322,0.00591965966256125,0.057296544444588315,-0.014746753564381376,0.012202762834415237,2.1101138587109602e-05,0.011715326473266119,0.21247241999824173
2020,0.04050134887065204,-0.004619683427597776,-0.014170014863873703,0.07059463060882099,0.01980918187298575,0.0166118641900439,0.0703828049909665,0.005486635750928448,-0.02502877892706945,-0.021326633424858965,0.023274800187848887,0.031286633374620454,0.22814468351446138
2021,-0.02625224185555053,-0.03021871484904859,-0.004177784475118185,0.037831846619651,0.027768048479451357,-0.0033261867668289424,0.028958727597732326,0.00847889117027778,-0.036053827934180105,0.03653696772434345,0.00411520554912248,0.019580062074730842,0.061168762941478105
2022,-0.03622260077792472,0.005719984871916051,-0.004961831775671555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.035519263505844
