,Date,tqqq,tmf,gld,qld,portfolio,tqqq_rb,tmf_rb,gld_rb,portfolio_rb,qld_rb
0,2010-12-31,1.5365673303604126,7.891505718231201,138.72000122070312,2.5173861980438232,100.0,1.5365673303604126,7.891505718231201,138.72000122070312,100.0,2.5173861980438232
1,2011-01-03,1.6059764623641968,7.74948263168335,138.0,2.5946733951568604,101.48679616164023,1.5365673303604126,7.891505718231201,138.72000122070312,100.0,2.5173861980438232
2,2011-01-04,1.6034828424453735,7.7380266189575195,134.75,2.5900349617004395,101.11330115688763,1.5365673303604126,7.891505718231201,138.72000122070312,100.0,2.5173861980438232
3,2011-01-05,1.6432788372039795,7.236361980438232,134.3699951171875,2.6351709365844727,99.8380635187438,1.5365673303604126,7.891505718231201,138.72000122070312,100.0,2.5173861980438232
4,2011-01-06,1.6581379175186157,7.323408603668213,133.8300018310547,2.6512465476989746,100.72386890258691,1.5365673303604126,7.891505718231201,138.72000122070312,100.0,2.5173861980438232
5,2011-01-07,1.6542935371398926,7.440234661102295,133.5800018310547,2.647846221923828,101.1729116508288,1.5365673303604126,7.891505718231201,138.72000122070312,100.0,2.5173861980438232
6,2011-01-10,1.6728918552398682,7.561643123626709,134.1199951171875,2.6654672622680664,102.43241704574044,1.5365673303604126,7.891505718231201,138.72000122070312,100.0,2.5173861980438232
7,2011-01-11,1.6805816888809204,7.428781986236572,134.91000366210938,2.6725778579711914,102.06615587578582,1.5365673303604126,7.891505718231201,138.72000122070312,100.0,2.5173861980438232
8,2011-01-12,1.7146620750427246,7.2821760177612305,135.4600067138672,2.710294485092163,102.47167456116321,1.5365673303604126,7.891505718231201,138.72000122070312,100.0,2.5173861980438232
9,2011-01-13,1.720065712928772,7.453981399536133,134.0500030517578,2.716477394104004,103.41670243807302,1.5365673303604126,7.891505718231201,138.72000122070312,100.0,2.5173861980438232
10,2011-01-14,1.7573682069778442,7.316538333892822,132.69000244140625,2.75542950630188,103.83582541405954,1.5365673303604126,7.891505718231201,138.72000122070312,100.0,2.5173861980438232
11,2011-01-18,1.7713950872421265,7.208873271942139,133.42999267578125,2.770268678665161,103.79987883207764,1.5365673303604126,7.891505718231201,138.72000122070312,100.0,2.5173861980438232
12,2011-01-19,1.7120647430419922,7.355479717254639,133.72000122070312,2.708129644393921,102.63328176977042,1.5365673303604126,7.891505718231201,138.72000122070312,100.0,2.5173861980438232
13,2011-01-20,1.6736201047897339,7.080593585968018,131.1999969482422,2.6657769680023193,99.80730290303217,1.5365673303604126,7.891505718231201,138.72000122070312,100.0,2.5173861980438232
14,2011-01-21,1.635381817817688,7.220327854156494,131.02999877929688,2.6258959770202637,99.25904864900865,1.5365673303604126,7.891505718231201,138.72000122070312,100.0,2.5173861980438232
15,2011-01-24,1.7029215097427368,7.229489803314209,130.36000061035156,2.6997828483581543,101.45493552900851,1.5365673303604126,7.891505718231201,138.72000122070312,100.0,2.5173861980438232
16,2011-01-25,1.70884370803833,7.440234661102295,130.10000610351562,2.7056565284729004,102.69711298727859,1.5365673303604126,7.891505718231201,138.72000122070312,100.0,2.5173861980438232
17,2011-01-26,1.7353404760360718,7.1126627922058105,131.16000366210938,2.737189292907715,101.97535524671548,1.5365673303604126,7.891505718231201,138.72000122070312,100.0,2.5173861980438232
18,2011-01-27,1.768797516822815,7.190548896789551,127.93000030517578,2.7699592113494873,103.22599063944924,1.5365673303604126,7.891505718231201,138.72000122070312,100.0,2.5173861980438232
19,2011-01-28,1.635381817817688,7.298212051391602,130.27999877929688,2.6292972564697266,99.59975774327536,1.5365673303604126,7.891505718231201,138.72000122070312,100.0,2.5173861980438232
20,2011-01-31,1.6595922708511353,7.1493144035339355,129.8699951171875,2.6555745601654053,99.60328760301091,1.5365673303604126,7.891505718231201,138.72000122070312,100.0,2.5173861980438232
21,2011-02-01,1.751757264137268,7.043942451477051,130.8000030517578,2.753265380859375,102.13528136823436,1.5365673303604126,7.891505718231201,138.72000122070312,100.0,2.5173861980438232
22,2011-02-02,1.7438600063323975,7.050814151763916,130.4499969482422,2.7446084022521973,101.88790384003035,1.5365673303604126,7.891505718231201,138.72000122070312,100.0,2.5173861980438232
23,2011-02-03,1.7506141662597656,6.869848251342773,132.1999969482422,2.7526466846466064,101.3165687294701,1.5365673303604126,7.891505718231201,138.72000122070312,100.0,2.5173861980438232
24,2011-02-04,1.782202124595642,6.670556545257568,131.66000366210938,2.7860350608825684,101.29535800173046,1.5365673303604126,7.891505718231201,138.72000122070312,100.0,2.5173861980438232
25,2011-02-07,1.8080741167068481,6.757603168487549,131.67999267578125,2.8129308223724365,102.57989205798181,1.5365673303604126,7.891505718231201,138.72000122070312,100.0,2.5173861980438232
26,2011-02-08,1.8466236591339111,6.5789265632629395,133.13999938964844,2.8528096675872803,103.03387965197979,1.5365673303604126,7.891505718231201,138.72000122070312,100.0,2.5173861980438232
27,2011-02-09,1.8354016542434692,6.748440265655518,133.07000732421875,2.8401358127593994,103.52289040899257,1.5365673303604126,7.891505718231201,138.72000122070312,100.0,2.5173861980438232
28,2011-02-10,1.8443373441696167,6.517078399658203,132.85000610351562,2.850337028503418,102.62508554508855,1.5365673303604126,7.891505718231201,138.72000122070312,100.0,2.5173861980438232
29,2011-02-11,1.8821595907211304,6.789674282073975,132.32000732421875,2.8889808654785156,105.1993354902261,1.5365673303604126,7.891505718231201,138.72000122070312,100.0,2.5173861980438232
30,2011-02-14,1.8940048217773438,6.812579154968262,132.9499969482422,2.9028921127319336,105.74629342149369,1.5365673303604126,7.891505718231201,138.72000122070312,100.0,2.5173861980438232
31,2011-02-15,1.889121174812317,6.895046710968018,133.97000122070312,2.895782232284546,106.07891565053338,1.5365673303604126,7.891505718231201,138.72000122070312,100.0,2.5173861980438232
32,2011-02-16,1.9240336418151855,6.830907344818115,134.10000610351562,2.934116840362549,106.89923547889804,1.5365673303604126,7.891505718231201,138.72000122070312,100.0,2.5173861980438232
33,2011-02-17,1.922371745109558,6.867558479309082,135.0399932861328,2.931643009185791,107.09869384211139,1.5365673303604126,7.891505718231201,138.72000122070312,100.0,2.5173861980438232
34,2011-02-18,1.9114611148834229,6.805707931518555,135.41000366210938,2.919586181640625,106.45682999397255,1.5365673303604126,7.891505718231201,138.72000122070312,100.0,2.5173861980438232
35,2011-02-22,1.7431327104568481,7.096628665924072,136.2899932861328,2.7467730045318604,102.5174511583616,1.5365673303604126,7.891505718231201,138.72000122070312,100.0,2.5173861980438232
36,2011-02-23,1.7001157999038696,7.183675289154053,137.50999450683594,2.702256202697754,101.64684194983965,1.5365673303604126,7.891505718231201,138.72000122070312,100.0,2.5173861980438232
37,2011-02-24,1.7243260145187378,7.311956405639648,136.47999572753906,2.7285335063934326,103.01061747230582,1.5365673303604126,7.891505718231201,138.72000122070312,100.0,2.5173861980438232
38,2011-02-25,1.7982028722763062,7.435654163360596,137.3800048828125,2.8061299324035645,106.10644665742383,1.5365673303604126,7.891505718231201,138.72000122070312,100.0,2.5173861980438232
39,2011-02-28,1.8112949132919312,7.4700140953063965,137.66000366210938,2.820350408554077,106.72680857438013,1.5365673303604126,7.891505718231201,138.72000122070312,100.0,2.5173861980438232
40,2011-03-01,1.724222183227539,7.545608043670654,140.02999877929688,2.7303876876831055,104.44746988042095,1.5365673303604126,7.891505718231201,138.72000122070312,100.0,2.5173861980438232
41,2011-03-02,1.7485363483428955,7.195128440856934,139.9199981689453,2.756974697113037,103.4542342992981,1.5365673303604126,7.891505718231201,138.72000122070312,100.0,2.5173861980438232
42,2011-03-03,1.8528579473495483,6.979802131652832,138.08999633789062,2.8651764392852783,105.62551198061098,1.5365673303604126,7.891505718231201,138.72000122070312,100.0,2.5173861980438232
43,2011-03-04,1.825426697731018,7.1493144035339355,139.35000610351562,2.8336434364318848,105.68294233527067,1.5365673303604126,7.891505718231201,138.72000122070312,100.0,2.5173861980438232
44,2011-03-07,1.7526921033859253,7.014162063598633,139.72000122070312,2.7603759765625,102.65777379628038,1.5365673303604126,7.891505718231201,138.72000122070312,100.0,2.5173861980438232
45,2011-03-08,1.7709801197052002,6.883591651916504,139.36000061035156,2.781088352203369,102.56508780308418,1.5365673303604126,7.891505718231201,138.72000122070312,100.0,2.5173861980438232
46,2011-03-09,1.735235571861267,7.080593585968018,139.41000366210938,2.742136001586914,102.40411433001904,1.5365673303604126,7.891505718231201,138.72000122070312,100.0,2.5173861980438232
47,2011-03-10,1.6558516025543213,7.442525863647461,137.77000427246094,2.6592845916748047,101.53727217540242,1.5365673303604126,7.891505718231201,138.72000122070312,100.0,2.5173861980438232
48,2011-03-11,1.6834903955459595,7.323408603668213,138.22000122070312,2.6895809173583984,101.86530494663492,1.5365673303604126,7.891505718231201,138.72000122070312,100.0,2.5173861980438232
49,2011-03-14,1.667073369026184,7.302793025970459,138.86000061035156,2.67010498046875,101.27273487467951,1.5365673303604126,7.891505718231201,138.72000122070312,100.0,2.5173861980438232
50,2011-03-15,1.598911166191101,7.634946346282959,136.27000427246094,2.5974550247192383,100.55162484203358,1.5365673303604126,7.891505718231201,138.72000122070312,100.0,2.5173861980438232
51,2011-03-16,1.4814964532852173,7.889214515686035,136.24000549316406,2.4722506999969482,98.0175995128462,1.5365673303604126,7.891505718231201,138.72000122070312,100.0,2.5173861980438232
52,2011-03-17,1.5201494693756104,7.708249092102051,136.97000122070312,2.5152220726013184,98.41072793636211,1.5365673303604126,7.891505718231201,138.72000122070312,100.0,2.5173861980438232
53,2011-03-18,1.511837363243103,7.763225555419922,138.3699951171875,2.5050203800201416,98.51983521154843,1.5365673303604126,7.891505718231201,138.72000122070312,100.0,2.5173861980438232
54,2011-03-21,1.5962090492248535,7.628073692321777,139.13999938964844,2.596836566925049,100.63575330393991,1.5365673303604126,7.891505718231201,138.72000122070312,100.0,2.5173861980438232
55,2011-03-22,1.5918447971343994,7.708249092102051,139.0500030517578,2.593745231628418,100.8936409847345,1.5365673303604126,7.891505718231201,138.72000122070312,100.0,2.5173861980438232
56,2011-03-23,1.6159515380859375,7.680760383605957,140.33999633789062,2.619713068008423,101.63173533563995,1.5365673303604126,7.891505718231201,138.72000122070312,100.0,2.5173861980438232
57,2011-03-24,1.7038562297821045,7.502084255218506,139.22000122070312,2.718949794769287,103.50575879645916,1.5365673303604126,7.891505718231201,138.72000122070312,100.0,2.5173861980438232
58,2011-03-25,1.7163249254226685,7.444816589355469,139.25999450683594,2.7257511615753174,103.62409900265534,1.5365673303604126,7.891505718231201,138.72000122070312,100.0,2.5173861980438232
59,2011-03-28,1.6872309446334839,7.48146915435791,138.5399932861328,2.6932902336120605,102.81125815576682,1.5365673303604126,7.891505718231201,138.72000122070312,100.0,2.5173861980438232
60,2011-03-29,1.7356517314910889,7.309665203094482,138.2100067138672,2.746155023574829,103.4922559603672,1.5365673303604126,7.891505718231201,138.72000122070312,100.0,2.5173861980438232
61,2011-03-30,1.7612123489379883,7.472305774688721,138.6699981689453,2.773049831390381,105.18154276943643,1.5365673303604126,7.891505718231201,138.72000122070312,100.0,2.5173861980438232
62,2011-03-31,1.7686939239501953,7.428781986236572,139.86000061035156,2.781397819519043,105.29016737287076,1.7686939239501953,7.428781986236572,139.86000061035156,105.29016737287076,2.781397819519043
63,2011-04-01,1.7713950872421265,7.543317794799805,139.1999969482422,2.7835612297058105,105.97021959280143,1.7686939239501953,7.428781986236572,139.86000061035156,105.29016737287076,2.781397819519043
64,2011-04-04,1.7553941011428833,7.561643123626709,139.83999633789062,2.7668673992156982,105.6460238144372,1.7686939239501953,7.428781986236572,139.86000061035156,105.29016737287076,2.781397819519043
65,2011-04-05,1.7354439496994019,7.474596977233887,142.0500030517578,2.7498648166656494,104.7250919359079,1.7686939239501953,7.428781986236572,139.86000061035156,105.29016737287076,2.781397819519043
66,2011-04-06,1.7485363483428955,7.151605606079102,142.3800048828125,2.763157606124878,103.30849172118357,1.7686939239501953,7.428781986236572,139.86000061035156,105.29016737287076,2.781397819519043
67,2011-04-07,1.7481203079223633,7.09891939163208,142.50999450683594,2.761920690536499,103.00719977417701,1.7686939239501953,7.428781986236572,139.86000061035156,105.29016737287076,2.781397819519043
68,2011-04-08,1.7219359874725342,6.982093334197998,143.66000366210938,2.7350261211395264,101.65207731903199,1.7686939239501953,7.428781986236572,139.86000061035156,105.29016737287076,2.781397819519043
69,2011-04-11,1.7063499689102173,6.993547439575195,142.63999938964844,2.716785430908203,101.17630863345063,1.7686939239501953,7.428781986236572,139.86000061035156,105.29016737287076,2.781397819519043
70,2011-04-12,1.6726843118667603,7.227199554443359,141.61000061035156,2.6806159019470215,101.4213573920506,1.7686939239501953,7.428781986236572,139.86000061035156,105.29016737287076,2.781397819519043
71,2011-04-13,1.712584376335144,7.3531880378723145,141.89999389648438,2.724823474884033,103.34507994261222,1.7686939239501953,7.428781986236572,139.86000061035156,105.29016737287076,2.781397819519043
