,0
start,2004-12-31 00:00:00
end,2021-07-09 00:00:00
rf,0.0
total_return,3.3661084039528664
cagr,0.0933172285906112
max_drawdown,-0.2055646165270656
calmar,0.45395569610747977
mtd,0.018489242310614884
three_month,0.0561639508788907
six_month,0.03512402509604673
ytd,0.018201384118214037
one_year,0.08393825714830516
three_year,0.1424156725763539
five_year,0.09297116422226215
ten_year,0.08387990617389396
incep,0.0933172285906112
daily_sharpe,1.018448851409255
daily_sortino,1.6576425908367756
daily_mean,0.09356373863989101
daily_vol,0.09186886362572294
daily_skew,-0.2723972204411101
daily_kurt,5.015151917438647
best_day,0.03703567030420629
worst_day,-0.042316726998711585
monthly_sharpe,1.058349717497291
monthly_sortino,2.116961764982322
monthly_mean,0.0930417109549194
monthly_vol,0.08791206669846117
monthly_skew,-0.21486088092187566
monthly_kurt,2.4665109347387375
best_month,0.08224222874254905
worst_month,-0.11506318336892052
yearly_sharpe,1.071910439579826
yearly_sortino,6.303417434626436
yearly_mean,0.09392991767843742
yearly_vol,0.08762851280304411
yearly_skew,-0.2853660101880346
yearly_kurt,-1.0322199074267315
best_year,0.22814475225628805
worst_year,-0.05054796365296277
avg_drawdown,-0.013723815342637776
avg_drawdown_days,27.14070351758794
avg_up_month,0.022641337431284433
avg_down_month,-0.015835083895423655
win_year_perc,0.7647058823529411
twelve_month_win_perc,0.8465608465608465
