,Date,tlt,gld,bil,portfolio,tlt_rb,gld_rb,bil_rb,portfolio_rb
20,2013-01-30,94.30534362792969,162.19000244140625,87.34812927246094,98.19291478012218,97.8836898803711,162.02000427246094,87.3672103881836,100.0
21,2013-01-31,94.76570892333984,161.1999969482422,87.3672103881836,98.28077440016547,97.8836898803711,162.02000427246094,87.3672103881836,100.0
22,2013-02-01,93.53521728515625,161.4499969482422,87.34812927246094,97.68534200953422,97.8836898803711,162.02000427246094,87.3672103881836,100.0
23,2013-02-04,94.73331451416016,162.0,87.34812927246094,98.38220898588983,97.8836898803711,162.02000427246094,87.3672103881836,100.0
24,2013-02-05,93.89137268066406,161.9600067138672,87.3672103881836,97.95142539154978,97.8836898803711,162.02000427246094,87.3672103881836,100.0
25,2013-02-06,94.66044616699219,162.38999938964844,87.3672103881836,98.41062477491307,97.8836898803711,162.02000427246094,87.3672103881836,100.0
26,2013-02-07,94.44998168945312,161.83999633789062,87.3672103881836,98.21825081096426,97.8836898803711,162.02000427246094,87.3672103881836,100.0
27,2013-02-08,94.81430053710938,161.57000732421875,87.3672103881836,98.36268881506507,97.8836898803711,162.02000427246094,87.3672103881836,100.0
28,2013-02-11,94.74140930175781,159.6999969482422,87.3672103881836,98.03690900148365,97.8836898803711,162.02000427246094,87.3672103881836,100.0
29,2013-02-12,94.50662994384766,159.88999938964844,87.3672103881836,97.94629902418981,97.8836898803711,162.02000427246094,87.3672103881836,100.0
30,2013-02-13,93.73758697509766,159.0500030517578,87.34812927246094,97.41839083805324,97.8836898803711,162.02000427246094,87.3672103881836,100.0
31,2013-02-14,94.5876235961914,158.35000610351562,87.3672103881836,97.75004747618888,97.8836898803711,162.02000427246094,87.3672103881836,100.0
32,2013-02-15,94.3124008178711,155.75999450683594,87.34812927246094,97.20435700594585,97.8836898803711,162.02000427246094,87.3672103881836,100.0
33,2013-02-19,93.84284973144531,155.3300018310547,87.34812927246094,96.89815675873507,97.8836898803711,162.02000427246094,87.3672103881836,100.0
34,2013-02-20,94.12619018554688,151.44000244140625,87.3672103881836,96.44811559433406,97.8836898803711,162.02000427246094,87.3672103881836,100.0
35,2013-02-21,94.67665100097656,152.6199951171875,87.34812927246094,96.90591178397653,97.8836898803711,162.02000427246094,87.3672103881836,100.0
36,2013-02-22,94.74140930175781,152.97000122070312,87.3672103881836,96.99845764515891,97.8836898803711,162.02000427246094,87.3672103881836,100.0
37,2013-02-25,96.60340881347656,154.33999633789062,87.34812927246094,98.15551909417316,97.8836898803711,162.02000427246094,87.3672103881836,100.0
38,2013-02-26,96.04481506347656,156.22000122070312,87.34812927246094,98.1602720252755,97.8836898803711,162.02000427246094,87.3672103881836,100.0
39,2013-02-27,95.76148223876953,154.57000732421875,87.3672103881836,97.7664054755993,97.8836898803711,162.02000427246094,87.3672103881836,100.0
40,2013-02-28,95.9395523071289,153.0,87.3672103881836,97.61511033964581,97.8836898803711,162.02000427246094,87.3672103881836,100.0
41,2013-03-01,96.4620132446289,152.44000244140625,87.3672103881836,97.79558007761328,97.8836898803711,162.02000427246094,87.3672103881836,100.0
42,2013-03-04,95.950927734375,152.3000030517578,87.34812927246094,97.50745010904534,97.8836898803711,162.02000427246094,87.3672103881836,100.0
43,2013-03-05,95.67509460449219,152.3800048828125,87.3672103881836,97.3843561674703,97.8836898803711,162.02000427246094,87.3672103881836,100.0
44,2013-03-06,94.80699920654297,153.22999572753906,87.34812927246094,97.06661926786693,97.8836898803711,162.02000427246094,87.3672103881836,100.0
45,2013-03-07,94.07683563232422,152.69000244140625,87.3672103881836,96.61578219613406,97.8836898803711,162.02000427246094,87.3672103881836,100.0
46,2013-03-08,93.09516906738281,152.7100067138672,87.34812927246094,96.11196343789479,97.8836898803711,162.02000427246094,87.3672103881836,100.0
47,2013-03-11,93.1844253540039,152.99000549316406,87.3672103881836,96.20622085780745,97.8836898803711,162.02000427246094,87.3672103881836,100.0
48,2013-03-12,93.85777282714844,154.19000244140625,87.34812927246094,96.72987551964671,97.8836898803711,162.02000427246094,87.3672103881836,100.0
49,2013-03-13,93.76042938232422,153.66000366210938,87.3672103881836,96.60383167923068,97.8836898803711,162.02000427246094,87.3672103881836,100.0
50,2013-03-14,93.47649383544922,153.67999267578125,87.3672103881836,96.46187881209555,97.8836898803711,162.02000427246094,87.3672103881836,100.0
51,2013-03-15,93.9145736694336,154.0,87.3672103881836,96.73503226598478,97.8836898803711,162.02000427246094,87.3672103881836,100.0
52,2013-03-18,94.62853240966797,155.3800048828125,87.34812927246094,97.30720715503018,97.8836898803711,162.02000427246094,87.3672103881836,100.0
53,2013-03-19,95.26945495605469,156.0800018310547,87.34812927246094,97.74260789579888,97.8836898803711,162.02000427246094,87.3672103881836,100.0
54,2013-03-20,94.2066650390625,155.3699951171875,87.34812927246094,97.09016841773628,97.8836898803711,162.02000427246094,87.3672103881836,100.0
55,2013-03-21,95.11528015136719,156.25,87.34812927246094,97.69008485906609,97.8836898803711,162.02000427246094,87.3672103881836,100.0
56,2013-03-22,95.18830871582031,155.5500030517578,87.3672103881836,97.62483775481614,97.8836898803711,162.02000427246094,87.3672103881836,100.0
57,2013-03-25,95.09906005859375,155.24000549316406,87.34812927246094,97.52595536241496,97.8836898803711,162.02000427246094,87.3672103881836,100.0
58,2013-03-26,95.21263122558594,154.72000122070312,87.3672103881836,97.50919105634857,97.8836898803711,162.02000427246094,87.3672103881836,100.0
59,2013-03-27,96.02393341064453,155.36000061035156,87.34812927246094,98.0169057038994,97.8836898803711,162.02000427246094,87.3672103881836,100.0
60,2013-03-28,95.53714752197266,154.4499969482422,87.3672103881836,97.63329515161118,95.53714752197266,154.4499969482422,87.3672103881836,97.63329515161118
61,2013-04-01,96.25669860839844,154.6699981689453,87.34812927246094,98.03040122984724,95.53714752197266,154.4499969482422,87.3672103881836,97.63329515161118
62,2013-04-02,95.86648559570312,152.42999267578125,87.3672103881836,97.48234813338641,95.53714752197266,154.4499969482422,87.3672103881836,97.63329515161118
63,2013-04-03,96.728271484375,150.72999572753906,87.34812927246094,97.6487073205168,95.53714752197266,154.4499969482422,87.3672103881836,97.63329515161118
64,2013-04-04,97.88280487060547,150.2899932861328,87.34812927246094,98.16910435438551,95.53714752197266,154.4499969482422,87.3672103881836,97.63329515161118
65,2013-04-05,99.85850524902344,152.80999755859375,87.3672103881836,99.58220534893263,95.53714752197266,154.4499969482422,87.3672103881836,97.63329515161118
66,2013-04-08,99.09423065185547,152.16000366210938,87.3672103881836,99.0889626858895,95.53714752197266,154.4499969482422,87.3672103881836,97.63329515161118
67,2013-04-09,98.8503189086914,153.33999633789062,87.3672103881836,99.15080977857522,95.53714752197266,154.4499969482422,87.3672103881836,97.63329515161118
68,2013-04-10,97.49254608154297,150.75,87.3672103881836,98.04772112416457,95.53714752197266,154.4499969482422,87.3672103881836,97.63329515161118
69,2013-04-11,97.67951965332031,151.0500030517578,87.34812927246094,98.18533889058875,95.53714752197266,154.4499969482422,87.3672103881836,97.63329515161118
70,2013-04-12,99.13494110107422,143.9499969482422,87.3672103881836,97.81230575325571,95.53714752197266,154.4499969482422,87.3672103881836,97.63329515161118
71,2013-04-15,99.99671173095703,131.30999755859375,87.3672103881836,96.25509752294343,95.53714752197266,154.4499969482422,87.3672103881836,97.63329515161118
72,2013-04-16,99.175537109375,132.8000030517578,87.3672103881836,96.07097292480896,95.53714752197266,154.4499969482422,87.3672103881836,97.63329515161118
73,2013-04-17,99.83414459228516,132.8699951171875,87.3672103881836,96.41856291998923,95.53714752197266,154.4499969482422,87.3672103881836,97.63329515161118
74,2013-04-18,100.0780258178711,134.3000030517578,87.34812927246094,96.76383780281976,95.53714752197266,154.4499969482422,87.3672103881836,97.63329515161118
75,2013-04-19,99.86661529541016,135.47000122070312,87.3672103881836,96.84604339534927,95.53714752197266,154.4499969482422,87.3672103881836,97.63329515161118
76,2013-04-22,99.93978118896484,137.89999389648438,87.3672103881836,97.26745003321352,95.53714752197266,154.4499969482422,87.3672103881836,97.63329515161118
77,2013-04-23,99.5902099609375,136.8800048828125,87.3672103881836,96.92763674299611,95.53714752197266,154.4499969482422,87.3672103881836,97.63329515161118
78,2013-04-24,99.84222412109375,138.3699951171875,87.3672103881836,97.29187735693417,95.53714752197266,154.4499969482422,87.3672103881836,97.63329515161118
79,2013-04-25,99.41136169433594,141.6300048828125,87.34812927246094,97.58158044372627,95.53714752197266,154.4499969482422,87.3672103881836,97.63329515161118
80,2013-04-26,100.3219223022461,140.91000366210938,87.34812927246094,97.93306534902369,95.53714752197266,154.4499969482422,87.3672103881836,97.63329515161118
81,2013-04-29,99.9560546875,142.3000030517578,87.34812927246094,97.96578477431018,95.53714752197266,154.4499969482422,87.3672103881836,97.63329515161118
82,2013-04-30,100.01298522949219,142.77000427246094,87.34812927246094,98.06915068266659,95.53714752197266,154.4499969482422,87.3672103881836,97.63329515161118
83,2013-05-01,101.04043579101562,141.11000061035156,87.34812927246094,98.33181070454712,95.53714752197266,154.4499969482422,87.3672103881836,97.63329515161118
84,2013-05-02,100.91006469726562,141.9199981689453,87.3672103881836,98.39853276706711,95.53714752197266,154.4499969482422,87.3672103881836,97.63329515161118
85,2013-05-03,98.53091430664062,142.08999633789062,87.34812927246094,97.20439216263252,95.53714752197266,154.4499969482422,87.3672103881836,97.63329515161118
86,2013-05-06,98.2864761352539,142.14999389648438,87.34812927246094,97.08897315377408,95.53714752197266,154.4499969482422,87.3672103881836,97.63329515161118
87,2013-05-07,97.9035415649414,140.3800048828125,87.34812927246094,96.61358681687162,95.53714752197266,154.4499969482422,87.3672103881836,97.63329515161118
88,2013-05-08,98.05835723876953,142.4600067138672,87.3672103881836,97.02673448840822,95.53714752197266,154.4499969482422,87.3672103881836,97.63329515161118
89,2013-05-09,97.80577850341797,140.80999755859375,87.3672103881836,96.6369169911568,95.53714752197266,154.4499969482422,87.3672103881836,97.63329515161118
90,2013-05-10,96.75467681884766,139.60000610351562,87.34812927246094,95.90328483050715,95.53714752197266,154.4499969482422,87.3672103881836,97.63329515161118
91,2013-05-13,96.01327514648438,138.42999267578125,87.3672103881836,95.34487968834712,95.53714752197266,154.4499969482422,87.3672103881836,97.63329515161118
92,2013-05-14,94.97032165527344,137.80999755859375,87.34812927246094,94.70865039073716,95.53714752197266,154.4499969482422,87.3672103881836,97.63329515161118
93,2013-05-15,95.60584259033203,134.6300048828125,87.34812927246094,94.53083632517374,95.53714752197266,154.4499969482422,87.3672103881836,97.63329515161118
94,2013-05-16,96.59989929199219,134.08999633789062,87.34812927246094,94.95343018787983,95.53714752197266,154.4499969482422,87.3672103881836,97.63329515161118
95,2013-05-17,95.3777084350586,131.07000732421875,87.3672103881836,93.85699732054088,95.53714752197266,154.4499969482422,87.3672103881836,97.63329515161118
96,2013-05-20,95.26370239257812,135.1199951171875,87.34812927246094,94.43344786715927,95.53714752197266,154.4499969482422,87.3672103881836,97.63329515161118
97,2013-05-21,96.01327514648438,132.8800048828125,87.3672103881836,94.46779388875927,95.53714752197266,154.4499969482422,87.3672103881836,97.63329515161118
98,2013-05-22,94.58740997314453,131.94000244140625,87.3672103881836,93.59066691257875,95.53714752197266,154.4499969482422,87.3672103881836,97.63329515161118
99,2013-05-23,95.03551483154297,134.61000061035156,87.3672103881836,94.24158522227677,95.53714752197266,154.4499969482422,87.3672103881836,97.63329515161118
100,2013-05-24,95.16592407226562,133.75999450683594,87.3672103881836,94.17389075893648,95.53714752197266,154.4499969482422,87.3672103881836,97.63329515161118
101,2013-05-28,92.75414276123047,133.49000549316406,87.34812927246094,92.89354386499018,95.53714752197266,154.4499969482422,87.3672103881836,97.63329515161118
102,2013-05-29,93.79706573486328,134.8300018310547,87.3672103881836,93.64354211593066,95.53714752197266,154.4499969482422,87.3672103881836,97.63329515161118
103,2013-05-30,93.56893920898438,136.6999969482422,87.34812927246094,93.81716790074024,95.53714752197266,154.4499969482422,87.3672103881836,97.63329515161118
104,2013-05-31,93.2511215209961,133.9199981689453,87.3672103881836,93.22076946258998,95.53714752197266,154.4499969482422,87.3672103881836,97.63329515161118
105,2013-06-03,93.74524688720703,136.50999450683594,87.3672103881836,93.88255989087736,95.53714752197266,154.4499969482422,87.3672103881836,97.63329515161118
106,2013-06-04,92.87957000732422,135.22999572753906,87.3672103881836,93.2379415888118,95.53714752197266,154.4499969482422,87.3672103881836,97.63329515161118
107,2013-06-05,94.16181945800781,135.52000427246094,87.3672103881836,93.93896417044172,95.53714752197266,154.4499969482422,87.3672103881836,97.63329515161118
108,2013-06-06,94.10462951660156,136.52999877929688,87.34812927246094,94.06402429188314,95.53714752197266,154.4499969482422,87.3672103881836,97.63329515161118
109,2013-06-07,92.42216491699219,133.27999877929688,87.3672103881836,92.69605568346249,95.53714752197266,154.4499969482422,87.3672103881836,97.63329515161118
110,2013-06-10,91.98117065429688,133.94000244140625,87.34812927246094,92.56969279318155,95.53714752197266,154.4499969482422,87.3672103881836,97.63329515161118
111,2013-06-11,93.07559967041016,133.25,87.3672103881836,93.02520063170265,95.53714752197266,154.4499969482422,87.3672103881836,97.63329515161118
112,2013-06-12,91.74427795410156,134.25,87.34812927246094,92.49763775245863,95.53714752197266,154.4499969482422,87.3672103881836,97.63329515161118
113,2013-06-13,93.18172454833984,133.74000549316406,87.3672103881836,93.15686473770673,95.53714752197266,154.4499969482422,87.3672103881836,97.63329515161118
114,2013-06-14,92.96121215820312,134.42999267578125,87.34812927246094,93.14789995252922,95.53714752197266,154.4499969482422,87.3672103881836,97.63329515161118
115,2013-06-17,92.47119903564453,133.77000427246094,87.34812927246094,92.79321729489558,95.53714752197266,154.4499969482422,87.3672103881836,97.63329515161118
116,2013-06-18,92.52015686035156,132.1300048828125,87.34812927246094,92.5590579140966,95.53714752197266,154.4499969482422,87.3672103881836,97.63329515161118
117,2013-06-19,91.56462860107422,130.58999633789062,87.34812927246094,91.8274378854612,95.53714752197266,154.4499969482422,87.3672103881836,97.63329515161118
118,2013-06-20,90.0617904663086,123.5999984741211,87.34812927246094,89.95487609217092,95.53714752197266,154.4499969482422,87.3672103881836,97.63329515161118
119,2013-06-21,88.53447723388672,125.05000305175781,87.3672103881836,89.4089449295725,95.53714752197266,154.4499969482422,87.3672103881836,97.63329515161118
120,2013-06-24,88.90205383300781,123.93000030517578,87.3672103881836,89.4197673468312,95.53714752197266,154.4499969482422,87.3672103881836,97.63329515161118
121,2013-06-25,88.1097640991211,123.47000122070312,87.3672103881836,88.94223538706969,95.53714752197266,154.4499969482422,87.3672103881836,97.63329515161118
122,2013-06-26,88.6814956665039,118.27999877929688,87.3672103881836,88.41417731586667,95.53714752197266,154.4499969482422,87.3672103881836,97.63329515161118
123,2013-06-27,89.58812713623047,115.94000244140625,87.34812927246094,88.50230971270462,95.53714752197266,154.4499969482422,87.3672103881836,97.63329515161118
124,2013-06-28,90.20062255859375,119.11000061035156,87.34812927246094,89.31624363523733,90.20062255859375,119.11000061035156,87.34812927246094,89.31624363523733
125,2013-07-01,90.38236236572266,121.12999725341797,87.3672103881836,89.78978080533511,90.20062255859375,119.11000061035156,87.34812927246094,89.31624363523733
126,2013-07-02,90.32504272460938,120.05000305175781,87.34812927246094,89.55406215823373,90.20062255859375,119.11000061035156,87.34812927246094,89.31624363523733
127,2013-07-03,90.05492401123047,120.73999786376953,87.3672103881836,89.5545552471062,90.20062255859375,119.11000061035156,87.34812927246094,89.31624363523733
128,2013-07-05,86.9851303100586,118.08999633789062,87.3672103881836,87.53792254622265,90.20062255859375,119.11000061035156,87.34812927246094,89.31624363523733
129,2013-07-08,87.82830810546875,119.51000213623047,87.32904815673828,88.21182505355841,90.20062255859375,119.11000061035156,87.34812927246094,89.31624363523733
130,2013-07-09,87.91838073730469,120.62000274658203,87.32904815673828,88.46450704707551,90.20062255859375,119.11000061035156,87.34812927246094,89.31624363523733
131,2013-07-10,87.23070526123047,120.94999694824219,87.32904815673828,88.18590314544896,90.20062255859375,119.11000061035156,87.34812927246094,89.31624363523733
132,2013-07-11,88.25396728515625,124.23999786376953,87.32904815673828,89.30928074397465,90.20062255859375,119.11000061035156,87.34812927246094,89.31624363523733
133,2013-07-12,88.1803207397461,124.12999725341797,87.32904815673828,89.25219714681074,90.20062255859375,119.11000061035156,87.34812927246094,89.31624363523733
134,2013-07-15,88.64691925048828,124.18000030517578,87.32904815673828,89.49258286776374,90.20062255859375,119.11000061035156,87.34812927246094,89.31624363523733
135,2013-07-16,88.94979095458984,124.88999938964844,87.32904815673828,89.77563455752828,90.20062255859375,119.11000061035156,87.34812927246094,89.31624363523733
136,2013-07-17,89.11355590820312,123.31999969482422,87.32904815673828,89.56239283919231,90.20062255859375,119.11000061035156,87.34812927246094,89.31624363523733
137,2013-07-18,88.00022888183594,124.01000213623047,87.34812927246094,89.14541685211626,90.20062255859375,119.11000061035156,87.34812927246094,89.31624363523733
138,2013-07-19,89.3918228149414,125.11000061035156,87.34812927246094,90.04060400429191,90.20062255859375,119.11000061035156,87.34812927246094,89.31624363523733
139,2013-07-22,89.52286529541016,128.83999633789062,87.34812927246094,90.80472976256033,90.20062255859375,119.11000061035156,87.34812927246094,89.31624363523733
140,2013-07-23,89.14630889892578,129.7100067138672,87.34812927246094,90.78139481183827,90.20062255859375,119.11000061035156,87.34812927246094,89.31624363523733
141,2013-07-24,88.0166244506836,127.4800033569336,87.3672103881836,89.80891885025932,90.20062255859375,119.11000061035156,87.34812927246094,89.31624363523733
142,2013-07-25,87.9838638305664,128.6699981689453,87.32904815673828,90.00602704089776,90.20062255859375,119.11000061035156,87.34812927246094,89.31624363523733
143,2013-07-26,88.52415466308594,128.77999877929688,87.32904815673828,90.29414515676126,90.20062255859375,119.11000061035156,87.34812927246094,89.31624363523733
144,2013-07-29,87.8774185180664,128.47000122070312,87.34812927246094,89.92071136876184,90.20062255859375,119.11000061035156,87.34812927246094,89.31624363523733
145,2013-07-30,87.84469604492188,128.1199951171875,87.32904815673828,89.83401858338625,90.20062255859375,119.11000061035156,87.34812927246094,89.31624363523733
146,2013-07-31,88.1639175415039,127.95999908447266,87.34812927246094,89.96694838112188,90.20062255859375,119.11000061035156,87.34812927246094,89.31624363523733
147,2013-08-01,86.46514892578125,126.61000061035156,87.32904815673828,88.86793551476129,90.20062255859375,119.11000061035156,87.34812927246094,89.31624363523733
148,2013-08-02,87.4171371459961,126.36000061035156,87.34812927246094,89.29727399657162,90.20062255859375,119.11000061035156,87.34812927246094,89.31624363523733
149,2013-08-05,86.74420928955078,125.69999694824219,87.34812927246094,88.84038078837888,90.20062255859375,119.11000061035156,87.34812927246094,89.31624363523733
150,2013-08-06,86.99861145019531,123.97000122070312,87.34812927246094,88.64201954699607,90.20062255859375,119.11000061035156,87.34812927246094,89.31624363523733
151,2013-08-07,87.64691162109375,124.1500015258789,87.32904815673828,88.99185763130764,90.20062255859375,119.11000061035156,87.34812927246094,89.31624363523733
152,2013-08-08,87.88489532470703,126.86000061035156,87.32904815673828,89.61771517762229,90.20062255859375,119.11000061035156,87.34812927246094,89.31624363523733
153,2013-08-09,88.02442932128906,126.86000061035156,87.34812927246094,89.6916759021347,90.20062255859375,119.11000061035156,87.34812927246094,89.31624363523733
154,2013-08-12,87.42533111572266,129.1300048828125,87.34812927246094,89.8206120967636,90.20062255859375,119.11000061035156,87.34812927246094,89.31624363523733
155,2013-08-13,86.1614990234375,127.73999786376953,87.34812927246094,88.93431283295202,90.20062255859375,119.11000061035156,87.34812927246094,89.31624363523733
156,2013-08-14,86.29283905029297,129.0,87.34812927246094,89.23554638714188,90.20062255859375,119.11000061035156,87.34812927246094,89.31624363523733
157,2013-08-15,85.12749481201172,131.69000244140625,87.34812927246094,89.162870792478,90.20062255859375,119.11000061035156,87.34812927246094,89.31624363523733
158,2013-08-16,84.83206176757812,132.5800018310547,87.34812927246094,89.18344708572657,90.20062255859375,119.11000061035156,87.34812927246094,89.31624363523733
159,2013-08-19,84.09345245361328,132.00999450683594,87.32904815673828,88.70602861865953,90.20062255859375,119.11000061035156,87.34812927246094,89.31624363523733
160,2013-08-20,84.74177551269531,132.4499969482422,87.34812927246094,89.11437508796863,90.20062255859375,119.11000061035156,87.34812927246094,89.31624363523733
161,2013-08-21,83.81444549560547,132.07000732421875,87.34812927246094,88.58402102986032,90.20062255859375,119.11000061035156,87.34812927246094,89.31624363523733
162,2013-08-22,84.66793823242188,132.80999755859375,87.32904815673828,89.14042848806213,90.20062255859375,119.11000061035156,87.34812927246094,89.31624363523733
163,2013-08-23,85.5870361328125,134.89999389648438,87.34812927246094,89.99215251708458,90.20062255859375,119.11000061035156,87.34812927246094,89.31624363523733
164,2013-08-26,86.01382446289062,135.4499969482422,87.32904815673828,90.30168348585883,90.20062255859375,119.11000061035156,87.34812927246094,89.31624363523733
165,2013-08-27,87.09708404541016,136.75,87.32904815673828,91.08170904049933,90.20062255859375,119.11000061035156,87.34812927246094,89.31624363523733
166,2013-08-28,86.39131927490234,136.7100067138672,87.32904815673828,90.72478914114092,90.20062255859375,119.11000061035156,87.34812927246094,89.31624363523733
167,2013-08-29,87.08069610595703,135.8699951171875,87.34812927246094,90.91350228279869,90.20062255859375,119.11000061035156,87.34812927246094,89.31624363523733
168,2013-08-30,86.98220825195312,134.6199951171875,87.34812927246094,90.630408823466,90.20062255859375,119.11000061035156,87.34812927246094,89.31624363523733
169,2013-09-03,85.75534057617188,136.4199981689453,87.34812927246094,90.36042859819176,90.20062255859375,119.11000061035156,87.34812927246094,89.31624363523733
170,2013-09-04,85.56609344482422,134.66000366210938,87.34812927246094,89.93679386005476,90.20062255859375,119.11000061035156,87.34812927246094,89.31624363523733
171,2013-09-05,84.37296295166016,132.1999969482422,87.34812927246094,88.88491036333646,90.20062255859375,119.11000061035156,87.34812927246094,89.31624363523733
172,2013-09-06,84.79267883300781,134.14999389648438,87.34812927246094,89.45826862680923,90.20062255859375,119.11000061035156,87.34812927246094,89.31624363523733
173,2013-09-09,84.83378601074219,133.91000366210938,87.30998229980469,89.42387909273974,90.20062255859375,119.11000061035156,87.34812927246094,89.31624363523733
174,2013-09-10,84.24134826660156,131.74000549316406,87.32904815673828,88.72863776958424,90.20062255859375,119.11000061035156,87.34812927246094,89.31624363523733
175,2013-09-11,84.99012756347656,131.6999969482422,87.32904815673828,89.09185644897002,90.20062255859375,119.11000061035156,87.34812927246094,89.31624363523733
176,2013-09-12,84.87489318847656,127.66999816894531,87.32904815673828,88.27931691187837,90.20062255859375,119.11000061035156,87.34812927246094,89.31624363523733
177,2013-09-13,85.20403289794922,127.81999969482422,87.34812927246094,88.47527115879065,90.20062255859375,119.11000061035156,87.34812927246094,89.31624363523733
178,2013-09-16,84.63628387451172,126.44999694824219,87.32904815673828,87.93247338588321,90.20062255859375,119.11000061035156,87.34812927246094,89.31624363523733
179,2013-09-17,85.33572387695312,126.5,87.32904815673828,88.28813839655226,90.20062255859375,119.11000061035156,87.34812927246094,89.31624363523733
180,2013-09-18,86.38892364501953,132.00999450683594,87.34812927246094,89.84738891477747,90.20062255859375,119.11000061035156,87.34812927246094,89.31624363523733
181,2013-09-19,85.87876892089844,131.75,87.34812927246094,89.54607237963793,90.20062255859375,119.11000061035156,87.34812927246094,89.31624363523733
182,2013-09-20,86.33135223388672,127.95999908447266,87.32904815673828,89.05477172877443,90.20062255859375,119.11000061035156,87.34812927246094,89.31624363523733
183,2013-09-23,86.96491241455078,127.55000305175781,87.32904815673828,89.291585657934,90.20062255859375,119.11000061035156,87.34812927246094,89.31624363523733
184,2013-09-24,87.90293884277344,127.66000366210938,87.32904815673828,89.77662175706945,90.20062255859375,119.11000061035156,87.34812927246094,89.31624363523733
185,2013-09-25,88.08394622802734,128.7899932861328,87.32904815673828,90.07807259692207,90.20062255859375,119.11000061035156,87.34812927246094,89.31624363523733
186,2013-09-26,87.46686553955078,127.79000091552734,87.32904815673828,89.58509291185631,90.20062255859375,119.11000061035156,87.34812927246094,89.31624363523733
187,2013-09-27,87.68077850341797,128.97000122070312,87.32904815673828,89.91221052465994,90.20062255859375,119.11000061035156,87.34812927246094,89.31624363523733
188,2013-09-30,87.54914093017578,128.17999267578125,87.32904815673828,89.69893741744359,87.54914093017578,128.17999267578125,87.32904815673828,89.69893741744359
189,2013-10-01,87.2834701538086,124.58999633789062,87.34812927246094,88.93968004059414,87.54914093017578,128.17999267578125,87.32904815673828,89.69893741744359
190,2013-10-02,87.41548919677734,127.05999755859375,87.34812927246094,89.43943031225399,87.54914093017578,128.17999267578125,87.32904815673828,89.69893741744359
191,2013-10-03,87.27523040771484,127.18000030517578,87.34812927246094,89.38857301636726,87.54914093017578,128.17999267578125,87.32904815673828,89.69893741744359
192,2013-10-04,87.209228515625,126.52999877929688,87.34812927246094,89.2410457568916,87.54914093017578,128.17999267578125,87.32904815673828,89.69893741744359
193,2013-10-07,87.56397247314453,127.63999938964844,87.34812927246094,89.61696468939522,87.54914093017578,128.17999267578125,87.32904815673828,89.69893741744359
