,0
start,2010-02-11 00:00:00
end,2022-01-13 00:00:00
rf,0.0
total_return,81.04491121385104
cagr,0.44732708416360056
max_drawdown,-0.6992207432165207
calmar,0.6397508776782402
mtd,-0.5743401534759132
three_month,-0.43929670599507775
six_month,-0.4583014177131546
ytd,-0.5743401534759132
one_year,-0.232936070304827
three_year,0.5196826417964864
five_year,0.4298578838726601
ten_year,0.4612248487527788
incep,0.44732708416360056
daily_sharpe,0.935297248557519
daily_sortino,1.4036498939924602
daily_mean,0.5589394671711221
daily_vol,0.5976062348447597
daily_skew,-1.3905294013422245
daily_kurt,20.420280552824487
best_day,0.2698838758723372
worst_day,-0.5362849983749809
monthly_sharpe,0.9684011566509542
monthly_sortino,1.7950936253677945
monthly_mean,0.520548468548006
monthly_vol,0.5375339186378418
monthly_skew,-0.39348546893864933
monthly_kurt,1.4553189862643352
best_month,0.46452555703068565
worst_month,-0.5743401534759132
yearly_sharpe,0.8152486149617104
yearly_sortino,3.139229735498689
yearly_mean,0.5311521104127072
yearly_vol,0.6515216348299514
yearly_skew,-0.16771799558542405
yearly_kurt,-1.1987300651197983
best_year,1.397334870126942
worst_year,-0.5743401534759132
avg_drawdown,-0.06797232323816238
avg_drawdown_days,21.82456140350877
avg_up_month,0.13435491982155465
avg_down_month,-0.11110830566810406
win_year_perc,0.75
twelve_month_win_perc,0.8571428571428571
