,0
start,2004-12-31 00:00:00
end,2021-08-04 00:00:00
rf,0.0
total_return,3.8029025581888334
cagr,0.09919763297480655
max_drawdown,-0.20564336957560037
calmar,0.4823770062683138
mtd,0.0045947069120768624
three_month,0.06287742958550924
six_month,0.059479694346878276
ytd,0.05118507231491498
one_year,0.07965769176335291
three_year,0.16346239812616536
five_year,0.11776007493065221
ten_year,0.10251177383884125
incep,0.09919763297480655
daily_sharpe,1.1796286430340397
daily_sortino,1.932532242616845
daily_mean,0.09817567781554756
daily_vol,0.08322591893245049
daily_skew,-0.17105563472674268
daily_kurt,5.515692768326341
best_day,0.03834929427339584
worst_day,-0.03955937714573621
monthly_sharpe,1.267982616749335
monthly_sortino,2.5417068495903385
monthly_mean,0.09746005566571347
monthly_vol,0.0768622963582632
monthly_skew,-0.411313354060617
monthly_kurt,2.477561195349785
best_month,0.07285469926452293
worst_month,-0.10170715397960284
yearly_sharpe,1.1806083456226335
yearly_sortino,5.973050949022136
yearly_mean,0.09979475748389258
yearly_vol,0.08452825007878667
yearly_skew,-0.1311303983057692
yearly_kurt,-0.17366074116955366
best_year,0.2569733786006052
worst_year,-0.06898808351890073
avg_drawdown,-0.010743447715007258
avg_drawdown_days,19.96934865900383
avg_up_month,0.020469713809952557
avg_down_month,-0.014313504512516275
win_year_perc,0.8823529411764706
twelve_month_win_perc,0.9052631578947369
