Date,qqq,tqqq
2010-07-30,41.08191680908203,0.934741199016571
2010-08-02,41.85316467285156,0.9850321412086487
2010-08-03,41.67379379272461,0.9748496413230896
2010-08-04,42.09528350830078,1.003008246421814
2010-08-05,41.996639251708984,0.9970849752426147
2010-08-06,41.93387222290039,0.9924097061157227
2010-08-09,42.22084426879883,1.0097622871398926
2010-08-10,41.85316467285156,0.9883568286895752
2010-08-11,40.714229583740234,0.9069986343383789
2010-08-12,40.39139175415039,0.8814377784729004
2010-08-13,40.10442352294922,0.8638777136802673
2010-08-16,40.17615509033203,0.8687614798545837
2010-08-17,40.68732833862305,0.9018036723136902
2010-08-18,40.84874725341797,0.9099083542823792
2010-08-19,40.229976654052734,0.87645024061203
2010-08-20,40.283782958984375,0.8734367489814758
