,Date,gld,spy,tlt,portfolio,gld_rb,spy_rb,tlt_rb,portfolio_rb
0,2005-01-03,43.02000045776367,82.3166732788086,46.74980545043945,100.0,43.02000045776367,82.3166732788086,46.74980545043945,100.0
1,2005-01-04,42.7400016784668,81.310791015625,46.25990295410156,99.02641734288488,43.02000045776367,82.3166732788086,46.74980545043945,100.0
2,2005-01-05,42.66999816894531,80.7497329711914,46.50748825073242,98.92151344736018,43.02000045776367,82.3166732788086,46.74980545043945,100.0
3,2005-01-06,42.150001525878906,81.16028594970703,46.53910827636719,98.70739766688666,43.02000045776367,82.3166732788086,46.74980545043945,100.0
4,2005-01-07,41.84000015258789,81.0439453125,46.64447021484375,98.49521193204774,43.02000045776367,82.3166732788086,46.74980545043945,100.0
5,2005-01-10,41.95000076293945,81.42716979980469,46.718231201171875,98.78821981713277,43.02000045776367,82.3166732788086,46.74980545043945,100.0
6,2005-01-11,42.209999084472656,80.86605072021484,46.9921875,98.95779057949312,43.02000045776367,82.3166732788086,46.74980545043945,100.0
7,2005-01-12,42.599998474121094,81.13289642333984,47.05539321899414,99.41309835016732,43.02000045776367,82.3166732788086,46.74980545043945,100.0
8,2005-01-13,42.599998474121094,80.48287963867188,47.50849533081055,99.47294920202356,43.02000045776367,82.3166732788086,46.74980545043945,100.0
9,2005-01-14,42.31999969482422,80.90709686279297,47.50318145751953,99.42399054544752,43.02000045776367,82.3166732788086,46.74980545043945,100.0
10,2005-01-18,42.31999969482422,81.74874114990234,47.66122817993164,99.87749593813922,43.02000045776367,82.3166732788086,46.74980545043945,100.0
11,2005-01-19,42.2599983215332,80.89342498779297,47.7982292175293,99.58233679477141,43.02000045776367,82.3166732788086,46.74980545043945,100.0
12,2005-01-20,42.25,80.40076446533203,47.893035888671875,99.44269031248004,43.02000045776367,82.3166732788086,46.74980545043945,100.0
13,2005-01-21,42.7400016784668,79.90806579589844,47.94575119018555,99.660433287587,43.02000045776367,82.3166732788086,46.74980545043945,100.0
14,2005-01-24,42.77000045776367,79.75071716308594,48.15119171142578,99.76644281553678,43.02000045776367,82.3166732788086,46.74980545043945,100.0
15,2005-01-25,42.2400016784668,79.97650146484375,47.69810104370117,99.12415056304411,43.02000045776367,82.3166732788086,46.74980545043945,100.0
16,2005-01-26,42.689998626708984,80.21601104736328,47.787681579589844,99.63368260278696,43.02000045776367,82.3166732788086,46.74980545043945,100.0
17,2005-01-27,42.619998931884766,80.35285949707031,47.69810104370117,99.5709876393156,43.02000045776367,82.3166732788086,46.74980545043945,100.0
18,2005-01-28,42.689998626708984,80.35285949707031,48.177513122558594,99.96705395774347,43.02000045776367,82.3166732788086,46.74980545043945,100.0
19,2005-01-31,42.220001220703125,80.85237884521484,48.314476013183594,99.90281640895931,43.02000045776367,82.3166732788086,46.74980545043945,100.0
20,2005-02-01,42.099998474121094,81.36553955078125,48.237815856933594,99.96297381573675,43.02000045776367,82.3166732788086,46.74980545043945,100.0
21,2005-02-02,42.15999984741211,81.61189270019531,48.34886169433594,100.18840058427378,43.02000045776367,82.3166732788086,46.74980545043945,100.0
22,2005-02-03,41.68000030517578,81.3997573852539,48.322410583496094,99.71171873007903,43.02000045776367,82.3166732788086,46.74980545043945,100.0
23,2005-02-04,41.470001220703125,82.26878356933594,48.993980407714844,100.3797477524234,43.02000045776367,82.3166732788086,46.74980545043945,100.0
24,2005-02-07,41.27000045776367,82.15930938720703,49.35890197753906,100.44064469477661,43.02000045776367,82.3166732788086,46.74980545043945,100.0
25,2005-02-08,41.2599983215332,82.25508117675781,49.639183044433594,100.67152128647297,43.02000045776367,82.3166732788086,46.74980545043945,100.0
26,2005-02-09,41.310001373291016,81.63924407958984,49.77132034301758,100.55510403476775,43.02000045776367,82.3166732788086,46.74980545043945,100.0
27,2005-02-10,41.75,81.93347930908203,49.09980010986328,100.53637305409889,43.02000045776367,82.3166732788086,46.74980545043945,100.0
28,2005-02-11,42.08000183105469,82.63827514648438,49.06801986694336,101.05480988635549,43.02000045776367,82.3166732788086,46.74980545043945,100.0
29,2005-02-14,42.54999923706055,82.57669067382812,49.22138595581055,101.50339393467804,43.02000045776367,82.3166732788086,46.74980545043945,100.0
30,2005-02-15,42.58000183105469,82.88461303710938,48.97282791137695,101.47410537734108,43.02000045776367,82.3166732788086,46.74980545043945,100.0
31,2005-02-16,42.52000045776367,82.93933868408203,48.78777313232422,101.31782801004616,43.02000045776367,82.3166732788086,46.74980545043945,100.0
32,2005-02-17,42.72999954223633,82.26878356933594,48.48103713989258,100.99030006680503,43.02000045776367,82.3166732788086,46.74980545043945,100.0
33,2005-02-18,42.75,82.37825775146484,48.047454833984375,100.74097671024076,43.02000045776367,82.3166732788086,46.74980545043945,100.0
34,2005-02-22,43.56999969482422,81.15342712402344,47.835933685302734,100.72953881120664,43.02000045776367,82.3166732788086,46.74980545043945,100.0
35,2005-02-23,43.41999816894531,81.73503875732422,47.99455261230469,100.96192831699622,43.02000045776367,82.3166732788086,46.74980545043945,100.0
36,2005-02-24,43.33000183105469,82.27561950683594,47.88880920410156,101.03570236283043,43.02000045776367,82.3166732788086,46.74980545043945,100.0
37,2005-02-25,43.5,83.08990478515625,48.12144088745117,101.66302948075258,43.02000045776367,82.3166732788086,46.74980545043945,100.0
38,2005-02-28,43.529998779296875,82.54246520996094,47.60323715209961,101.09510595776665,43.02000045776367,82.3166732788086,46.74980545043945,100.0
39,2005-03-01,43.220001220703125,82.95303344726562,47.588409423828125,101.01059269543262,43.02000045776367,82.3166732788086,46.74980545043945,100.0
40,2005-03-02,43.25,82.9119873046875,47.52469253540039,100.9717843913401,43.02000045776367,82.3166732788086,46.74980545043945,100.0
41,2005-03-03,42.970001220703125,82.94618225097656,47.49824905395508,100.74982428348889,43.02000045776367,82.3166732788086,46.74980545043945,100.0
42,2005-03-04,43.380001068115234,83.97943878173828,48.01273727416992,101.85275105384821,43.02000045776367,82.3166732788086,46.74980545043945,100.0
43,2005-03-07,43.470001220703125,84.02046203613281,48.20375442504883,102.07529632356199,43.02000045776367,82.3166732788086,46.74980545043945,100.0
44,2005-03-08,44.029998779296875,83.70571899414062,47.7475471496582,102.05646618129958,43.02000045776367,82.3166732788086,46.74980545043945,100.0
45,2005-03-09,44.02000045776367,82.77513122558594,46.967742919921875,101.11587425478035,43.02000045776367,82.3166732788086,46.74980545043945,100.0
46,2005-03-10,44.20000076293945,82.95987701416016,47.25418472290039,101.53439293703845,43.02000045776367,82.3166732788086,46.74980545043945,100.0
47,2005-03-11,44.43000030517578,82.37825775146484,46.909400939941406,101.23124705941393,43.02000045776367,82.3166732788086,46.74980545043945,100.0
48,2005-03-14,44.029998779296875,82.89146423339844,47.19052505493164,101.32957630735085,43.02000045776367,82.3166732788086,46.74980545043945,100.0
49,2005-03-15,44.060001373291016,82.2071762084961,46.89348602294922,100.86393414559247,43.02000045776367,82.3166732788086,46.74980545043945,100.0
50,2005-03-16,44.310001373291016,81.50923919677734,47.179935455322266,100.97926258552621,43.02000045776367,82.3166732788086,46.74980545043945,100.0
51,2005-03-17,43.81999969482422,81.6734619140625,47.33378601074219,100.77579112630934,43.02000045776367,82.3166732788086,46.74980545043945,100.0
52,2005-03-18,43.88999938964844,81.43099212646484,47.036746978759766,100.52005003679297,43.02000045776367,82.3166732788086,46.74980545043945,100.0
53,2005-03-21,43.09000015258789,81.12873840332031,46.904075622558594,99.68319248499286,43.02000045776367,82.3166732788086,46.74980545043945,100.0
54,2005-03-22,42.650001525878906,80.30438995361328,46.50624465942383,98.72479537268441,43.02000045776367,82.3166732788086,46.74980545043945,100.0
55,2005-03-23,42.41999816894531,80.373046875,46.72903060913086,98.73323286222212,43.02000045776367,82.3166732788086,46.74980545043945,100.0
56,2005-03-24,42.38999938964844,80.46923828125,46.82453155517578,98.81703422653709,43.02000045776367,82.3166732788086,46.74980545043945,100.0
57,2005-03-28,42.540000915527344,80.58602142333984,46.538063049316406,98.77629414350659,43.02000045776367,82.3166732788086,46.74980545043945,100.0
58,2005-03-29,42.560001373291016,80.05023956298828,46.813907623291016,98.77151297342456,43.02000045776367,82.3166732788086,46.74980545043945,100.0
59,2005-03-30,42.61000061035156,81.18367004394531,47.04732131958008,99.43565323251549,43.02000045776367,82.3166732788086,46.74980545043945,100.0
60,2005-03-31,42.81999969482422,81.03254699707031,47.38682174682617,99.77924078317187,42.81999969482422,81.03254699707031,47.38682174682617,99.77924078317187
61,2005-04-01,42.619998931884766,80.66849517822266,47.54650115966797,99.58654400971238,42.81999969482422,81.03254699707031,47.38682174682617,99.77924078317187
62,2005-04-04,42.400001525878906,80.80583190917969,47.53590774536133,99.46459903486037,42.81999969482422,81.03254699707031,47.38682174682617,99.77924078317187
63,2005-04-05,42.45000076293945,81.19053649902344,47.413455963134766,99.57539068530859,42.81999969482422,81.03254699707031,47.38682174682617,99.77924078317187
64,2005-04-06,42.630001068115234,81.4721908569336,47.578487396240234,99.94663970663626,42.81999969482422,81.03254699707031,47.38682174682617,99.77924078317187
65,2005-04-07,42.56999969482422,81.91182708740234,47.19513702392578,99.81141793346211,42.81999969482422,81.03254699707031,47.38682174682617,99.77924078317187
66,2005-04-08,42.689998626708984,81.06002807617188,47.36020278930664,99.67086088065709,42.81999969482422,81.03254699707031,47.38682174682617,99.77924078317187
67,2005-04-11,42.779998779296875,81.1218490600586,47.6157341003418,99.94549312266888,42.81999969482422,81.03254699707031,47.38682174682617,99.77924078317187
68,2005-04-12,42.84000015258789,81.54090118408203,48.05770492553711,100.47430725463879,42.81999969482422,81.03254699707031,47.38682174682617,99.77924078317187
69,2005-04-13,42.900001525878906,80.57913970947266,47.940574645996094,100.04394698091505,42.81999969482422,81.03254699707031,47.38682174682617,99.77924078317187
70,2005-04-14,42.310001373291016,79.5280990600586,47.86600112915039,99.1019335310586,42.81999969482422,81.03254699707031,47.38682174682617,99.77924078317187
71,2005-04-15,42.400001525878906,78.41527557373047,48.4996223449707,99.15980666949528,42.81999969482422,81.03254699707031,47.38682174682617,99.77924078317187
72,2005-04-18,42.689998626708984,78.65569305419922,48.46232223510742,99.4575563199892,42.81999969482422,81.03254699707031,47.38682174682617,99.77924078317187
73,2005-04-19,43.279998779296875,79.28083038330078,48.93083572387695,100.5012557049695,42.81999969482422,81.03254699707031,47.38682174682617,99.77924078317187
74,2005-04-20,43.400001525878906,78.17481994628906,48.80842590332031,100.05458806647299,42.81999969482422,81.03254699707031,47.38682174682617,99.77924078317187
75,2005-04-21,43.189998626708984,79.69300842285156,48.29728698730469,100.15585405043166,42.81999969482422,81.03254699707031,47.38682174682617,99.77924078317187
76,2005-04-22,43.38999938964844,79.39073944091797,48.70193862915039,100.47115126585763,42.81999969482422,81.03254699707031,47.38682174682617,99.77924078317187
77,2005-04-25,43.439998626708984,79.91283416748047,48.84564208984375,100.82514298588858,42.81999969482422,81.03254699707031,47.38682174682617,99.77924078317187
