,Date,gld,spy,qqq,tlt,ief,portfolio,gld_rb,spy_rb,qqq_rb,tlt_rb,ief_rb,portfolio_rb
0,2004-12-31,43.79999923706055,87.26354217529297,35.006507873535156,52.1019401550293,55.086082458496094,100.0,43.79999923706055,87.26354217529297,35.006507873535156,52.1019401550293,55.086082458496094,100.0
1,2005-01-03,43.02000045776367,86.85204315185547,34.6381950378418,52.21369934082031,55.1962890625,99.42201173589676,43.79999923706055,87.26354217529297,35.006507873535156,52.1019401550293,55.086082458496094,100.0
2,2005-01-04,42.7400016784668,85.79076385498047,34.0068244934082,51.666561126708984,54.85261917114258,98.35540525332569,43.79999923706055,87.26354217529297,35.006507873535156,52.1019401550293,55.086082458496094,100.0
3,2005-01-05,42.66999816894531,85.19876098632812,33.79637145996094,51.943111419677734,54.94340133666992,98.20663955354412,43.79999923706055,87.26354217529297,35.006507873535156,52.1019401550293,55.086082458496094,100.0
4,2005-01-06,42.150001525878906,85.63191986083984,33.62975311279297,51.978389739990234,54.995262145996094,98.00565244292727,43.79999923706055,87.26354217529297,35.006507873535156,52.1019401550293,55.086082458496094,100.0
5,2005-01-07,41.84000015258789,85.50918579101562,33.80512619018555,52.09610366821289,54.949893951416016,97.9648786016744,43.79999923706055,87.26354217529297,35.006507873535156,52.1019401550293,55.086082458496094,100.0
6,2005-01-10,41.95000076293945,85.91349029541016,33.78759002685547,52.178466796875,54.94340133666992,98.12701014298145,43.79999923706055,87.26354217529297,35.006507873535156,52.1019401550293,55.086082458496094,100.0
7,2005-01-11,42.209999084472656,85.32147979736328,33.55080795288086,52.48439025878906,55.05364990234375,98.13222899373217,43.79999923706055,87.26354217529297,35.006507873535156,52.1019401550293,55.086082458496094,100.0
8,2005-01-12,42.599998474121094,85.60306549072266,33.83145523071289,52.55500793457031,55.137908935546875,98.59288708791006,43.79999923706055,87.26354217529297,35.006507873535156,52.1019401550293,55.086082458496094,100.0
9,2005-01-13,42.599998474121094,84.91722106933594,33.384193420410156,53.061038970947266,55.358428955078125,98.45447751088446,43.79999923706055,87.26354217529297,35.006507873535156,52.1019401550293,55.086082458496094,100.0
