,Date,tqqq,upro,tmf,gld,portfolio,tqqq_rb,upro_rb,tmf_rb,gld_rb,portfolio_rb
0,2010-02-11,0.4314711391925812,1.8366941213607788,6.735290050506592,107.12999725341797,100.0,0.4314711391925812,1.8366941213607788,6.735290050506592,107.12999725341797,100.0
1,2010-02-12,0.4332377314567566,1.8316879272460938,6.811504364013672,107.04000091552734,100.34926396602297,0.4314711391925812,1.8366941213607788,6.735290050506592,107.12999725341797,100.0
2,2010-02-16,0.45001864433288574,1.9192267656326294,6.87247896194458,109.62000274658203,103.17037835344422,0.4314711391925812,1.8366941213607788,6.735290050506592,107.12999725341797,100.0
3,2010-02-17,0.45765554904937744,1.9460160732269287,6.652540683746338,109.25,102.83081493469332,0.4314711391925812,1.8366941213607788,6.735290050506592,107.12999725341797,100.0
4,2010-02-18,0.4663317799568176,1.9828177690505981,6.539307594299316,109.9800033569336,103.4000838451308,0.4314711391925812,1.8366941213607788,6.735290050506592,107.12999725341797,100.0
5,2010-02-19,0.4663317799568176,1.9958058595657349,6.641653060913086,109.47000122070312,103.89603886423654,0.4314711391925812,1.8366941213607788,6.735290050506592,107.12999725341797,100.0
6,2010-02-22,0.4630590081214905,1.9925589561462402,6.591568470001221,109.06999969482422,103.36916838878028,0.4314711391925812,1.8366941213607788,6.735290050506592,107.12999725341797,100.0
7,2010-02-23,0.4449792802333832,1.9208506345748901,6.911674499511719,107.88999938964844,102.69834954049992,0.4314711391925812,1.8366941213607788,6.735290050506592,107.12999725341797,100.0
8,2010-02-24,0.4584345817565918,1.9748339653015137,6.92909574508667,107.36000061035156,104.0152315162925,0.4314711391925812,1.8366941213607788,6.735290050506592,107.12999725341797,100.0
9,2010-02-25,0.4581752121448517,1.9682055711746216,7.055395603179932,108.30999755859375,104.70475772562602,0.4314711391925812,1.8366941213607788,6.735290050506592,107.12999725341797,100.0
10,2010-02-26,0.4638899266719818,1.972264051437378,7.159921169281006,109.43000030517578,105.77941942869211,0.4314711391925812,1.8366941213607788,6.735290050506592,107.12999725341797,100.0
11,2010-03-01,0.4837881028652191,2.03166127204895,7.159921169281006,109.43000030517578,107.54468508407555,0.4314711391925812,1.8366941213607788,6.735290050506592,107.12999725341797,100.0
12,2010-03-02,0.4866977632045746,2.045731782913208,7.122900009155273,111.0199966430664,108.0749290467117,0.4314711391925812,1.8366941213607788,6.735290050506592,107.12999725341797,100.0
13,2010-03-03,0.4893989861011505,2.053849220275879,7.057572841644287,111.62999725341797,108.16660447025635,0.4314711391925812,1.8366941213607788,6.735290050506592,107.12999725341797,100.0
14,2010-03-04,0.49480247497558594,2.071979522705078,7.157741546630859,110.83000183105469,108.92996079623978,0.4314711391925812,1.8366941213607788,6.735290050506592,107.12999725341797,100.0
15,2010-03-05,0.5166746973991394,2.1620895862579346,6.868122577667236,110.80999755859375,109.8797331274385,0.4314711391925812,1.8366941213607788,6.735290050506592,107.12999725341797,100.0
16,2010-03-08,0.5194278359413147,2.1618194580078125,6.774486541748047,109.87999725341797,109.3858971962035,0.4314711391925812,1.8366941213607788,6.735290050506592,107.12999725341797,100.0
