,0
start,2004-12-31 00:00:00
end,2022-01-13 00:00:00
rf,0.0
total_return,1.7862813083496643
cagr,0.061999459211028674
max_drawdown,-0.2658539110997642
calmar,0.2332087534637126
mtd,-0.02638507050200889
three_month,-0.003698593013155338
six_month,0.0008784580885305981
ytd,-0.02638507050200889
one_year,-0.04025251047847034
three_year,0.08102221548761013
five_year,0.05729185144992033
ten_year,0.04235068352832139
incep,0.061999459211028674
daily_sharpe,0.495115051666504
daily_sortino,0.835387490610115
daily_mean,0.07027950186816508
daily_vol,0.14194579953005235
daily_skew,0.10603704276620689
daily_kurt,4.656542043250604
best_day,0.0751954174898588
worst_day,-0.06668261171928858
monthly_sharpe,0.5224474110703459
monthly_sortino,1.0747512422717027
monthly_mean,0.06855949042455367
monthly_vol,0.13122754361839944
monthly_skew,0.562143126510471
monthly_kurt,2.008185582418642
best_month,0.1434132889793105
worst_month,-0.1307073612709846
yearly_sharpe,0.45838941117755105
yearly_sortino,1.1790557553242194
yearly_mean,0.06838142238600459
yearly_vol,0.14917757853598837
yearly_skew,0.2907731089400761
yearly_kurt,0.041116763490888886
best_year,0.34001030682374633
worst_year,-0.2180626602691953
avg_drawdown,-0.04053023021337959
avg_drawdown_days,88.42647058823529
avg_up_month,0.03229480373855496
avg_down_month,-0.024467801868920475
win_year_perc,0.6666666666666666
twelve_month_win_perc,0.6923076923076923
