,0
start,2012-12-31 00:00:00
end,2022-01-12 00:00:00
rf,0.0
total_return,0.046387972819032175
cagr,0.0050329234893502495
max_drawdown,-0.003273821112715014
calmar,1.5373239147988735
mtd,-0.00010939665533282739
three_month,-0.00032803477635823253
six_month,-0.0005466606656882034
ytd,-0.00010939665533282739
one_year,-0.00098354240174936
three_year,0.0075247199409120835
five_year,0.009375896043812837
ten_year,0.0050329234893502495
incep,0.0050329234893502495
daily_sharpe,2.1028903762993703
daily_sortino,3.6027525776033253
daily_mean,0.005027858881360004
daily_vol,0.0023909277145525497
daily_skew,-0.143261072175945
daily_kurt,0.28727000564452876
best_day,0.0004595370295672474
worst_day,-0.0004379498901972978
monthly_sharpe,1.99740131395255
monthly_sortino,14.261859133432724
monthly_mean,0.004996158258567305
monthly_vol,0.002501329213947835
monthly_skew,0.9853841056857702
monthly_kurt,-0.49328164670094443
best_month,0.0021219038824762393
worst_month,-0.00043767069572842043
yearly_sharpe,0.5726141015320769
yearly_sortino,8.958854988631881
yearly_mean,0.00457311870513909
yearly_vol,0.007986388551911886
yearly_skew,1.4148314639243245
yearly_kurt,0.6370458725535739
best_year,0.020319393196137847
worst_year,-0.0013118015612179068
avg_drawdown,-0.00018968126347928345
avg_drawdown_days,21.153846153846153
avg_up_month,0.0009967464128553922
avg_down_month,-0.00011314109859346266
win_year_perc,0.5
twelve_month_win_perc,0.5555555555555556
